,thld,MAE,MAE_no
0,0.0,0.013716908819894286,0.02718010188667555
1,0.1,0.010830100269109594,0.02718010188667555
2,0.2,0.01218311630095039,0.02718010188667555
3,0.30000000000000004,0.013251252390226148,0.02718010188667555
4,0.4,0.014170112273535042,0.02718010188667555
5,0.5,0.016004753973222072,0.02718010188667555
6,0.6000000000000001,0.018862919086346432,0.02718010188667555
7,0.7000000000000001,0.019647302129502546,0.02718010188667555
8,0.8,0.019746222457741158,0.02718010188667555
9,0.9,0.02025215096616578,0.02718010188667555
10,1.0,0.020735743705693394,0.02718010188667555
11,1.1,0.020830033263807567,0.02718010188667555
12,1.2000000000000002,0.021893722542278504,0.02718010188667555
13,1.3,0.021893722542278504,0.02718010188667555
14,1.4000000000000001,0.02200997284068596,0.02718010188667555
15,1.5,0.023789900208071837,0.02718010188667555
16,1.6,0.023789900208071837,0.02718010188667555
17,1.7000000000000002,0.024388151267442617,0.02718010188667555
18,1.8,0.02434295427151081,0.02718010188667555
19,1.9000000000000001,0.02434295427151081,0.02718010188667555
20,2.0,0.024484532685513722,0.02718010188667555
21,2.1,0.024633189673811208,0.02718010188667555
22,2.2,0.024633189673811208,0.02718010188667555
23,2.3000000000000003,0.024633189673811208,0.02718010188667555
24,2.4000000000000004,0.024985396411996607,0.02718010188667555
25,2.5,0.024985396411996607,0.02718010188667555
26,2.6,0.025074785331596194,0.02718010188667555
27,2.7,0.025074785331596194,0.02718010188667555
28,2.8000000000000003,0.025074785331596194,0.02718010188667555
29,2.9000000000000004,0.025074785331596194,0.02718010188667555
30,3.0,0.025074785331596194,0.02718010188667555
31,3.1,0.025074785331596194,0.02718010188667555
32,3.2,0.025074785331596194,0.02718010188667555
33,3.3000000000000003,0.025236237407651133,0.02718010188667555
34,3.4000000000000004,0.02595600057960214,0.02718010188667555
35,3.5,0.02595600057960214,0.02718010188667555
36,3.6,0.02595600057960214,0.02718010188667555
37,3.7,0.02595600057960214,0.02718010188667555
38,3.8000000000000003,0.02595600057960214,0.02718010188667555
39,3.9000000000000004,0.02595600057960214,0.02718010188667555
40,4.0,0.02595600057960214,0.02718010188667555
41,4.1000000000000005,0.026121310652793217,0.02718010188667555
42,4.2,0.026121310652793217,0.02718010188667555
43,4.3,0.026121310652793217,0.02718010188667555
44,4.4,0.026121310652793217,0.02718010188667555
45,4.5,0.026121310652793217,0.02718010188667555
46,4.6000000000000005,0.026121310652793217,0.02718010188667555
47,4.7,0.026121310652793217,0.02718010188667555
48,4.800000000000001,0.026121310652793217,0.02718010188667555
49,4.9,0.026121310652793217,0.02718010188667555
50,5.0,0.026564348096160526,0.02718010188667555
51,5.1000000000000005,0.026564348096160526,0.02718010188667555
52,5.2,0.026564348096160526,0.02718010188667555
53,5.300000000000001,0.026564348096160526,0.02718010188667555
54,5.4,0.026564348096160526,0.02718010188667555
55,5.5,0.026564348096160526,0.02718010188667555
56,5.6000000000000005,0.026564348096160526,0.02718010188667555
57,5.7,0.026564348096160526,0.02718010188667555
58,5.800000000000001,0.026564348096160526,0.02718010188667555
59,5.9,0.026564348096160526,0.02718010188667555
60,6.0,0.026564348096160526,0.02718010188667555
61,6.1000000000000005,0.026564348096160526,0.02718010188667555
62,6.2,0.026564348096160526,0.02718010188667555
63,6.300000000000001,0.026564348096160526,0.02718010188667555
64,6.4,0.026564348096160526,0.02718010188667555
65,6.5,0.026564348096160526,0.02718010188667555
66,6.6000000000000005,0.026564348096160526,0.02718010188667555
67,6.7,0.026564348096160526,0.02718010188667555
68,6.800000000000001,0.026564348096160526,0.02718010188667555
69,6.9,0.026564348096160526,0.02718010188667555
70,7.0,0.026564348096160526,0.02718010188667555
71,7.1000000000000005,0.026564348096160526,0.02718010188667555
72,7.2,0.026564348096160526,0.02718010188667555
73,7.300000000000001,0.026564348096160526,0.02718010188667555
74,7.4,0.026564348096160526,0.02718010188667555
75,7.5,0.026564348096160526,0.02718010188667555
76,7.6000000000000005,0.026564348096160526,0.02718010188667555
77,7.7,0.026564348096160526,0.02718010188667555
78,7.800000000000001,0.026687728381078912,0.02718010188667555
79,7.9,0.026687728381078912,0.02718010188667555
80,8.0,0.026687728381078912,0.02718010188667555
81,8.1,0.026687728381078912,0.02718010188667555
82,8.200000000000001,0.026687728381078912,0.02718010188667555
83,8.3,0.026687728381078912,0.02718010188667555
84,8.4,0.026687728381078912,0.02718010188667555
85,8.5,0.026687728381078912,0.02718010188667555
86,8.6,0.026687728381078912,0.02718010188667555
87,8.700000000000001,0.026687728381078912,0.02718010188667555
88,8.8,0.026687728381078912,0.02718010188667555
89,8.9,0.026687728381078912,0.02718010188667555
90,9.0,0.026687728381078912,0.02718010188667555
91,9.1,0.026687728381078912,0.02718010188667555
92,9.200000000000001,0.026687728381078912,0.02718010188667555
93,9.3,0.026687728381078912,0.02718010188667555
94,9.4,0.026687728381078912,0.02718010188667555
95,9.5,0.026687728381078912,0.02718010188667555
96,9.600000000000001,0.026687728381078912,0.02718010188667555
97,9.700000000000001,0.026687728381078912,0.02718010188667555
98,9.8,0.026687728381078912,0.02718010188667555
99,9.9,0.026687728381078912,0.02718010188667555
100,10.0,0.026687728381078912,0.02718010188667555
101,10.100000000000001,0.026687728381078912,0.02718010188667555
102,10.200000000000001,0.026687728381078912,0.02718010188667555
103,10.3,0.026687728381078912,0.02718010188667555
104,10.4,0.02679474076540939,0.02718010188667555
105,10.5,0.02679474076540939,0.02718010188667555
106,10.600000000000001,0.02679474076540939,0.02718010188667555
107,10.700000000000001,0.02679474076540939,0.02718010188667555
108,10.8,0.02679474076540939,0.02718010188667555
109,10.9,0.02679474076540939,0.02718010188667555
110,11.0,0.02679474076540939,0.02718010188667555
111,11.100000000000001,0.02679474076540939,0.02718010188667555
112,11.200000000000001,0.02679474076540939,0.02718010188667555
113,11.3,0.02679474076540939,0.02718010188667555
114,11.4,0.02679474076540939,0.02718010188667555
115,11.5,0.02718010188667555,0.02718010188667555
116,11.600000000000001,0.02718010188667555,0.02718010188667555
117,11.700000000000001,0.02718010188667555,0.02718010188667555
118,11.8,0.02718010188667555,0.02718010188667555
119,11.9,0.02718010188667555,0.02718010188667555
120,12.0,0.02718010188667555,0.02718010188667555
121,12.100000000000001,0.02718010188667555,0.02718010188667555
122,12.200000000000001,0.02718010188667555,0.02718010188667555
123,12.3,0.02718010188667555,0.02718010188667555
124,12.4,0.02718010188667555,0.02718010188667555
125,12.5,0.02718010188667555,0.02718010188667555
126,12.600000000000001,0.02718010188667555,0.02718010188667555
127,12.700000000000001,0.02718010188667555,0.02718010188667555
128,12.8,0.02718010188667555,0.02718010188667555
129,12.9,0.02718010188667555,0.02718010188667555
130,13.0,0.02718010188667555,0.02718010188667555
131,13.100000000000001,0.02718010188667555,0.02718010188667555
132,13.200000000000001,0.02718010188667555,0.02718010188667555
133,13.3,0.02718010188667555,0.02718010188667555
134,13.4,0.02718010188667555,0.02718010188667555
135,13.5,0.02718010188667555,0.02718010188667555
136,13.600000000000001,0.02718010188667555,0.02718010188667555
137,13.700000000000001,0.02718010188667555,0.02718010188667555
138,13.8,0.02718010188667555,0.02718010188667555
139,13.9,0.02718010188667555,0.02718010188667555
140,14.0,0.02718010188667555,0.02718010188667555
141,14.100000000000001,0.02718010188667555,0.02718010188667555
142,14.200000000000001,0.02718010188667555,0.02718010188667555
143,14.3,0.02718010188667555,0.02718010188667555
144,14.4,0.02718010188667555,0.02718010188667555
145,14.5,0.02718010188667555,0.02718010188667555
146,14.600000000000001,0.02718010188667555,0.02718010188667555
147,14.700000000000001,0.02718010188667555,0.02718010188667555
148,14.8,0.02718010188667555,0.02718010188667555
149,14.9,0.02718010188667555,0.02718010188667555
150,15.0,0.02718010188667555,0.02718010188667555
151,15.100000000000001,0.02718010188667555,0.02718010188667555
