,Dat_AD,Dat_AH,Dat_AN,Dat_AP,Dat_CB,Dat_CH,Dat_CK,Dat_CM,Dat_CT,Dat_DH,Dat_DK,Dat_DL,Dat_DS,Dat_HC,Dat_HH,Dat_HM,Dat_HS,Dat_GE,Dat_GF,Dat_GI,Dat_GO,month,day,hour,minute,calendar
RMSE,31.15929851629144,20.973452162486385,34.95327332426681,19.1785764999948,8.675191186326785,25.07907170716433,18.186277033663746,29.709135590457137,41.712442586405224,11.179884832240234,340.9965260823403,136.4050631665756,565.4640512530898,15.53444372115993,13.400172576904914,25.09062934761464,34.67703297059885,13.707223935598666,21.58768815875012,10.584461383392187,33.22369536432983,,,,,
MSE,970.9018840273618,439.8856956121049,1221.731316080902,367.8177965661529,75.25894211932194,628.9598376930904,330.7406723451654,882.632737532167,1739.927866524152,124.98982486215522,116278.63080022419,18606.341257477474,319749.5932595569,241.31894172588514,179.56462509083448,629.5396810593811,1202.4966156439998,187.887988020649,466.0282800394401,112.03082277652042,1103.8139336617915,,,,,
MAE,26.3312602343437,15.329676779722556,30.060108759953426,14.643035161898586,5.840067077147655,17.250847392057764,13.321319970937877,19.31524655298086,30.055779748965534,7.101245301057323,230.72447853998037,88.96772628573378,443.8843730030547,11.49413067401984,10.298012190549802,15.096926050381784,24.789319429837747,9.484035809639172,12.477572262812885,7.91555282655129,26.328689443661613,,,,,
MAPE,5.321420698135726,5.432894363182747,6.52567020588882,4.585558141316927,15.220598585733539,13.708848795895934,5.82264171130665,10.980092475409817,14.158676194552985,28.210426945335037,43.585153882536325,24.11928164625675,15.464751175722665,14.962924245591404,13.07663137492846,19.951655516716404,9.543119526572132,2.5646348743835086,29.226223023429526,41.32242567457234,33.71080701572262,,,,,
