,thld,MAE,MAE_no
0,0.0,0.014081778681608675,0.02184993026952494
1,0.1,0.013905329426456605,0.02184993026952494
2,0.2,0.013541346364786542,0.02184993026952494
3,0.30000000000000004,0.01323908890743338,0.02184993026952494
4,0.4,0.012808038529081791,0.02184993026952494
5,0.5,0.01242829946980917,0.02184993026952494
6,0.6000000000000001,0.01213963286910362,0.02184993026952494
7,0.7000000000000001,0.011714497989107122,0.02184993026952494
8,0.8,0.011343719151732759,0.02184993026952494
9,0.9,0.01127900808717457,0.02184993026952494
10,1.0,0.010982925281776796,0.02184993026952494
11,1.1,0.010758089172957242,0.02184993026952494
12,1.2000000000000002,0.010699168150127955,0.02184993026952494
13,1.3,0.010614744475324695,0.02184993026952494
14,1.4,0.010614744475324695,0.02184993026952494
15,1.5,0.010449971977291174,0.02184993026952494
16,1.6,0.010236126120188123,0.02184993026952494
17,1.7000000000000002,0.010023967976718123,0.02184993026952494
18,1.8,0.009902239579165813,0.02184993026952494
19,1.9,0.009807305739478306,0.02184993026952494
20,2.0,0.00970622370193271,0.02184993026952494
21,2.1,0.009440785191666173,0.02184993026952494
22,2.2,0.009185013685662644,0.02184993026952494
23,2.3000000000000003,0.009116397770412165,0.02184993026952494
24,2.4000000000000004,0.00906840695144436,0.02184993026952494
25,2.5,0.009007488296534544,0.02184993026952494
26,2.6,0.008778203722319938,0.02184993026952494
27,2.7,0.008705049860803648,0.02184993026952494
28,2.8000000000000003,0.008832419294518702,0.02184993026952494
29,2.9000000000000004,0.008547273485234352,0.02184993026952494
30,3.0,0.00843476675371165,0.02184993026952494
31,3.1,0.00843476675371165,0.02184993026952494
32,3.2,0.00843476675371165,0.02184993026952494
33,3.3000000000000003,0.00843476675371165,0.02184993026952494
34,3.4000000000000004,0.008225553947389058,0.02184993026952494
35,3.5,0.008291906198490663,0.02184993026952494
36,3.6,0.008291906198490663,0.02184993026952494
37,3.7,0.008291906198490663,0.02184993026952494
38,3.8,0.008365898272190473,0.02184993026952494
39,3.9,0.008365898272190473,0.02184993026952494
40,4.0,0.008709981063798337,0.02184993026952494
41,4.1000000000000005,0.008781793037137544,0.02184993026952494
42,4.2,0.008781793037137544,0.02184993026952494
43,4.3,0.008861439154009488,0.02184993026952494
44,4.4,0.009041161963599005,0.02184993026952494
45,4.5,0.009198235816994894,0.02184993026952494
46,4.6000000000000005,0.009198235816994894,0.02184993026952494
47,4.7,0.009578659114547085,0.02184993026952494
48,4.800000000000002,0.009664703952360338,0.02184993026952494
49,4.9,0.009664703952360338,0.02184993026952494
50,5.0,0.00981779962255244,0.02184993026952494
51,5.1000000000000005,0.009950463366033674,0.02184993026952494
52,5.2,0.01014288198478916,0.02184993026952494
53,5.300000000000002,0.010399273015188252,0.02184993026952494
54,5.4,0.010399273015188252,0.02184993026952494
55,5.5,0.010660079591655271,0.02184993026952494
56,5.6000000000000005,0.010797862742506069,0.02184993026952494
57,5.7,0.011044823549338605,0.02184993026952494
58,5.800000000000002,0.011246951665319265,0.02184993026952494
