,total,chk_3,chk_4,ratio3
ea65106f,245.0,10,4,0.04081632653061224
47ce20f7,278.0,13,12,0.046762589928057555
1c54847e,245.0,5,5,0.02040816326530612
c1ccf53d,278.0,7,5,0.025179856115107913
9c3806e7,245.0,8,6,0.0326530612244898
45721a8c,278.0,7,6,0.025179856115107913
a9c08dca,245.0,3,2,0.012244897959183673
09aa7cc5,278.0,6,4,0.02158273381294964
dd3cf363,245.0,2,1,0.00816326530612245
d133cd5a,278.0,5,4,0.017985611510791366
f40168f3,6.0,1,1,0.16666666666666666
78563ded,6.0,2,1,0.3333333333333333
7f440aa4,245.0,10,7,0.04081632653061224
