,total,chk_3,chk_4,ratio3
fa7caf27,212.0,12,8,0.05660377358490566
766114e1,212.0,14,13,0.0660377358490566
8d19f681,212.0,10,5,0.04716981132075472
c39ca66a,212.0,15,11,0.07075471698113207
6393b62a,212.0,11,10,0.05188679245283019
81e2bd8b,212.0,14,12,0.0660377358490566
deaa2b92,212.0,12,10,0.05660377358490566
bf78dfa3,212.0,11,10,0.05188679245283019
d8183b33,211.0,15,12,0.07109004739336493
44fa167a,217.0,9,7,0.041474654377880185
b6b3ddbd,212.0,11,9,0.05188679245283019
aacdf961,212.0,13,12,0.06132075471698113
61fd3995,212.0,18,16,0.08490566037735849
e0db8c28,211.0,9,8,0.04265402843601896
a5b17b8c,211.0,13,11,0.061611374407582936
459757cf,211.0,13,11,0.061611374407582936
94471b93,212.0,8,7,0.03773584905660377
3f2559fc,211.0,14,11,0.06635071090047394
e0895867,212.0,14,14,0.0660377358490566
4d3ce5f9,213.0,13,11,0.06103286384976526
d8f4e67c,211.0,14,9,0.06635071090047394
96dbc6c8,211.0,10,9,0.04739336492890995
af474cc6,212.0,13,11,0.06132075471698113
f7773b3a,212.0,12,11,0.05660377358490566
46f6dabd,212.0,15,10,0.07075471698113207
e1d2191f,218.0,13,11,0.05963302752293578
9cc31bba,212.0,11,9,0.05188679245283019
e1d73a71,211.0,11,11,0.052132701421800945
4d88df17,212.0,9,9,0.04245283018867924
ca936d6d,211.0,14,13,0.06635071090047394
89135ebc,,,,
8d1a0147,,,,
7cb57c37,,,,
73809255,,,,
e3ff1dfd,,,,
ddf3dfd0,,,,
e993125a,,,,
d0a339b0,,,,
b61fba6f,,,,
a4aa5469,,,,
2cd58f7f,,,,
7791893f,,,,
8a17e39c,,,,
f12bbca1,,,,
f0206f15,,,,
500afa56,,,,
9aa5cfa4,,,,
0ed86b43,,,,
01e643c4,,,,
86cc059b,,,,
0b347ea1,,,,
576ce9c6,,,,
1b3ac873,,,,
7c6ccc13,,,,
cc86cab4,,,,
26232fcc,,,,
7e1e68e1,,,,
926c910a,,,,
22a81876,,,,
61b1cfff,,,,
8fb72dcf,,,,
1c86ddf8,,,,
e3677c61,,,,
f898e524,,,,
7264e8d4,,,,
3097219e,,,,
1b51a5c0,,,,
c88aefc2,,,,
6551764b,,,,
cef695ab,,,,
768d4a1a,,,,
ac5cff60,,,,
783be764,,,,
414b29a3,,,,
8df0839f,,,,
ecdb0e5a,,,,
642052ce,,,,
d3e0ff04,,,,
407ef5ad,,,,
b90897da,,,,
9d83f978,,,,
9fd61299,,,,
a31ad13c,,,,
095c0565,,,,
62f861f5,,,,
3309627f,,,,
a05424cd,,,,
aa851679,,,,
28fc1eab,,,,
5ddfe513,,,,
a4f2d133,,,,
1dcb1be2,,,,
628852cc,,,,
88923953,,,,
c3b6e102,,,,
26faf218,,,,
da4f0d80,,,,
6074821c,,,,
2b4fe5c6,,,,
509a9b3b,,,,
4dbb0da7,,,,
13f7c9a9,,,,
881b0d57,,,,
2279c901,,,,
04b10688,,,,
8f36ad20,,,,
8b1626ef,,,,
9d3db7e7,,,,
8b69f132,,,,
ab1dc976,,,,
bab0cf44,,,,
71a8c283,,,,
3c73a816,,,,
26acd721,,,,
50b05593,,,,
feefd0a3,,,,
3e62969c,,,,
e788fbe3,,,,
e2d98813,,,,
f303fc73,,,,
cfd365f2,,,,
dfa8a3e2,,,,
bba98ade,,,,
bec7a123,,,,
4402ef1e,,,,
c0c64c21,,,,
971d4f26,,,,
90cce4f3,,,,
3857e948,,,,
cd3faa67,,,,
79632d97,,,,
657b9d6a,,,,
f7c6bf7c,,,,
10034728,,,,
463d52a8,,,,
5b79d4e4,,,,
66a0f285,,,,
7422ad30,,,,
997d1333,,,,
1933d5b0,,,,
6841f3e4,,,,
7e06ab5a,,,,
1e3bf2d6,,,,
8f3f7381,,,,
3fca9179,,,,
9088c6f4,,,,
ce4c4366,,,,
d4ae1c31,,,,
3da13d42,,,,
84e82e5c,,,,
da5d0ff9,,,,
67abc2d2,,,,
ee67b1e0,,,,
89d586e7,,,,
07056c43,,,,
2f79336b,,,,
448710a4,,,,
5dcdaab3,,,,
fdaf7b19,,,,
00e60aee,,,,
c417941b,,,,
009674f3,,,,
ff993f9f,,,,
a5f4d83a,,,,
219c94eb,,,,
092625d6,,,,
b55890a5,,,,
e693d91f,,,,
838f75c5,,,,
4f32f789,,,,
5f7ea990,,,,
2033e95a,,,,
a777656d,,,,
7cad8415,,,,
a443ecd9,,,,
68fc181e,,,,
a807476b,,,,
aeaec901,,,,
b57454e0,,,,
468a3427,,,,
93e46484,,,,
a3ea5b56,,,,
7f3aceef,,,,
6dc519d0,,,,
f42f7087,,,,
a8e38023,,,,
d64fe508,,,,
b8b78f6b,,,,
91455458,,,,
ddc113c1,,,,
2f28f120,,,,
4b69a0a7,,,,
66aa9835,,,,
f3550104,,,,
b30948f8,,,,
a404347a,,,,
29826c05,,,,
f40f5db0,,,,
40dd4bd9,,,,
098df7c0,,,,
aa07e116,,,,
6ad15da8,,,,
4b41486d,,,,
63e1650c,,,,
4c995c03,,,,
94e27bff,,,,
e40cd379,,,,
def79023,,,,
0c972189,,,,
be09efea,,,,
5ab0b40d,,,,
55dc338b,,,,
bb3de4be,,,,
c2d2c379,,,,
d5d5bec7,,,,
9bfbb019,,,,
2e9f868e,,,,
d9f1c144,,,,
90306a1d,,,,
6479d114,,,,
ff09416d,,,,
eaf63adb,,,,
eb16cfc3,,,,
f115a598,,,,
7485c0b4,,,,
6afa3d13,,,,
8f977857,,,,
72674e62,,,,
d3f64df9,,,,
d0c26d76,,,,
8945f44c,,,,
b5fb7a69,,,,
11d07403,,,,
63790cf4,,,,
02a5919e,,,,
a366bc13,,,,
bf0f5903,,,,
0203eb80,,,,
c20246fc,,,,
48133695,,,,
030a8a5f,,,,
5d622f9c,,,,
a0ca4dad,,,,
ab1c986c,,,,
df1366a1,,,,
bed6d8a5,,,,
9f078b2c,,,,
655850de,,,,
ba23d02d,,,,
de18894c,,,,
ce86c21c,,,,
6b6c8d25,,,,
1bb39988,,,,
834091c0,,,,
288ab54d,,,,
abb94bd6,,,,
88c55738,,,,
e3a5e58f,,,,
a3bb0e2f,,,,
6a925c1a,,,,
dc1a3148,,,,
efa8bbc5,,,,
44894ea3,,,,
ad614399,,,,
bb018a62,,,,
726a0acc,,,,
bba48420,,,,
d3d98081,,,,
71591331,,,,
2b465693,,,,
b35fd523,,,,
4a2fd036,,,,
cf70b37c,,,,
e716779a,,,,
4e688cd7,,,,
39329dc6,,,,
b5b00c1b,,,,
508454c8,,,,
80bc3381,,,,
d70ab437,,,,
dc3a173f,,,,
b068003d,,,,
ad50d59e,,,,
bca17cd7,,,,
dcd27f5b,,,,
18d7d122,,,,
cf5694b0,,,,
aebb1e32,,,,
4485a606,,,,
58b78030,,,,
13603ac2,,,,
0f19160c,,,,
be5fd8b6,,,,
7543a839,,,,
3fa17f03,,,,
01a9246d,,,,
69bfdca1,,,,
462b10a3,,,,
4aeb7022,,,,
b1a14498,,,,
22dc5424,,,,
495ef8de,,,,
5247c9ad,,,,
e122152b,,,,
86ece93e,,,,
eb2f7e96,,,,
b18485c4,,,,
c64d74bd,,,,
1d780285,,,,
f57dcc8a,,,,
00ace686,,,,
0226ec0e,,,,
52225171,,,,
e648ad4f,,,,
f0dd3990,,,,
3e2d7ed5,,,,
ccaf407d,,,,
c54112b9,,,,
696ad7b5,,,,
9d4c0718,,,,
62c4e5d2,,,,
93e6eeb3,,,,
b21efca8,,,,
cd6e0532,,,,
d54b74ed,,,,
64655f58,,,,
05e96177,,,,
cd670836,,,,
f2d928ea,,,,
c1041f20,,,,
b89240ed,,,,
92836189,,,,
a8f91952,,,,
8115cc03,,,,
729edb05,,,,
7db140b3,,,,
2afdb2b9,,,,
5bedd74f,,,,
66aa3b61,,,,
1c06bdb2,,,,
827cb7c4,,,,
f88cdf32,,,,
f27dabc3,,,,
e54f1c3a,,,,
8579019d,,,,
f5420e37,,,,
481b18c4,,,,
72240b84,,,,
18643e48,,,,
133d2a2b,,,,
e7f0ee06,,,,
93877be7,,,,
8b989300,,,,
38fdb1c5,,,,
80989ca9,,,,
849b49c7,,,,
f979c5ff,,,,
21d8dc18,,,,
cc90bc1f,,,,
6a06bf6b,,,,
30788fb2,,,,
d987f797,,,,
d4d9dd4b,,,,
c201ff7a,,,,
8f20a41a,,,,
a81c5826,,,,
6e6bd2fc,,,,
0a162ae2,,,,
8ddc4d79,,,,
f67dd562,,,,
4b786e5a,,,,
ee0a9088,,,,
005f0610,,,,
2fda0270,,,,
c355e87d,,,,
71a4156f,,,,
d387baff,,,,
23b69d79,,,,
99226689,,,,
10ef3818,,,,
f5485fc6,,,,
d803c80f,,,,
8fab3d6f,,,,
6fb54efb,,,,
d3bd3c57,,,,
75860f6d,,,,
5d9492a3,,,,
c8209cd6,,,,
b0a09ab9,,,,
31df510a,,,,
0b96bd55,,,,
138eda69,,,,
68a97fbe,,,,
1c0ca431,,,,
c7d39dc4,,,,
d31799cf,,,,
a35442ae,,,,
da108a18,,,,
709b284e,,,,
739589cc,,,,
fd7d433c,,,,
551ab9dc,,,,
9543f7b1,,,,
3ad92cd1,,,,
b3bfd637,,,,
c2393efe,,,,
a98e51f0,,,,
7edf8678,,,,
431865cc,,,,
c4d95d44,,,,
b7813f74,,,,
cf1f0f48,,,,
009da3c1,,,,
21fca6fc,,,,
483a98e1,,,,
77c7fd6c,,,,
b624386b,,,,
8b365f24,,,,
92db5206,,,,
06c576b9,,,,
230c9d54,,,,
acffd6f1,,,,
ea73d604,,,,
d92a1b22,,,,
d600fca0,,,,
d702a60e,,,,
6b00c91d,,,,
5b2e84a0,,,,
0cc689fa,,,,
f3be6132,,,,
3b77e2cc,,,,
7cf7aaa8,,,,
6fefc392,,,,
3902dd80,,,,
acea1741,,,,
302ec41a,,,,
8e88a55f,,,,
6dcd6c6b,,,,
96018a4f,,,,
0df39472,,,,
09e2746f,,,,
db260650,,,,
a8e23e06,,,,
3c1a04d6,,,,
58895299,,,,
fd058e4d,,,,
034ff355,,,,
74ef8b43,,,,
9094793b,,,,
85289e00,,,,
9bcb00d0,,,,
a11ee735,,,,
40c53e28,,,,
96073992,,,,
72d385e1,,,,
5196ef21,,,,
e996106e,,,,
f5ca8e1a,,,,
700d9a41,,,,
61d51bf6,,,,
96691646,,,,
583c7ddc,,,,
3a94df3d,,,,
46500b52,,,,
7ad6cfec,,,,
d93ca6ac,,,,
f6d7b695,,,,
0e337282,,,,
d22b2f44,,,,
cb1d9802,,,,
c4d27a1b,,,,
b6f11132,,,,
a0676c6d,,,,
386dc14b,,,,
dc3f3f7e,,,,
774b4551,,,,
38e2f248,,,,
e792552b,,,,
59256ad5,,,,
2094d21e,,,,
6d7ba20b,,,,
1a59a91c,,,,
6dc707fc,,,,
ac392ebd,,,,
78e298c7,,,,
35821ae4,,,,
abef0368,,,,
5db6c29b,,,,
8a3a11c8,,,,
f194efaf,,,,
48f00209,,,,
dd5a0989,,,,
e62083a3,,,,
4cecc4ec,,,,
00b417ac,,,,
82e15267,,,,
e7166f52,,,,
f914309a,,,,
2345465f,,,,
db478cdc,,,,
ba8d2d43,,,,
46b24c80,,,,
06a4d6cd,,,,
d033c1b8,,,,
c9b84123,,,,
9de6bb13,,,,
ffdbac4c,,,,
acc34a11,,,,
62e70e02,,,,
ccd83152,,,,
5be1cc1f,,,,
9f4857c4,,,,
c8a8e720,,,,
c7f7a110,,,,
c36d02d2,,,,
d4c9e9fd,,,,
0adcb506,,,,
e6e9b83d,,,,
ac257c4c,,,,
b46e1057,,,,
d26d26cd,,,,
15023822,,,,
96ce1dab,,,,
916e4bf2,,,,
052ca2d9,,,,
200f2f9e,,,,
43dcf8d4,,,,
c7804a92,,,,
885d23ab,,,,
75bfc7ec,,,,
7b00fe49,,,,
8c3d5578,,,,
3b31e5c2,,,,
7fe788cb,,,,
6e33d706,,,,
df97eae6,,,,
e667ff92,,,,
578eeb98,,,,
5d557dc9,,,,
4b977119,,,,
2ca5c431,,,,
142bd7a7,,,,
205a7ff0,,,,
18da9e12,,,,
31af91ae,,,,
1921cd07,,,,
1eae222c,,,,
e21f6510,,,,
0dbd47fe,,,,
992821ba,,,,
539850ed,,,,
db8ad457,,,,
93a0a43b,,,,
91d28bd0,,,,
92554d71,,,,
a9d65c8e,,,,
492c56d3,,,,
64829437,,,,
19290fba,,,,
4579e5c1,,,,
5dc5d4ea,,,,
de530d79,,,,
25ad259f,,,,
e51c3d80,,,,
c14db212,,,,
b0901591,,,,
d41ee9ed,,,,
ee54e13a,,,,
c0f83294,,,,
1beaebd3,,,,
7d05a1d9,,,,
d739288d,,,,
9961dc12,,,,
5185cb32,,,,
f228652f,,,,
fff801c0,,,,
0d6986ab,,,,
1d2dcc14,,,,
7f0cf712,,,,
8201aa17,,,,
73146297,,,,
819e5749,,,,
1baa4ede,,,,
bd5f458e,,,,
0ca4be26,,,,
9efff3ad,,,,
e742b032,,,,
1149c39c,,,,
73be39dc,,,,
c9da2b0c,,,,
f8c2b467,,,,
ee9baece,,,,
475a7bc2,,,,
aea436e7,,,,
32e64fa7,,,,
cd5fb40e,,,,
0f773a6a,,,,
c18f2368,,,,
1b96632a,,,,
1cea7f05,,,,
1629e735,,,,
759c7edb,,,,
9d10fea5,,,,
7b65cf43,,,,
f812b62e,,,,
eb968ac8,,,,
de148031,,,,
b1f7f331,,,,
89112662,,,,
9fd74acb,,,,
83b942fc,,,,
afc37ec2,,,,
eba8cb97,,,,
163a9a51,,,,
e7e8c52e,,,,
7ca4c6d5,,,,
583d3f4a,,,,
de768297,,,,
295c35b4,,,,
2118d244,,,,
e09da29b,,,,
c583899a,,,,
18a74172,,,,
44d63744,,,,
016d55f7,,,,
2a3b9138,,,,
6438082f,,,,
6e79fafb,,,,
e2ec6d95,,,,
9db50089,,,,
5317bcb4,,,,
f02d87cb,,,,
24911b8a,,,,
08f5968d,,,,
570c3c46,,,,
69995225,,,,
d07f53a8,,,,
d50f30a3,,,,
47eeb310,,,,
63f0a364,,,,
7fff9877,,,,
4f153caa,,,,
a60dc733,,,,
9b6803ea,,,,
3edabb4b,,,,
b0fc943a,,,,
a6410ea6,,,,
ad96eef4,,,,
e1a11371,,,,
bddd6fd5,,,,
ef531ee6,,,,
19e71c12,,,,
93ae31ff,,,,
58406185,,,,
dec9d72b,,,,
be85c10a,,,,
6de0d640,,,,
990488df,,,,
4c616498,,,,
9d3462fb,,,,
a95d761a,,,,
0fb35f0f,,,,
bf416e45,,,,
4b404038,,,,
a3df8987,,,,
68f6e426,,,,
593ad86b,,,,
315ef2b5,,,,
755429f5,,,,
44bb2dfe,,,,
12fe2111,,,,
0f11504e,,,,
be3499b8,,,,
d10ede90,,,,
9aa10ca7,,,,
0539e677,,,,
68b80ff6,,,,
6502285a,,,,
cdbce3d2,,,,
eead34bf,,,,
b3ec58c7,,,,
cf1656a7,,,,
dfbbca63,,,,
65f94a79,,,,
501c5218,,,,
dab8ad02,,,,
67048a34,,,,
a29af17b,,,,
29ac90a5,,,,
d5233db1,,,,
7d49ff46,,,,
f6451e04,,,,
05f2269d,,,,
12a95efb,,,,
8bf3a555,,,,
adcff991,,,,
c4e8536e,,,,
10ca2cff,,,,
d78ba908,,,,
7c6073a7,,,,
81d5f71d,,,,
4d35c6a0,,,,
af8a67ae,,,,
b2243ce2,,,,
7e00c386,,,,
2d994ca7,,,,
2add2374,,,,
5b0c1c39,,,,
956b2731,,,,
a557a960,,,,
d38260ba,,,,
9c39ba65,,,,
863edcb5,,,,
157f09a1,,,,
c2f90f27,,,,
790dcba3,,,,
6a59241f,,,,
1a3f79b8,,,,
262e4345,,,,
7b04530f,,,,
8edd8d65,,,,
6f06df30,,,,
26924857,,,,
435fac37,,,,
c9348761,,,,
13d636c7,,,,
17869ce4,,,,
58f7f4d8,,,,
0ffc3f7a,,,,
e53129d6,,,,
e20eea25,,,,
23c04b45,,,,
5022ff73,,,,
39f4898e,,,,
b03b4024,,,,
a433d752,,,,
e97cd7af,,,,
8608aaf7,,,,
dbe59029,,,,
067ab563,,,,
de2b66a6,,,,
6c0f9990,,,,
b41782dd,,,,
70ebbdf2,,,,
ad3e734f,,,,
6892b051,,,,
69cdcf4b,,,,
f4f05df7,,,,
fc18cbf8,,,,
db674fad,,,,
00f2cdf8,,,,
793d257d,,,,
b5a0c7a2,,,,
2b6a24be,,,,
f17ae6f6,,,,
90fa6992,,,,
69749a0a,,,,
2a997908,,,,
d97ce8df,,,,
13d400b2,,,,
0af60d19,,,,
2f812d14,,,,
0c980abd,,,,
86a48e20,,,,
00525a5f,,,,
a0192749,,,,
d9e2725d,,,,
a9a7ab8a,,,,
1be16ada,,,,
860ca243,,,,
b3f512c6,,,,
0d58b241,,,,
8a7a9796,,,,
5091325c,,,,
57f87d40,,,,
b12f31dc,,,,
1e853eb3,,,,
4c1f1691,,,,
ded6c9cd,,,,
50c817b9,,,,
cb168d66,,,,
6af74f55,,,,
265d7064,,,,
06b275ab,,,,
f7892cae,,,,
dba35820,,,,
726879a5,,,,
d4fac6d9,,,,
46d9726d,,,,
76e5f41c,,,,
7ca77ae1,,,,
76066209,,,,
0298d1ca,,,,
f1dc32c3,,,,
5cdb2c74,,,,
412f8d50,,,,
1b7e2bbb,,,,
f5c76922,,,,
8f0b53a6,,,,
0ed8204d,,,,
d2f640a2,,,,
74482f82,,,,
8d9d2fd8,,,,
7d68d14c,,,,
a91e6fe8,,,,
d0e2cc8b,,,,
f54bfd64,,,,
524f09e2,,,,
cf39660f,,,,
fbfc159c,,,,
af604163,,,,
1404354c,,,,
d23164b9,,,,
c6894ce2,,,,
70c0e074,,,,
f008eb2f,,,,
e8d55928,,,,
2aab7fd0,,,,
517042e6,,,,
64671ad6,,,,
35c70e0f,,,,
95612888,,,,
39e9cf6e,,,,
331818fb,,,,
90b22f06,,,,
85352c19,,,,
2f730084,,,,
e3b404cf,,,,
9a90056e,,,,
31da1a68,,,,
aa66991a,,,,
67b2d238,,,,
c30687ec,,,,
4df5fb26,,,,
61598629,,,,
d1f2abf2,,,,
a75237af,,,,
a39be964,,,,
39d1fa85,,,,
11e3b0b1,,,,
7c79abc2,,,,
198c7d6e,,,,
7a111d82,,,,
2906e8f5,,,,
3343e285,,,,
aac78673,,,,
d8e12937,,,,
9a700cfd,,,,
c3cc3472,,,,
6b044a5d,,,,
80bb19be,,,,
c5a7dc44,,,,
77b4b748,,,,
583b1488,,,,
243528a5,,,,
ff216409,,,,
48c49ae1,,,,
a5bbc1b9,,,,
23bd0055,,,,
21af0111,,,,
09683a4e,,,,
56035151,,,,
0cd519c9,,,,
2c6d8dec,,,,
6d32bcec,,,,
48aeb932,,,,
32dcabaa,,,,
4c12e233,,,,
eac26851,,,,
4d9ab545,,,,
4d695da7,,,,
503b9aeb,,,,
47d22124,,,,
23e6308b,,,,
f33d13df,,,,
9f028f45,,,,
3302e35c,,,,
ca60a946,,,,
09c5b5ba,,,,
ce6adc7f,,,,
8538cace,,,,
e2914f48,,,,
d15f1457,,,,
fb1f8057,,,,
df540ccb,,,,
7f710f24,,,,
392d1eb9,,,,
26703e25,,,,
5276d7ac,,,,
1dff636e,,,,
1b4e3af1,,,,
f2cac732,,,,
1825c09a,,,,
3adc0f39,,,,
809a170c,,,,
e0228ac8,,,,
8ba2f305,,,,
35432397,,,,
1e8b4b67,,,,
540206e6,,,,
0e0314be,,,,
45cbc2d8,,,,
04227c76,,,,
25228dfd,,,,
fc1e67bb,,,,
eb9011f2,,,,
6fe6ceb9,,,,
a41bf9ad,,,,
223d6f55,,,,
d4a79968,,,,
d3875011,,,,
084262a3,,,,
08aae196,,,,
63652e01,,,,
489b75ef,,,,
c62560ce,,,,
61d9e284,,,,
66d0e3ec,,,,
9153c6bd,,,,
