,total,chk_3,chk_4,ratio3
796132f9,2.0,0,0,0.0
e61dcbb3,293.0,0,0,0.0
666216d5,249.0,6,6,0.024096385542168676
e0a5347a,293.0,0,0,0.0
8a404a3f,249.0,0,0,0.0
dfadcb72,293.0,7,7,0.023890784982935155
43c8fbba,249.0,10,8,0.040160642570281124
41b80083,293.0,8,5,0.027303754266211604
0a42fa85,249.0,4,3,0.01606425702811245
932a76eb,293.0,4,3,0.013651877133105802
50cb7489,249.0,6,6,0.024096385542168676
032f43a9,293.0,5,5,0.017064846416382253
063097aa,249.0,8,7,0.0321285140562249
e52f3670,293.0,1,1,0.0034129692832764505
6c07dd50,249.0,8,7,0.0321285140562249
a9f05f22,293.0,4,3,0.013651877133105802
94d44e18,249.0,10,9,0.040160642570281124
2a8dea89,293.0,9,8,0.030716723549488054
bc58f597,249.0,8,8,0.0321285140562249
f15d27c6,274.0,9,7,0.032846715328467155
663cc636,230.0,7,2,0.030434782608695653
4a76a678,274.0,6,5,0.021897810218978103
fd5d48aa,239.0,6,6,0.02510460251046025
c23e9300,293.0,8,7,0.027303754266211604
ac3b5823,238.0,4,3,0.01680672268907563
bfe9748b,293.0,12,7,0.040955631399317405
3f186e0a,249.0,7,5,0.028112449799196786
1c708442,293.0,12,9,0.040955631399317405
edc57b0c,249.0,6,4,0.024096385542168676
40c16fa0,293.0,17,14,0.05802047781569966
8566a6c7,,,,
d71f9656,,,,
bee7d832,,,,
7982fdf7,,,,
63923763,,,,
c90879cc,,,,
e794f255,,,,
573b705d,,,,
9722969c,,,,
785fc538,,,,
d47efd2a,,,,
90fe42e5,,,,
8d3aa168,,,,
ac91d0e4,,,,
aef812e7,,,,
f3b74e9e,,,,
3709c739,,,,
8b664019,,,,
ecc9a954,,,,
d5243a2d,,,,
61202af3,,,,
cf6357e9,,,,
e0d87b7a,,,,
46d99d42,,,,
cc2762f0,,,,
35a15752,,,,
71b7e785,,,,
c3ea9e36,,,,
c27a89e4,,,,
f2f73e8f,,,,
7d7a3732,,,,
45cedca0,,,,
76195328,,,,
ea5c034e,,,,
fe4524ab,,,,
6acd08e7,,,,
0dc389e1,,,,
1fc8485a,,,,
92c7681c,,,,
08ba0c88,,,,
e6df49ac,,,,
ac8cb934,,,,
1e89c315,,,,
0c2e607a,,,,
1495a376,,,,
a0e5d0e1,,,,
60cf0336,,,,
8a591ef8,,,,
d2f7db9a,,,,
ce4c93f7,,,,
67156aa0,,,,
39eb72d9,,,,
a72d2405,,,,
1927e701,,,,
0b77216c,,,,
213ef83c,,,,
3c543670,,,,
fb77ec81,,,,
919ff3a4,,,,
714dde90,,,,
f690893a,,,,
926f042e,,,,
99c31d71,,,,
c7efe645,,,,
a51bad88,,,,
1480da31,,,,
ab34f05b,,,,
71e7209c,,,,
