,total,chk_3,chk_4,ratio3
bc3b76ff,321.0,37,26,0.11526479750778816
31ed9117,321.0,26,20,0.08099688473520249
768f7f87,320.0,25,15,0.078125
33ada15c,317.0,41,35,0.12933753943217666
ec7c215d,317.0,26,21,0.08201892744479496
bbfa319b,314.0,22,14,0.07006369426751592
8d426ec0,314.0,14,11,0.044585987261146494
9b8cd3c0,313.0,27,20,0.08626198083067092
e67b6887,297.0,16,12,0.05387205387205387
b6413697,320.0,20,17,0.0625
099f7553,320.0,34,27,0.10625
65e5f702,316.0,35,22,0.11075949367088607
0bc845e6,320.0,46,42,0.14375
527a4179,281.0,13,12,0.046263345195729534
67ed7ec0,310.0,28,22,0.09032258064516129
0bed2983,313.0,13,10,0.04153354632587859
ff67a3d8,315.0,24,14,0.0761904761904762
3ffafdfc,314.0,22,15,0.07006369426751592
5c0a562a,320.0,41,29,0.128125
aaa180eb,321.0,23,20,0.07165109034267912
2004a00b,281.0,13,10,0.046263345195729534
acdf156d,321.0,34,26,0.1059190031152648
183eca91,310.0,26,21,0.08387096774193549
3a650659,308.0,34,30,0.11038961038961038
6ea0285c,291.0,18,15,0.061855670103092786
651f8a09,315.0,28,22,0.08888888888888889
d3d48b1e,315.0,33,28,0.10476190476190476
b24e0e97,320.0,33,26,0.103125
0caa8779,321.0,38,30,0.11838006230529595
98de5844,320.0,41,35,0.128125
e2e1dcde,,,,
17bd5688,,,,
b04be57a,,,,
5b5ec47c,,,,
1133163c,,,,
bdf92514,,,,
93ead843,,,,
32e025e7,,,,
551b6f73,,,,
43453642,,,,
4ad7468f,,,,
c86123f2,,,,
13d462cf,,,,
337d829d,,,,
1bf8194f,,,,
2cfb2814,,,,
a7989d99,,,,
26cd59de,,,,
fe8df0b5,,,,
c2b47111,,,,
aaabe3f3,,,,
b4ac4b55,,,,
73a837f5,,,,
21e91839,,,,
ef281291,,,,
849c59fb,,,,
86bf6ae6,,,,
bc17ee9a,,,,
5d2a1ce9,,,,
9ee9b3b5,,,,
50d28a1e,,,,
2580f47b,,,,
a210c976,,,,
e2d3c9ef,,,,
cedac21b,,,,
d67cead2,,,,
5b2ada63,,,,
aabd8a02,,,,
5bee11b8,,,,
7067339e,,,,
3405e5cf,,,,
a816cb4f,,,,
77b18b64,,,,
6b5d975a,,,,
0cd88032,,,,
3014b84b,,,,
9f1cbfba,,,,
c2429387,,,,
50c28190,,,,
007ec7d4,,,,
ffb53761,,,,
f0971580,,,,
efe16032,,,,
42dd567a,,,,
e557bb9d,,,,
0f6cdc95,,,,
26c948dc,,,,
6fea36f3,,,,
987275b2,,,,
b69d153b,,,,
4d33c33f,,,,
651a5392,,,,
fc093adc,,,,
ea2020f3,,,,
5d5d3884,,,,
2e0bbbcf,,,,
2f86e534,,,,
8caa0f1f,,,,
3b026cfd,,,,
98064371,,,,
3e07174a,,,,
effc7899,,,,
9ba7ce05,,,,
b25f17a3,,,,
0fe00870,,,,
01a8522f,,,,
9cc2d077,,,,
5bef7ee2,,,,
1e972af6,,,,
2d174942,,,,
fc7626c9,,,,
0e214119,,,,
f6c9649d,,,,
ac7ecb21,,,,
1415d427,,,,
7763ae9d,,,,
346874c4,,,,
778be633,,,,
f0939a2e,,,,
537613a3,,,,
98b6beef,,,,
995b8782,,,,
b3cb7798,,,,
319a10e4,,,,
0405e6d4,,,,
e26a6930,,,,
ab04d4f3,,,,
c40d1ee1,,,,
6b7dce5d,,,,
d77248de,,,,
3149ed13,,,,
c16fcfe6,,,,
851168a2,,,,
d4653ada,,,,
8249f751,,,,
e48da449,,,,
5efdb369,,,,
57c1498c,,,,
3ea9db4d,,,,
9191167f,,,,
bf110cd1,,,,
4912f847,,,,
56e07583,,,,
7ed6d962,,,,
e9b11ce2,,,,
2b348603,,,,
5bfa7b41,,,,
bdd2984d,,,,
