,f_fwd,f_bwd,avr_mse,avr_rmse,avr_smape
0,1.0,1.0,0.0019260951222793152,0.029331540148396257,17.59229174843189
1,1.0,2.0,0.003051255289882543,0.0334870183973829,19.99769401775895
2,1.0,3.0,0.007568749126864791,0.042175808793393804,23.729804718748824
3,1.0,4.0,0.01613890232964611,0.053300391413097566,28.402000077992373
4,1.0,5.0,0.037424678306438385,0.07217589935026261,34.63368111565317
5,1.0,6.0,0.19960886410975315,0.12277954727580917,45.606175771860215
6,1.0,7.0,171.97561614522948,0.6778842980625888,66.83800823594862
7,1.0,8.0,36.634882448069284,0.4102471899113712,59.6751633971875
8,1.0,9.0,0.15737159115533605,0.12049794154527375,46.57037662658022
9,1.0,10.0,0.11018010722117492,0.0900922493107695,40.3429405443141
10,1.0,11.0,0.032394744732168544,0.07107632550091507,36.50181735196816
11,1.0,12.0,0.01697511608036178,0.0617644478471776,33.212052283666424
12,1.0,13.0,0.008776307158402066,0.05365207741588112,31.100146875175252
13,1.0,14.0,0.007044496267610308,0.049768957913489516,29.654633950468092
14,1.0,15.0,0.0058201348407469315,0.046570485983680916,28.088127365419673
15,1.0,16.0,0.0053429524014126295,0.04464592049225894,27.03059992847738
16,1.0,17.0,0.005064354050052802,0.043468514215026725,26.43742589938212
17,1.0,18.0,0.004436880575921779,0.04178706583994735,25.799495606577157
18,1.0,19.0,0.004131739589692964,0.04089358104748018,25.381741495767322
19,1.0,20.0,0.0040197351171888775,0.04029607761970519,25.04095149558609
20,1.0,21.0,0.0037762918130482743,0.03973162049288932,24.741816249770228
21,1.0,22.0,0.0035728018781225578,0.038785828652538254,24.141999513864608
22,1.0,23.0,0.003170849837119351,0.037550816825434215,23.636328390446987
23,1.0,24.0,0.003020019624712812,0.036894210227218456,23.425110618054713
24,2.0,1.0,0.002838630317544436,0.03348681083759053,19.883379304742974
25,2.0,2.0,0.0052057174892848924,0.039759318750696944,23.144932574358894
26,2.0,3.0,0.013209110769694924,0.05129845648056997,27.917109768510514
27,2.0,4.0,0.056616389796762576,0.0705515485331651,33.77064910532044
28,2.0,5.0,0.19066333088104132,0.11188008683539492,43.835980817433175
29,2.0,6.0,278.9030272719167,0.698625280685474,65.02870573443367
30,2.0,7.0,9.182612942198912,0.32744555242317064,58.78610175179843
31,2.0,8.0,1.7005096265942443,0.13578591270400744,47.00621201023154
32,2.0,9.0,0.053359916020112995,0.0885590520033387,40.184657965023945
33,2.0,10.0,0.03162361095493807,0.07273115726587813,36.112959601849774
34,2.0,11.0,0.012423515988991655,0.0598609939094712,33.08383149694909
35,2.0,12.0,0.010764905814371794,0.055315869430513434,30.87482476632063
36,2.0,13.0,0.0071212105047771266,0.05005423704249345,29.384362898014537
37,2.0,14.0,0.00583671434329676,0.04686587306773719,28.065101012109718
38,2.0,15.0,0.0050828014877503155,0.0445674836671579,26.85551307322618
39,2.0,16.0,0.004560174835411472,0.0425660272417551,25.77235729160528
40,2.0,17.0,0.0042961402706623904,0.04146290208122426,25.18630972606697
41,2.0,18.0,0.0038885984586099344,0.04001717161877464,24.60785930766265
42,2.0,19.0,0.003677445455451143,0.039382144112613864,24.400180457428952
43,2.0,20.0,0.003590762107944592,0.03892941838192155,24.184677304588195
44,2.0,21.0,0.003403471448764021,0.03856370472888064,24.042106285303394
45,2.0,22.0,0.003244228656306429,0.03778013084788216,23.524457262014906
46,2.0,23.0,0.0029364965383682825,0.03678431419647954,23.120518346782326
47,2.0,24.0,0.0028093388345896077,0.03619863926951766,22.9415696328227
48,3.0,1.0,0.006060695061119881,0.0414382946883937,23.625469992060875
49,3.0,2.0,0.012283635135458793,0.05101575528996066,27.60268518040959
50,3.0,3.0,0.030113421872649218,0.06846355085850771,33.70052708903239
51,3.0,4.0,13.297780934958473,0.16270902182616734,43.44616902135993
52,3.0,5.0,21.920009005750064,0.4761555104060564,65.00613737859939
53,3.0,6.0,215.69980902364938,0.8006290776960538,59.320885879747436
54,3.0,7.0,1.2033527011822964,0.12948355881680024,46.36382593370833
55,3.0,8.0,0.05213242280820146,0.08731456952006862,40.5785250679309
56,3.0,9.0,0.026591625135910082,0.07273434765774353,36.332316159686535
57,3.0,10.0,0.01924574934693838,0.06363605974025767,33.57736376821533
58,3.0,11.0,0.009768076547198988,0.05482466373707058,31.1121034239405
59,3.0,12.0,0.008841510547409687,0.05124658625683487,29.43211989942409
60,3.0,13.0,0.006245307442281291,0.0474422705403918,28.156558038895984
61,3.0,14.0,0.0052648464165770325,0.04477173038460771,26.965068954546066
62,3.0,15.0,0.004617561805250735,0.04283542736185452,25.897666725252694
63,3.0,16.0,0.0041472267917906465,0.041234224304097664,25.126813236305136
64,3.0,17.0,0.003902335441018592,0.04013580332529439,24.5096295164958
65,3.0,18.0,0.0035939659562139303,0.03903162205298464,24.07373916699469
66,3.0,19.0,0.0034345376212556607,0.03849060329067557,23.899747054838794
67,3.0,20.0,0.00336436535145102,0.038060384921777164,23.744267594399442
68,3.0,21.0,0.0031883770065810352,0.0377009590859058,23.57653796076895
69,3.0,22.0,0.0030640267928020944,0.03705891202892772,23.148366923780106
70,3.0,23.0,0.0027640966866900644,0.036122580988026926,22.783196173708554
71,3.0,24.0,0.0026572460816551755,0.03558547852361497,22.5612190039161
72,4.0,1.0,0.011943035519707105,0.0525750916535765,28.141070663542447
73,4.0,2.0,0.021597053089390285,0.0678813593539262,34.00608579468071
74,4.0,3.0,0.1735854292468317,0.10870818902221388,43.843499067047254
75,4.0,4.0,38.331507042159316,0.4961472819419219,63.267668892554674
76,4.0,5.0,3.3058241050957453,0.31282940562688993,58.25796474965585
77,4.0,6.0,0.4774489464114822,0.11947164614208387,46.14180699401695
78,4.0,7.0,0.5287534893488527,0.0952590856289588,39.791262222011106
79,4.0,8.0,0.022264337026628837,0.07165501500501327,36.04125820903521
80,4.0,9.0,0.017080999926670542,0.06362636557346618,33.550951168617765
81,4.0,10.0,0.011245522735581305,0.056738534405761626,31.551863917838286
82,4.0,11.0,0.007203808963648647,0.05081272248836737,29.72503806891909
83,4.0,12.0,0.006852092950997206,0.047963272081430176,28.29955254282525
84,4.0,13.0,0.005285084675287875,0.04519297380684635,27.295455565248986
85,4.0,14.0,0.004598020727612618,0.0429685555361513,26.17751805264049
86,4.0,15.0,0.004123080360577733,0.04129709970414768,25.20904552733665
87,4.0,16.0,0.003655378165153872,0.03969171418399478,24.407075856665248
88,4.0,17.0,0.003557104483107564,0.03913684778352566,24.04978227328923
89,4.0,18.0,0.003375326804066561,0.038330442937529886,23.70790762748176
90,4.0,19.0,0.0032483054345842683,0.037905903841408434,23.59940176886438
91,4.0,20.0,0.00317870605971342,0.03751741328671903,23.439630706733986
92,4.0,21.0,0.00303944138448037,0.03714731539596977,23.275392237640535
93,4.0,22.0,0.002941635287705145,0.0365754075839485,22.889650107149702
94,4.0,23.0,0.002678670089501561,0.03572153776091224,22.554080875061217
95,4.0,24.0,0.002582962170942304,0.03523748025878585,22.34761966082828
96,5.0,1.0,0.05177836035038115,0.07261355558760123,34.60737042111377
97,5.0,2.0,0.8668474103492694,0.12312386244811305,43.78060953287192
98,5.0,3.0,38.54910112205075,0.4839675752100584,64.49175659697265
99,5.0,4.0,32.08907069057804,0.3464993657535859,58.066902806856874
100,5.0,5.0,0.12255713973456472,0.11039103156554736,45.22869300128293
101,5.0,6.0,0.02919315871482665,0.08197104777625429,39.73255207572612
102,5.0,7.0,0.020849150475809552,0.07080687261801331,36.44154295055719
103,5.0,8.0,0.014285030909320585,0.06323771860388548,34.008193868423504
104,5.0,9.0,0.010344682774478892,0.05710935126545541,31.814100418105745
105,5.0,10.0,0.007977586744011386,0.05196151797551488,30.06299328859363
106,5.0,11.0,0.005864528813337725,0.048118667863850745,28.65458370773592
107,5.0,12.0,0.005256529958802037,0.045631381909263566,27.337750291579727
108,5.0,13.0,0.004422883690386114,0.04335522542362113,26.5493058971058
109,5.0,14.0,0.004074275069903857,0.041701929508447234,25.695088909250284
110,5.0,15.0,0.003805348837190741,0.040422789970463585,24.95585597272864
111,5.0,16.0,0.003469407344481688,0.03909795625611128,24.244596773456138
112,5.0,17.0,0.003349416106489003,0.038431523230443264,23.852364211833486
113,5.0,18.0,0.0032138464598962797,0.03769807470628134,23.465006446809333
114,5.0,19.0,0.0031237188854695537,0.03732685325085849,23.320572171677252
115,5.0,20.0,0.0030324274131730377,0.03691360815633096,23.15203659388792
116,5.0,21.0,0.002945683429382783,0.03672717684009909,23.065463601759763
117,5.0,22.0,0.002841513273552944,0.03613796583614192,22.658876964894514
118,5.0,23.0,0.002599368342106031,0.03535400208335128,22.360011952715773
119,5.0,24.0,0.00252201261430626,0.03496730383259897,22.18924255192152
120,6.0,1.0,0.13231606533694704,0.1137155037354948,44.40382697118654
121,6.0,2.0,287.52572657368813,0.7924293213438398,65.30173651106621
122,6.0,3.0,41.10610137325849,0.34435476492052963,58.20823302436778
123,6.0,4.0,0.0615153750300491,0.10433299164304663,45.057737157304686
124,6.0,5.0,0.031629106430645884,0.08058721577963096,39.17852006630744
125,6.0,6.0,0.0176880469838807,0.06918509018021245,35.93740591836144
126,6.0,7.0,0.014719631215789753,0.06304912157486517,33.943628687998775
127,6.0,8.0,0.011114061089648877,0.05765637995417897,31.920134154797797
128,6.0,9.0,0.008392750796765582,0.05288212428790347,30.04892755762477
129,6.0,10.0,0.006106164987785386,0.04843028745028369,28.714731478482147
130,6.0,11.0,0.005070942866350168,0.04572693689571768,27.70133790059341
131,6.0,12.0,0.004792480226956022,0.04395792576374002,26.57318539770853
132,6.0,13.0,0.0041314533295381,0.04211106486891534,25.87197345787651
133,6.0,14.0,0.0038353966903344455,0.040777279387184125,25.216382974093033
134,6.0,15.0,0.0035888600767583455,0.039655037607037376,24.548940064106908
135,6.0,16.0,0.0032768560790051786,0.03838756498101648,23.846837091811718
136,6.0,17.0,0.003116916066798774,0.037672751022940036,23.443676072511767
137,6.0,18.0,0.0030090326586354665,0.03707432103543705,23.164228189710215
138,6.0,19.0,0.0029163197443756034,0.036706550298987416,23.0194826282666
139,6.0,20.0,0.002858022401129077,0.03633122577314511,22.882381154008087
140,6.0,21.0,0.0027794537180362176,0.036138393828399985,22.75955046979809
141,6.0,22.0,0.0026945494048263192,0.03563573006788538,22.40130293917329
142,6.0,23.0,0.00249792231357057,0.03496013669427872,22.132860617729467
143,6.0,24.0,0.0024300129925289376,0.034605559140047024,21.98347941084455
144,7.0,1.0,37.87904452507528,0.4905991749987239,64.51565101179708
145,7.0,2.0,3.3108430388574197,0.27565583598342897,58.3582814251922
