,total,chk_3,chk_4,ratio3
ba7f7677,130.0,2,1,0.015384615384615385
e47455b0,130.0,4,3,0.03076923076923077
9e319c8b,130.0,3,2,0.023076923076923078
b24fff3a,130.0,1,1,0.007692307692307693
0fa4fbc7,175.0,4,3,0.022857142857142857
bceac3c3,169.0,4,2,0.023668639053254437
b7debc37,167.0,6,5,0.03592814371257485
dd00bd57,172.0,7,7,0.040697674418604654
b9df9d82,130.0,4,1,0.03076923076923077
a74c7a63,130.0,12,6,0.09230769230769231
ec10e03a,130.0,1,1,0.007692307692307693
f172f738,130.0,2,0,0.015384615384615385
1565caf7,172.0,3,3,0.01744186046511628
c8ae49f9,175.0,2,2,0.011428571428571429
82592004,167.0,3,3,0.017964071856287425
039ca54a,172.0,3,1,0.01744186046511628
ea2f221b,130.0,12,11,0.09230769230769231
fa0f1509,130.0,4,2,0.03076923076923077
769207c8,130.0,5,4,0.038461538461538464
b72701c9,130.0,1,1,0.007692307692307693
c769d643,167.0,3,3,0.017964071856287425
d2a026cd,175.0,3,2,0.017142857142857144
af5cefd9,166.0,3,2,0.018072289156626505
c7c9ea37,168.0,0,0,0.0
f5c0c0af,130.0,2,1,0.015384615384615385
83ed2e9e,130.0,3,2,0.023076923076923078
5e329575,130.0,1,1,0.007692307692307693
e7b4aa37,130.0,5,3,0.038461538461538464
149a5474,167.0,4,2,0.023952095808383235
e4395eaf,167.0,11,5,0.0658682634730539
ed7f417f,,,,
1b400bc6,,,,
5d49097f,,,,
cc559586,,,,
0cb73167,,,,
861830f2,,,,
4120bbd7,,,,
a4eb8c9a,,,,
734222bc,,,,
83fb6897,,,,
92600820,,,,
7b4147ed,,,,
cf8d630b,,,,
727ac9e5,,,,
d76fbcdf,,,,
070c4e07,,,,
e6a78120,,,,
f93c57a8,,,,
57174386,,,,
48ef7a1e,,,,
98c864fb,,,,
4b479913,,,,
adaf9512,,,,
51e1168f,,,,
1293acb6,,,,
7be5b870,,,,
3112fdea,,,,
12db0fb0,,,,
3d13e063,,,,
c7fba4d9,,,,
f399c971,,,,
ac6bcb66,,,,
2ad6884b,,,,
1b7ee3af,,,,
859c320e,,,,
ec0f63fc,,,,
980e8bd2,,,,
12431a88,,,,
e4d27c48,,,,
2b1c66db,,,,
b36da192,,,,
09973079,,,,
9015dc29,,,,
221ca21f,,,,
98ed2986,,,,
1c804325,,,,
0cf3075e,,,,
2a899e5f,,,,
6f505567,,,,
d826c84a,,,,
f7e2f4d4,,,,
370668e8,,,,
e20fd483,,,,
992bad81,,,,
dace4a88,,,,
f90c4448,,,,
6fc61767,,,,
2c35c32a,,,,
6d36a2b5,,,,
27af9885,,,,
a3033e6a,,,,
14e55667,,,,
267ff437,,,,
364a545b,,,,
b6f6cbb1,,,,
f580ecbb,,,,
