,total,chk_3,chk_4,ratio3
8f6d1515,,,,
a35ae89d,,,,
7dde6894,,,,
afbd4f57,,,,
7fd3af16,,,,
37815855,,,,
ac50fecc,,,,
40254027,,,,
97252fa4,,,,
ae8a667d,,,,
991cada6,,,,
7046334c,,,,
d4ed5dd8,,,,
f6746a60,,,,
9e3949fd,,,,
01de5c49,,,,
96d7275e,,,,
45d6875d,,,,
d36a634a,,,,
be73f4ef,,,,
d0ed9e92,,,,
e95fbef5,,,,
aadf1c26,,,,
fdb32ff3,,,,
cf45c1ed,,,,
a0bdfac9,,,,
c669face,,,,
143eeb91,,,,
33b5c2a0,,,,
c053c9cb,,,,
abc0c2a9,,,,
3b8ab90f,,,,
b777bc97,,,,
c4c8f177,,,,
13cb629a,,,,
fc6526d4,,,,
8611cbb3,,,,
9e0cb636,,,,
b3042ec1,,,,
37c0bdd1,,,,
cc41feb2,,,,
bc30259c,,,,
bb599ec9,,,,
ee719e83,,,,
6b2a19bc,,,,
e01a2bb9,,,,
afc0afa4,,,,
acc7b5aa,,,,
25eb4964,,,,
02f2a6bd,,,,
3e84c87d,,,,
9b5068a7,,,,
3cf1f81d,,,,
7f8cb71c,,,,
9468bb10,,,,
7ca58feb,,,,
7a24ea5c,,,,
39474474,,,,
73eda143,,,,
e1fbdde5,,,,
b712759b,,,,
963deb42,,,,
4cebe762,,,,
dd47f19a,,,,
f43b2373,,,,
ef4b7814,,,,
68108dd5,,,,
13b8dc99,,,,
22138953,,,,
95f4b1e6,,,,
055b152f,,,,
258cbe1b,,,,
6e1e4ee1,,,,
b46f2a6f,,,,
856037ce,,,,
0842d5d4,,,,
9701a6c8,,,,
da2b2cf1,,,,
72fc5014,,,,
764620c3,,,,
8db8222a,,,,
8c37769e,,,,
6ce3ebf7,,,,
984d424f,,,,
c2910ffd,,,,
743f5696,,,,
80539e82,,,,
ba759b43,,,,
