,total,chk_3,chk_4,ratio3
5d38d9b7,,,,
f42b0579,,,,
eeadf504,,,,
c8bdb7e5,,,,
183856fc,,,,
f0a8c689,,,,
a0ea3a44,,,,
23c3f5e6,,,,
1dbabc83,,,,
e0e6c7b4,,,,
0d0cb6d0,,,,
f7f9031a,,,,
b2fd0b03,,,,
a8c530d2,,,,
dec8a8e1,,,,
0fc5f277,,,,
3b4212f4,,,,
2027c0ab,,,,
f7b8c33c,,,,
7a8b1964,,,,
fef3123d,,,,
de559f12,,,,
426d640c,,,,
39582af7,,,,
1550c0dc,,,,
7e8668a4,,,,
3f3ac771,,,,
1f9b8dac,,,,
245ec2da,,,,
1c7eb79d,,,,
9fddcb72,,,,
19b07890,,,,
c0066cb2,,,,
4772fa2a,,,,
92df7425,,,,
5fba6b74,,,,
1673385d,,,,
849b49f7,,,,
93c339f5,,,,
bf8f42d9,,,,
ea92e764,,,,
57a622c6,,,,
8a1840b9,,,,
2018c5fd,,,,
cf3fff61,,,,
6799c591,,,,
8352a1b9,,,,
accdbdab,,,,
7a2260e2,,,,
e392cc9f,,,,
b6a9166f,,,,
2a5886ed,,,,
2a520dbc,,,,
c7965f63,,,,
05e050dd,,,,
ee649764,,,,
7146cea8,,,,
b29f7ffb,,,,
33bda422,,,,
cf622144,,,,
4e416c0c,,,,
f37d809d,,,,
e7c389bc,,,,
038c453a,,,,
bfc213ec,,,,
767792a1,,,,
330c04e1,,,,
c30aadb3,,,,
f6d768da,,,,
7769e145,,,,
5265bb4c,,,,
178e2a69,,,,
01219011,,,,
3f76e79d,,,,
71dbd29f,,,,
a0fbf8ed,,,,
bc4324d6,,,,
69e1037b,,,,
fc517be3,,,,
782dcaf8,,,,
99aaafd4,,,,
c4f41e55,,,,
35bf1466,,,,
c0b0110c,,,,
ef38605a,,,,
90e6421c,,,,
c24b8c51,,,,
889b9c6b,,,,
341f7472,,,,
9a3b4630,,,,
121d10ef,,,,
964c1f96,,,,
3cbacd55,,,,
34f8dbba,,,,
3d580917,,,,
59b1ef15,,,,
4e4570ec,,,,
3fe520cc,,,,
055282aa,,,,
01a12bcb,,,,
055cc189,,,,
5e5a4f82,,,,
4d23639f,,,,
8f74e2e2,,,,
c45adc7b,,,,
bce36230,,,,
d41b9839,,,,
18c2cac9,,,,
def21113,,,,
b5bf659a,,,,
7ae282fb,,,,
e48d9f66,,,,
050046e8,,,,
4d054588,,,,
742f5926,,,,
6d6d7d1e,,,,
2761649a,,,,
8562e536,,,,
d1a83cbb,,,,
52aa3849,,,,
58be2df0,,,,
ff11369f,,,,
9f972819,,,,
c79ab8aa,,,,
180ff1e2,,,,
216e73cd,,,,
b06c5949,,,,
2a1452f1,,,,
66a89848,,,,
bc4e3dd6,,,,
81a70cc5,,,,
1f14334a,,,,
bf2a6c2e,,,,
475c43eb,,,,
b8a1bef8,,,,
b21f748e,,,,
652cf9d2,,,,
f5337557,,,,
c1ba0884,,,,
973785c5,,,,
959a5e44,,,,
01da593a,,,,
c27d8d74,,,,
4a641496,,,,
db49d4db,,,,
ef0f0cf2,,,,
5909166b,,,,
df5276f6,,,,
9d0a6b6e,,,,
d5d6adc7,,,,
551cbce3,,,,
a8029574,,,,
c90ad1e3,,,,
d39bb308,,,,
18f00129,,,,
035fdd33,,,,
7324a73c,,,,
eff1db85,,,,
716100a8,,,,
c14c9800,,,,
2a2ce351,,,,
5c5e9e24,,,,
5f3518fb,,,,
fad2bc71,,,,
a4a329f8,,,,
d1ec083b,,,,
022eb138,,,,
e94c9c2b,,,,
bd5e11e5,,,,
abf7d23d,,,,
2b675b5a,,,,
b090c3a6,,,,
2e6a7a05,,,,
08f7481e,,,,
5123933c,,,,
d4ea5315,,,,
0b7a455c,,,,
dc469942,,,,
d129e578,,,,
0a44fa14,,,,
b65858f9,,,,
b6eae0fe,,,,
84fb6e91,,,,
3f2b8cbc,,,,
8e42fc32,,,,
80547511,,,,
297d3733,,,,
a0ed4151,,,,
1034445c,,,,
0da2396f,,,,
bf9b2297,,,,
2b369dd8,,,,
b33b9552,,,,
01207b90,,,,
33bf1c01,,,,
a0821f59,,,,
5bcd1651,,,,
45ab593f,,,,
325d649e,,,,
13f3f7dd,,,,
34b23ba1,,,,
4c5ff33d,,,,
8ba509a6,,,,
5f17921d,,,,
e76578fe,,,,
8038b327,,,,
e9ff20ca,,,,
83b076d3,,,,
092683ea,,,,
4b865628,,,,
c5ec27ed,,,,
92337863,,,,
16a5d507,,,,
d9724448,,,,
38912a3d,,,,
289df5c7,,,,
6dea87ed,,,,
18c98a16,,,,
22d9c9c0,,,,
19be7ef4,,,,
f5f189e9,,,,
7b615483,,,,
137927f1,,,,
8ba010fc,,,,
39d5b78c,,,,
4855ed2e,,,,
9f98f349,,,,
fe170e9e,,,,
8dba0cb9,,,,
84dea954,,,,
c7afe3ba,,,,
1c9633a2,,,,
d61974f7,,,,
58b42dc9,,,,
9f4a4098,,,,
1f49d221,,,,
cc286a7a,,,,
a42ad69c,,,,
373d0705,,,,
753f5049,,,,
3b5a8808,,,,
454b8a2a,,,,
2bbb7ebc,,,,
d5cc5a39,,,,
16bf8d7a,,,,
57ac697c,,,,
c6c7593c,,,,
9dd2da0b,,,,
017c5c55,,,,
edadb32a,,,,
9ce6d60c,,,,
2bc0aea7,,,,
fb212778,,,,
c31ed4a7,,,,
a13341d4,,,,
465ba9ec,,,,
8c56aa49,,,,
77babb33,,,,
a5883d48,,,,
c357f8c2,,,,
c5e48e91,,,,
74a8435d,,,,
2f26dcc8,,,,
4cfb7c4a,,,,
0671e165,,,,
5d78f7f3,,,,
3d0d6100,,,,
38ba70f2,,,,
8fdb66d8,,,,
ad5ea8fe,,,,
8837ecb4,,,,
fa6d8907,,,,
2d184641,,,,
de0f41db,,,,
94223670,,,,
11880db2,,,,
ba3c38f4,,,,
891212ae,,,,
d0a754dc,,,,
006bea63,,,,
4c588182,,,,
1f3b24e0,,,,
b043a171,,,,
427c40a4,,,,
a8bfac40,,,,
08f74139,,,,
add21ca0,,,,
21ed91ee,,,,
d98a3286,,,,
4f272857,,,,
c9f2a115,,,,
03cb867a,,,,
14f6b3d6,,,,
8b7c3eb9,,,,
e05a344d,,,,
fdfaf5d3,,,,
df495817,,,,
f27ab3ad,,,,
38ff097f,,,,
a0891e4c,,,,
d01ce716,,,,
44a25dee,,,,
8b249985,,,,
ddd0dfca,,,,
e7692ad8,,,,
da4134e1,,,,
d7f69e54,,,,
7e32ed5e,,,,
6aa4edc4,,,,
e910e721,,,,
f3dfa241,,,,
9bbae5af,,,,
ef96d24a,,,,
63e0989b,,,,
737fae90,,,,
a50ed14a,,,,
93f71afa,,,,
80afdb6b,,,,
d72dfbb4,,,,
6a57ce92,,,,
574027b5,,,,
8a57956e,,,,
4611a912,,,,
4b946714,,,,
1f9025d6,,,,
453cfd2b,,,,
ce0a9e52,,,,
930c60e0,,,,
9a4fc458,,,,
a2eb852c,,,,
45fa4976,,,,
7481f0f2,,,,
c271fb01,,,,
40ca2a35,,,,
33b231d6,,,,
0e7bcdfb,,,,
40496212,,,,
4553dd93,,,,
3f7ca235,,,,
07317095,,,,
2c2f8f11,,,,
3466f749,,,,
07632ba8,,,,
16020d1c,,,,
32eb41f5,,,,
783cd75a,,,,
557ee9ec,,,,
57108d5a,,,,
652e191e,,,,
c0b5ef73,,,,
cd86f652,,,,
bf1010f6,,,,
82f44415,,,,
bf10b479,,,,
5d34ae17,,,,
264e7c7f,,,,
1f7c6f6a,,,,
8f35a3ab,,,,
7c661bdc,,,,
0ab47c48,,,,
6f8f065e,,,,
05f3362a,,,,
11b0b6ed,,,,
bf014fd4,,,,
739cc45f,,,,
e260685e,,,,
1c6f36aa,,,,
77c910d6,,,,
34de7f3b,,,,
cf48cda3,,,,
baf5290d,,,,
e93eff25,,,,
e29f0b85,,,,
eb115983,,,,
2059d0a6,,,,
664927ba,,,,
f69107e6,,,,
a3342c8e,,,,
71c3c9eb,,,,
8fadba38,,,,
79082f8f,,,,
ac036d99,,,,
904f6477,,,,
6e59be8d,,,,
3df6d745,,,,
13b2dcea,,,,
cdea4588,,,,
7e04eeba,,,,
49207a56,,,,
7a1ac382,,,,
1b5bf6fb,,,,
2bd6a4ff,,,,
ad70557d,,,,
bcb69e3a,,,,
a5bff911,,,,
355b5db1,,,,
2b349563,,,,
53e5dfbf,,,,
ea83e8dc,,,,
a28f1a51,,,,
2b58b2ac,,,,
1782f778,,,,
4366d582,,,,
670dd660,,,,
2a7ab2ac,,,,
dcd2299a,,,,
334dd6e5,,,,
478ddaed,,,,
36836784,,,,
cc662e17,,,,
35ab3d4b,,,,
71c87e9a,,,,
817ed90a,,,,
56b713a6,,,,
46b9d004,,,,
bff885b7,,,,
4eaa50a2,,,,
a4fc1e29,,,,
6f66f3e0,,,,
4fab732f,,,,
c9760017,,,,
eb51fa22,,,,
587c35b4,,,,
b840a1d9,,,,
ed854844,,,,
5fcb60d6,,,,
24983329,,,,
239d1c0d,,,,
8e5b6117,,,,
aa4b8b04,,,,
629cb0a6,,,,
80cae7e9,,,,
ea6918ba,,,,
26156f9c,,,,
1b0e07e8,,,,
52680ac6,,,,
ab1c381b,,,,
dc734312,,,,
7aa5dae8,,,,
7fe5bb44,,,,
7f87a0f0,,,,
c40cf4de,,,,
e446d9ff,,,,
f09d2fff,,,,
6332d564,,,,
9fda1785,,,,
9f467ff5,,,,
84133cff,,,,
678385f4,,,,
a1dc9ef1,,,,
6c5e0052,,,,
cab8ae2c,,,,
958313b8,,,,
c42fe2b4,,,,
f9d8e66e,,,,
115510c5,,,,
6fa4b57e,,,,
e731aace,,,,
5231711b,,,,
5114d7b5,,,,
a67d715c,,,,
9f83836f,,,,
084a331f,,,,
b3aa9840,,,,
890b40a1,,,,
bff57c06,,,,
9908b879,,,,
52cee206,,,,
1c9fa236,,,,
492d432b,,,,
7dab6d0a,,,,
93e5289a,,,,
ab26f620,,,,
5b0e89b4,,,,
aeabae9a,,,,
4db41a0a,,,,
e3a11a28,,,,
dea26b3e,,,,
9bc20e72,,,,
65d48a7a,,,,
c22225ac,,,,
6cd38482,,,,
7be22daa,,,,
0ad6af74,,,,
8b647b28,,,,
5e185cf7,,,,
a84124f6,,,,
22ecdf13,,,,
5f1148d2,,,,
759a3c7f,,,,
33f21419,,,,
f098c6c9,,,,
196d5252,,,,
7bb4878c,,,,
47d10db6,,,,
88f95327,,,,
ab6876ef,,,,
da1ba6e5,,,,
7693a7cd,,,,
ecd2518e,,,,
19312b85,,,,
20157957,,,,
fec2cb74,,,,
d57944c2,,,,
e764a387,,,,
72ee86ba,,,,
ef9215bf,,,,
9ff15f83,,,,
e4e25fbe,,,,
3d60ad94,,,,
6fa7078c,,,,
c2b32fcd,,,,
f3962727,,,,
c9f5bb2c,,,,
65fa2897,,,,
80ef3b0c,,,,
af150c50,,,,
1a2fb305,,,,
6314a7ef,,,,
540bedce,,,,
556cc691,,,,
83c18a63,,,,
6a6ee848,,,,
7b6776e1,,,,
faee041f,,,,
f2642bbf,,,,
6e49464d,,,,
b14046f2,,,,
3ce546e2,,,,
84c9700e,,,,
a7f0e8ee,,,,
27fe3b01,,,,
ad3f1697,,,,
55790db3,,,,
fae66669,,,,
18397afc,,,,
3ec66d79,,,,
70af11fd,,,,
e8992784,,,,
ce23c504,,,,
73b23648,,,,
40c2bab3,,,,
f27a8d20,,,,
b1e6c3cf,,,,
52c9ee64,,,,
2c89cd36,,,,
73679d17,,,,
9f61ab7b,,,,
311cb3b2,,,,
2d4988fe,,,,
1f687b33,,,,
902c1086,,,,
1cbab642,,,,
2e07c7fb,,,,
3d411c6a,,,,
812e13e7,,,,
18f858af,,,,
75435a12,,,,
cf0bb000,,,,
ab44f5ea,,,,
54f1d0e7,,,,
2c772690,,,,
cdeea525,,,,
63e55a93,,,,
b07d0ed6,,,,
94c70bea,,,,
4db19a5a,,,,
bfa1da07,,,,
aae49272,,,,
89aa1df1,,,,
