,total,chk_3,chk_4,ratio3
a6f93991,373.0,20,15,0.05361930294906166
b9d09c36,373.0,17,13,0.045576407506702415
6d208ddf,381.0,15,12,0.03937007874015748
957cc3ab,375.0,20,17,0.05333333333333334
8105b5f2,384.0,17,13,0.044270833333333336
a6b89592,371.0,16,11,0.0431266846361186
dbf7f24f,371.0,16,14,0.0431266846361186
d8772d31,373.0,13,9,0.03485254691689008
16271f48,376.0,14,8,0.03723404255319149
ab50f3c1,375.0,14,10,0.037333333333333336
adba7630,376.0,12,10,0.031914893617021274
440c1553,374.0,17,13,0.045454545454545456
18d966c0,373.0,21,16,0.05630026809651475
e1af839c,374.0,16,13,0.0427807486631016
d0cbdf73,374.0,13,8,0.034759358288770054
47d4bb8a,381.0,14,12,0.03674540682414698
99980480,373.0,14,11,0.03753351206434316
80183106,373.0,17,15,0.045576407506702415
4209476e,370.0,15,10,0.04054054054054054
bb780e2e,372.0,12,8,0.03225806451612903
5bd95ff1,376.0,14,11,0.03723404255319149
f65f6f91,370.0,14,13,0.03783783783783784
ce7dbfce,374.0,17,16,0.045454545454545456
cc0e2a96,378.0,15,9,0.03968253968253968
bd08fe1b,378.0,15,13,0.03968253968253968
81eca51e,375.0,25,20,0.06666666666666667
2fa786f3,376.0,14,11,0.03723404255319149
267472e3,375.0,16,14,0.042666666666666665
601d2ee5,374.0,18,15,0.0481283422459893
c9979d96,378.0,14,5,0.037037037037037035
bfa4b443,,,,
e36869b0,,,,
cde80798,,,,
c467fe0a,,,,
01a26089,,,,
88af3f59,,,,
b29853ef,,,,
a37351a8,,,,
586b66bb,,,,
914cbb4d,,,,
fd36c8e3,,,,
dc0935c2,,,,
b7517ed5,,,,
f2e824b4,,,,
a0dd48ac,,,,
e4563f50,,,,
c7f5d9d7,,,,
c344250d,,,,
e37b4367,,,,
2cd98c28,,,,
18d12ebd,,,,
5c4f1814,,,,
7f379ea2,,,,
7b94bf4f,,,,
2dacd0c5,,,,
619617e5,,,,
e9cee85c,,,,
e3433077,,,,
0e871e26,,,,
e79b5f95,,,,
36320783,,,,
42b08595,,,,
efb287ac,,,,
77cf48a6,,,,
0be8c9c5,,,,
f2d66f85,,,,
076a8c8c,,,,
77ea5c8e,,,,
5d031f2f,,,,
00d5b93e,,,,
20bebf43,,,,
3a135b55,,,,
6fa4daca,,,,
19956812,,,,
3671dc14,,,,
a7ac4c10,,,,
ad6a0273,,,,
5afdc88f,,,,
1641c578,,,,
fbd72cf9,,,,
18bfbf4c,,,,
5ddd79c2,,,,
87edb0a0,,,,
78df45ee,,,,
95c1fd9f,,,,
95be2b3b,,,,
