,total,chk_3,chk_4,ratio3
2bc064ca,341.0,15,11,0.04398826979472141
3e26ddde,342.0,39,34,0.11403508771929824
6c7ba3d5,341.0,29,22,0.08504398826979472
15c8ce18,339.0,33,22,0.09734513274336283
e3f016cd,342.0,15,10,0.043859649122807015
69fcdc5e,341.0,32,25,0.093841642228739
361d245d,341.0,26,21,0.07624633431085044
f2f63a7d,341.0,35,27,0.10263929618768329
103bafc3,339.0,8,6,0.02359882005899705
f6f630b5,339.0,21,14,0.061946902654867256
608d4cac,342.0,54,49,0.15789473684210525
38ec9221,340.0,27,20,0.07941176470588235
0b805c94,340.0,37,32,0.10882352941176471
3988b7ea,342.0,23,17,0.06725146198830409
ac417e3e,339.0,34,21,0.10029498525073746
37c268ef,340.0,34,24,0.1
168516c2,341.0,21,15,0.06158357771260997
8b8bf7ad,341.0,28,16,0.08211143695014662
39d016d7,343.0,21,16,0.061224489795918366
b5ad9d1c,342.0,35,27,0.1023391812865497
4c8311a6,339.0,24,19,0.07079646017699115
406b59ca,328.0,27,20,0.08231707317073171
145554aa,338.0,29,24,0.08579881656804733
3adf0b17,332.0,28,25,0.08433734939759036
318d5687,335.0,24,19,0.07164179104477612
8603f6de,323.0,21,15,0.06501547987616099
f8c7bf56,338.0,34,24,0.10059171597633136
1d462182,340.0,28,23,0.08235294117647059
56b729d1,338.0,47,37,0.1390532544378698
c19a2583,328.0,14,12,0.042682926829268296
b3ebc476,,,,
fc38d7da,,,,
f801939a,,,,
f5efe1cd,,,,
43534e01,,,,
7305ddbc,,,,
c4d8ed8b,,,,
0bd2f8a3,,,,
5a33cf44,,,,
c05c3306,,,,
c66a6f81,,,,
282d23bc,,,,
b3b8ecf2,,,,
1650aa04,,,,
b977045b,,,,
7bf4515b,,,,
75a475e8,,,,
186af948,,,,
921c883e,,,,
76fc3274,,,,
8cb89775,,,,
8d56d329,,,,
ceac9fc5,,,,
2d2db976,,,,
8b6aae13,,,,
98881a82,,,,
98d5c17d,,,,
80dfedbf,,,,
5a1f0387,,,,
7af720a1,,,,
d82cf54e,,,,
bda4cfe2,,,,
f8f6c5b2,,,,
4407326d,,,,
fd81571f,,,,
965eddcb,,,,
74c959a0,,,,
21ef0730,,,,
720c7764,,,,
fedbb1a9,,,,
b6d8dd71,,,,
14ab7ad6,,,,
52cc70dc,,,,
71a2933c,,,,
97990ee3,,,,
9b64bb91,,,,
b2836947,,,,
f4f09de1,,,,
4a51b77d,,,,
5c823387,,,,
5f213671,,,,
38f476a9,,,,
922d5df2,,,,
94c555e5,,,,
10700f0e,,,,
3a3c1870,,,,
45f4c8cf,,,,
875f92e5,,,,
bfe19e65,,,,
d2be39dd,,,,
c36ba447,,,,
0571ba0d,,,,
f61a08b9,,,,
453f4568,,,,
06b0bd1b,,,,
3095d17f,,,,
6fc6ba44,,,,
acb71b6b,,,,
9b9a9702,,,,
5d0ce2f3,,,,
b649b87d,,,,
7e32b714,,,,
e843264c,,,,
ca191916,,,,
227f2c23,,,,
15fe8312,,,,
b5ad6069,,,,
692332e7,,,,
201d9664,,,,
7e2f6f70,,,,
fe1aa1ac,,,,
d71c6280,,,,
e8263f68,,,,
82c47714,,,,
75d675ce,,,,
d6fda387,,,,
5150e576,,,,
eaf16d69,,,,
1cd5da06,,,,
7e7878a4,,,,
42e06c9c,,,,
700a5665,,,,
d1f18e59,,,,
16a72afb,,,,
0bc19161,,,,
48fe6f45,,,,
446b1bbe,,,,
0d66c833,,,,
032f368b,,,,
f8497d60,,,,
8d68e212,,,,
c1a7b6ed,,,,
6db2feba,,,,
6584604e,,,,
d8168152,,,,
8761c7c4,,,,
d5ac34cd,,,,
7e9d34f0,,,,
2a025ecc,,,,
ebefa7c0,,,,
d7980fee,,,,
9af93dd4,,,,
caf8d78d,,,,
b55bb4f1,,,,
373a0c91,,,,
929c16ec,,,,
8f810365,,,,
b1cf4b12,,,,
9fb69a0f,,,,
46456905,,,,
a3830075,,,,
21bf4681,,,,
4100322c,,,,
3d83a1c6,,,,
c2aaa77c,,,,
31c3c1c0,,,,
160a098a,,,,
c3f93dad,,,,
5f771f2c,,,,
1751aff5,,,,
0289eead,,,,
06dc3240,,,,
c62284f2,,,,
b972d309,,,,
97873951,,,,
9ed84c27,,,,
093f57a7,,,,
1a3bde4d,,,,
f17a7234,,,,
835daaeb,,,,
9f1698c3,,,,
529883cd,,,,
9d96ab9c,,,,
932e3434,,,,
4b6b98cc,,,,
81d4939b,,,,
5d3e782b,,,,
3228fe4c,,,,
9737c851,,,,
d8d0aedc,,,,
70da46b2,,,,
8e6fff72,,,,
878fab25,,,,
6bccfe3e,,,,
ff6b42e3,,,,
05e6508e,,,,
b65dd1a0,,,,
26ad1078,,,,
e9de8304,,,,
e6a48db2,,,,
1aa63710,,,,
a3aab9db,,,,
a267a8fc,,,,
550123b2,,,,
c4d56401,,,,
764df8ca,,,,
19c67da4,,,,
26f84cac,,,,
f688ea98,,,,
44bebbc2,,,,
1bdd19d1,,,,
7e4495f5,,,,
02348d6c,,,,
14c9ea6c,,,,
96b8ce84,,,,
1ea15b26,,,,
3a616329,,,,
7e2a3934,,,,
a7bbeaa4,,,,
74d52124,,,,
124df2bc,,,,
ce44223d,,,,
4c128df9,,,,
b65d94ea,,,,
a2fa1cd7,,,,
8c05fc81,,,,
f0b8e587,,,,
e73ca8df,,,,
d379f5be,,,,
d895f4e5,,,,
668ad7d5,,,,
d0b77e95,,,,
d2424e1f,,,,
b6d5a746,,,,
55b1828d,,,,
c00c37be,,,,
6de776a1,,,,
8e3a2072,,,,
ed609924,,,,
39717b68,,,,
de2a054c,,,,
2c710240,,,,
bd6a0af2,,,,
22532880,,,,
a70091a3,,,,
b34255ef,,,,
c325d006,,,,
c9f3bb05,,,,
52cb6f1d,,,,
70173d06,,,,
733fbc1d,,,,
0720cd52,,,,
ea36c7d0,,,,
5ce10ce6,,,,
d991e3e8,,,,
cbb8185e,,,,
5f0226c3,,,,
4eacd8a5,,,,
bc03a091,,,,
19483b0e,,,,
75036c9c,,,,
01481af6,,,,
a0823256,,,,
cfac8422,,,,
d8b37ed7,,,,
bd868e17,,,,
eb7c0302,,,,
0a1b7185,,,,
0e11e08d,,,,
1c791964,,,,
77753e77,,,,
53c0d039,,,,
539a305d,,,,
984ad7ba,,,,
e1e25498,,,,
addcb535,,,,
1821e9d8,,,,
1e58995d,,,,
acf08018,,,,
ccbc687e,,,,
f41e85db,,,,
47f075c5,,,,
c69dde5a,,,,
7909a280,,,,
f6e56194,,,,
72255e42,,,,
b9da2bb3,,,,
acbc63c6,,,,
b0840f7f,,,,
4d4a8f63,,,,
9eba2eb6,,,,
8d63b819,,,,
c9c947ff,,,,
1567495c,,,,
5c259ed3,,,,
8b160326,,,,
1d895633,,,,
70577dd3,,,,
f28ccb41,,,,
73051b2b,,,,
a6baf027,,,,
cf199cd6,,,,
2f8c780d,,,,
032dab7d,,,,
6f238b9c,,,,
a5e522a7,,,,
ae17d33e,,,,
067762f3,,,,
2a86840b,,,,
a5be7247,,,,
2acac23a,,,,
f3dcac27,,,,
9882f52a,,,,
927d2dd1,,,,
10b74fce,,,,
1e8d390f,,,,
2b0b7177,,,,
3d3f3ab9,,,,
444faa5a,,,,
697c8508,,,,
67c23aca,,,,
a4e118ea,,,,
6db2949c,,,,
a25d041d,,,,
e533c0d4,,,,
ce5d3969,,,,
f44f3d3d,,,,
4c99818c,,,,
8bd0a286,,,,
ae73e3e1,,,,
73239aa0,,,,
a2d24d36,,,,
052faf3c,,,,
0ba7f8d0,,,,
0f2301ff,,,,
56200c77,,,,
6d59a494,,,,
1a362373,,,,
ae3f9031,,,,
62d53dcd,,,,
122750ab,,,,
d698665e,,,,
412f1bea,,,,
a1d71b86,,,,
66fd9e9a,,,,
c2751dc6,,,,
8bc7d09d,,,,
60296046,,,,
87eb4abb,,,,
a700fcc7,,,,
c29bd499,,,,
e63efb9b,,,,
53e23bc1,,,,
f967b4b9,,,,
7fba2b7d,,,,
059f6fd8,,,,
321661aa,,,,
03aae29b,,,,
5ed69fe6,,,,
8d4d5e1f,,,,
2ced30d4,,,,
246af4a0,,,,
b0bdecb8,,,,
1675ba75,,,,
fdddf4dc,,,,
f7f41d48,,,,
85545534,,,,
d2150cc6,,,,
366f721d,,,,
4216f78f,,,,
207c735b,,,,
bcb227f0,,,,
f37a72a4,,,,
a5856d47,,,,
3170c26b,,,,
e67a4608,,,,
55a9d7e7,,,,
20aefebc,,,,
dde55395,,,,
8caab42f,,,,
caf7de38,,,,
11c7f077,,,,
d39d9a46,,,,
c3751d35,,,,
6ff983d2,,,,
2c917702,,,,
c69b185c,,,,
d05b24ad,,,,
8e24d49d,,,,
f1fd76f0,,,,
04ca6987,,,,
f61f935f,,,,
7d6cb38c,,,,
d7e7d542,,,,
0f23053d,,,,
0817ed4b,,,,
8bdeb6b8,,,,
96a01697,,,,
9d0fc2e4,,,,
f7590a29,,,,
cbf8e2f6,,,,
657833b2,,,,
08e64607,,,,
4c09e009,,,,
4bcb60de,,,,
8d680c00,,,,
4fcb05e2,,,,
da63d34f,,,,
b5eb6486,,,,
cc4f07f7,,,,
18692a65,,,,
8fd77e06,,,,
09a2e536,,,,
0de24068,,,,
d3c93454,,,,
54b653ca,,,,
842ee2d6,,,,
687305aa,,,,
34dbaf59,,,,
b3912abc,,,,
d0cfbdce,,,,
57c296de,,,,
61da5667,,,,
30896ade,,,,
3eecbba1,,,,
3540a9f6,,,,
b1d5c882,,,,
d6bf7348,,,,
0c78889d,,,,
bda54386,,,,
68f0883d,,,,
d50101c9,,,,
b0b75b16,,,,
f43b3e24,,,,
afe49514,,,,
7886ba9d,,,,
290fcd01,,,,
ce26d207,,,,
564bcc9d,,,,
6ef2977c,,,,
ec814451,,,,
3744bcb9,,,,
ff4baba1,,,,
21c9d28b,,,,
ee6d0363,,,,
ac6564f1,,,,
487e3da3,,,,
fb6ea9c5,,,,
b1517286,,,,
14e8f6e5,,,,
4b217746,,,,
08bda98c,,,,
28672fbd,,,,
f86debdf,,,,
f3b2b28b,,,,
d938f28f,,,,
25300209,,,,
c3b9c9ba,,,,
0f4b53f2,,,,
1ac2a07f,,,,
c28fa4db,,,,
a6839d0e,,,,
96ccc093,,,,
1f1ff8fb,,,,
92d97983,,,,
21b82950,,,,
deb10191,,,,
715554be,,,,
89aa9b83,,,,
28a24238,,,,
93a03f80,,,,
46d9c411,,,,
20d98181,,,,
4dda8b16,,,,
ac761370,,,,
a3e34662,,,,
d1e6a630,,,,
6fe28c34,,,,
cd249249,,,,
636a1f4a,,,,
c0eadef1,,,,
a77af58c,,,,
c71a11ae,,,,
291b2b22,,,,
95128117,,,,
f8987be3,,,,
fb4e16ef,,,,
e4400473,,,,
ae507f5e,,,,
0df53f19,,,,
e39bf2a2,,,,
aa9937bd,,,,
a4b33bfd,,,,
21fda474,,,,
2ac8d610,,,,
3d435d4b,,,,
464bf2d8,,,,
e65ef0a6,,,,
044f0661,,,,
2d9db105,,,,
db32002d,,,,
2c88e38a,,,,
e41e6be9,,,,
a21c7c66,,,,
687fc19e,,,,
2a44a90d,,,,
91a2e6bb,,,,
e42f1f1b,,,,
c8e57fd2,,,,
144c22b6,,,,
3d8d506a,,,,
b395d885,,,,
6ce55a6a,,,,
af190648,,,,
091b4a9b,,,,
a907fc71,,,,
2f274a72,,,,
edca7870,,,,
5c88963c,,,,
7958bf32,,,,
7c266d4a,,,,
4bc7d235,,,,
72293091,,,,
472da57e,,,,
2df6d703,,,,
170dd469,,,,
2c496085,,,,
8b0b382a,,,,
49ac929d,,,,
8f8bad29,,,,
d8b186d8,,,,
f206bed3,,,,
49cb5fce,,,,
b8b31a33,,,,
65ac41e1,,,,
7576e7df,,,,
46287e97,,,,
d039078b,,,,
397775e8,,,,
f1ff1dc8,,,,
273091b6,,,,
1b2ee12f,,,,
ac3d4fd2,,,,
003cb3c6,,,,
2ade6f82,,,,
09d5dc86,,,,
3cd124c4,,,,
164fd3e2,,,,
46c0bcb5,,,,
477b22fb,,,,
80b300a6,,,,
96bd45c5,,,,
acd27a08,,,,
75653a12,,,,
e7fb2172,,,,
8bb79ac4,,,,
5a8c97b9,,,,
fe7792a8,,,,
5a9dfee5,,,,
8e15bb8c,,,,
e74f8549,,,,
0d456cf8,,,,
78900f53,,,,
14e0c1b5,,,,
9e326eb6,,,,
24043f36,,,,
4ceb9c0c,,,,
f7215533,,,,
c6873143,,,,
cb75361b,,,,
b19c0275,,,,
9f7d848a,,,,
08b6d92e,,,,
c3b79409,,,,
14f8fbb7,,,,
661086f9,,,,
5feb90ad,,,,
10128e31,,,,
87f3c9b5,,,,
e16bbc11,,,,
2acf6081,,,,
22b86dde,,,,
f9a359d9,,,,
b37d23b5,,,,
9ce9f425,,,,
4534e899,,,,
54154abd,,,,
e4548479,,,,
ea33cae2,,,,
31248b43,,,,
aadacaf7,,,,
e88840fa,,,,
8fe54e8a,,,,
ae88ca4d,,,,
c4bf306b,,,,
8b27f7e7,,,,
4e6886d5,,,,
3f4848c4,,,,
97e70d93,,,,
bd8c7662,,,,
0b5bf003,,,,
c14e0f3d,,,,
95b9a4d9,,,,
e69e39be,,,,
e66ccfdc,,,,
462c4fb3,,,,
9316de25,,,,
59ad9991,,,,
175fc771,,,,
20641d28,,,,
59b62869,,,,
886bf55d,,,,
72d410e6,,,,
863d647b,,,,
802a55f0,,,,
a11147ea,,,,
a11d5597,,,,
518e7052,,,,
6335850e,,,,
9fa05bff,,,,
0f83de32,,,,
45112add,,,,
de1f1324,,,,
f5bcd5a0,,,,
e73e35a0,,,,
c9df693d,,,,
848f7f39,,,,
6b56b28a,,,,
52762bdf,,,,
a2a63330,,,,
883afe3d,,,,
4712763f,,,,
57b90b10,,,,
26aed2fb,,,,
3d823ba2,,,,
31d7041d,,,,
f70f8e61,,,,
9c7242d9,,,,
888aabdb,,,,
c8e84059,,,,
3393f735,,,,
6e8f7c76,,,,
49a01a31,,,,
5e38e705,,,,
3f9a3b66,,,,
dab8ed8b,,,,
897be551,,,,
5f5502ae,,,,
1237a7b5,,,,
2455527d,,,,
38c8e697,,,,
6556cdb5,,,,
e979eed7,,,,
1d55b393,,,,
a51668f9,,,,
bd7107a6,,,,
af427df1,,,,
2187444b,,,,
e28d9287,,,,
31c3902c,,,,
e114a98c,,,,
613b5261,,,,
7e1622ee,,,,
3a889173,,,,
3aaf415e,,,,
066498ac,,,,
c6d56c99,,,,
fa5f6f19,,,,
0e9e3336,,,,
bcbff32a,,,,
c2a5f82e,,,,
3da0d64f,,,,
1be49068,,,,
f061d59c,,,,
10b90002,,,,
5ca391f4,,,,
52894228,,,,
af2afd44,,,,
e7428e97,,,,
996a592d,,,,
7c25bc1e,,,,
e85a7f41,,,,
d68b6a8f,,,,
3ed5237d,,,,
f5204053,,,,
eebc0134,,,,
3edc768a,,,,
cb2855de,,,,
4e722a5d,,,,
a2d8a26f,,,,
7bc56644,,,,
7c59b79a,,,,
e8e39dca,,,,
5c078717,,,,
9690e7d9,,,,
4b142e14,,,,
32f97d51,,,,
c9abf59b,,,,
c7835dea,,,,
52db36c4,,,,
77c785e1,,,,
5fa371cc,,,,
9537f161,,,,
6651d570,,,,
8b066031,,,,
a5e7a731,,,,
47a8f601,,,,
caf9af52,,,,
b3a504fc,,,,
2dcdcdef,,,,
f829e30c,,,,
0fb232b8,,,,
7a47db7d,,,,
a1a7fadb,,,,
3c9710bb,,,,
80855f2f,,,,
b64a897a,,,,
2ab009c0,,,,
8e2a4c4e,,,,
5c853dd8,,,,
5620e1a4,,,,
e5385a9c,,,,
31e53ef3,,,,
a2fffd00,,,,
6f22fe3d,,,,
d24d5b94,,,,
3a242143,,,,
4f009b23,,,,
f71fc815,,,,
dd28e78f,,,,
cab79ecc,,,,
0007c927,,,,
8d55521b,,,,
5375b412,,,,
ee0bca23,,,,
577566f1,,,,
1b2fd54b,,,,
ba5ee2e0,,,,
05033d5b,,,,
3f7db329,,,,
683d5aff,,,,
8ebfb1b8,,,,
85869cb5,,,,
a9310fb9,,,,
3dab2fa8,,,,
035e4c97,,,,
eb132e3a,,,,
b6019b85,,,,
ea960a0f,,,,
3fe59404,,,,
1347601a,,,,
4e8b383a,,,,
1a56846c,,,,
73dd46f8,,,,
f491260c,,,,
994c9a48,,,,
7a6bb603,,,,
9341d559,,,,
da206968,,,,
684386a7,,,,
88fcf32a,,,,
bb7b9758,,,,
688223ee,,,,
adbc4195,,,,
e8e81e83,,,,
6ef01f91,,,,
