,total,chk_3,chk_4,ratio3
861a6b9b,276.0,15,12,0.05434782608695652
e1abd6db,271.0,8,4,0.02952029520295203
fdf800cc,276.0,13,11,0.04710144927536232
6bd18018,269.0,11,9,0.040892193308550186
448eed91,273.0,10,7,0.03663003663003663
94b8b3db,273.0,14,10,0.05128205128205128
903b9498,273.0,11,7,0.040293040293040296
d79d20c5,265.0,10,7,0.03773584905660377
ec69f3f6,275.0,12,9,0.04363636363636364
9372586c,274.0,8,8,0.029197080291970802
c8a88ebc,275.0,10,9,0.03636363636363636
c59220b7,274.0,11,9,0.040145985401459854
119583d3,274.0,7,6,0.025547445255474453
acc06784,260.0,12,10,0.046153846153846156
b0444f35,261.0,9,7,0.034482758620689655
b6f8fbe2,266.0,12,11,0.045112781954887216
10891d37,266.0,12,11,0.045112781954887216
8d2c731b,274.0,10,7,0.0364963503649635
9f7beafc,274.0,8,7,0.029197080291970802
ecc34070,274.0,11,8,0.040145985401459854
c8b1d03c,275.0,15,12,0.05454545454545454
909b88bf,282.0,15,11,0.05319148936170213
35d56216,276.0,11,8,0.03985507246376811
9213f0cb,275.0,9,6,0.03272727272727273
1702fd71,260.0,11,8,0.04230769230769231
f4b0726c,274.0,12,9,0.043795620437956206
d2d669f7,273.0,9,7,0.03296703296703297
5fd8d20f,273.0,11,5,0.040293040293040296
75dd6bfc,258.0,10,6,0.03875968992248062
7a344a5f,274.0,12,10,0.043795620437956206
35d76ce3,,,,
223a9677,,,,
91cc29c6,,,,
7e6df3ab,,,,
e4b64d4f,,,,
192c7eed,,,,
e4b1d6ea,,,,
35d42b9f,,,,
0406179d,,,,
e64f3d95,,,,
8a3b8139,,,,
9e2449a0,,,,
7f007f72,,,,
df2cc60d,,,,
a735b494,,,,
7fe03330,,,,
d615cbf5,,,,
64118314,,,,
f7384aeb,,,,
a4c8412e,,,,
1068c9c7,,,,
3b418b43,,,,
c91bba4f,,,,
28f38a91,,,,
5458d896,,,,
7ba588c0,,,,
c2d5b400,,,,
b2e48c2f,,,,
7034243d,,,,
c75df3d5,,,,
121c591d,,,,
bd95e86f,,,,
9d47f3fd,,,,
23874ee6,,,,
9544d1a3,,,,
373439ba,,,,
d2ce7b86,,,,
beca0111,,,,
530d60e5,,,,
5104b12d,,,,
12a4c9ed,,,,
33dc76ec,,,,
e0f93c56,,,,
81b5de47,,,,
b90596c3,,,,
e8bb8285,,,,
93c8d0e1,,,,
6ee0fbcf,,,,
eb869194,,,,
4fdc7551,,,,
d4279c93,,,,
5e0d8f9c,,,,
6874eb88,,,,
86fe2c9d,,,,
e2823605,,,,
73b4bf96,,,,
b201c659,,,,
eb3a47d8,,,,
1b099154,,,,
a3aedd80,,,,
e2fd061e,,,,
3c7e9346,,,,
04854627,,,,
cdf99248,,,,
06ba7bc9,,,,
0b32c16a,,,,
c86233ef,,,,
81df293e,,,,
d173d82d,,,,
9b75b352,,,,
ffafe7fd,,,,
fe590b6c,,,,
c4e15446,,,,
f19446da,,,,
9748011b,,,,
985f0b1f,,,,
dc1a8584,,,,
7dab5e8c,,,,
3ab7d238,,,,
9700ec35,,,,
e38d4eed,,,,
90fd97a7,,,,
0e85e8b4,,,,
488c95e2,,,,
eb1798d2,,,,
cb2e25d7,,,,
0a8c3162,,,,
431ddcdc,,,,
e66e6018,,,,
fd9eef3d,,,,
036b4215,,,,
a1e90a14,,,,
2e567b7f,,,,
e64a71ae,,,,
7ebe79c5,,,,
0e614007,,,,
1a64ea49,,,,
1c246917,,,,
f828dfcf,,,,
18d37c34,,,,
c0686000,,,,
1510b5fd,,,,
15b53145,,,,
fac5503c,,,,
153322fc,,,,
720f1e22,,,,
e942f6be,,,,
dcb2ace9,,,,
f5192f72,,,,
08f4799a,,,,
1b125a2b,,,,
ecb2f6d4,,,,
98212a52,,,,
12684173,,,,
54a1e6fe,,,,
08df79c8,,,,
422f419b,,,,
db275fe1,,,,
996651bd,,,,
3a7bbdd6,,,,
c19aa2f4,,,,
2d2ec6f3,,,,
f3ccae71,,,,
71b53704,,,,
6ef9dee9,,,,
819681a3,,,,
f389dddf,,,,
114d8f41,,,,
d2dc0b6a,,,,
06633599,,,,
9b2706e0,,,,
d8886863,,,,
f58ccb63,,,,
76818185,,,,
70747142,,,,
09fb05ed,,,,
71b2a3b3,,,,
f7d96ed0,,,,
1201ca9a,,,,
b439e785,,,,
efdf5cfc,,,,
15a5ad31,,,,
12d1513d,,,,
3c170cf3,,,,
0ad360bd,,,,
a5cda5d6,,,,
73b35bae,,,,
de7122c5,,,,
f638d6a6,,,,
86b8c0e8,,,,
209ee0e4,,,,
ae6d8a0c,,,,
43968c90,,,,
5a9e15f5,,,,
82637c9b,,,,
02597046,,,,
c66f91d7,,,,
8d0fa1e7,,,,
84eb1d7b,,,,
f6c6282c,,,,
a253f3f4,,,,
d40baaf4,,,,
a704cd98,,,,
95675bae,,,,
862a95bd,,,,
a1f29a25,,,,
efb5dfd3,,,,
a96844b0,,,,
5c5f6f5b,,,,
f560714f,,,,
7a15c6fc,,,,
1ec1fcef,,,,
50133d37,,,,
95068bda,,,,
96192a60,,,,
641c47ef,,,,
5c15efd9,,,,
23851743,,,,
bf9cd530,,,,
f6afc7cd,,,,
77b6fad0,,,,
094b5a97,,,,
867eef24,,,,
e8b21ccd,,,,
53b3bdfa,,,,
0faa6a37,,,,
5352f731,,,,
a6b57dd0,,,,
a5926535,,,,
b16354a7,,,,
c47dee98,,,,
4adcc627,,,,
2b46dc67,,,,
ab4e7cb2,,,,
159ca2c0,,,,
787f5d88,,,,
0288d8ca,,,,
1859ce10,,,,
c29974cb,,,,
ab6bc803,,,,
14656a56,,,,
242db9cf,,,,
ddef1a90,,,,
d1e6c1be,,,,
6efed7af,,,,
934986a9,,,,
7f5953ee,,,,
a0635546,,,,
7b457c84,,,,
6a3bc7dd,,,,
b8d19a51,,,,
35175b63,,,,
32753e0d,,,,
de95dd7f,,,,
1eaccf1d,,,,
87589905,,,,
674a8031,,,,
4880daae,,,,
f4b45892,,,,
18ced5ef,,,,
4b1415bc,,,,
41779605,,,,
4d495600,,,,
317b4145,,,,
a96ba710,,,,
ff67aa1f,,,,
8eebdfa7,,,,
a209a3d9,,,,
f19ce131,,,,
2c584bdd,,,,
430fa1f8,,,,
16794f51,,,,
f582c253,,,,
43fdf096,,,,
6b569c95,,,,
6918caf4,,,,
dcef1698,,,,
e1500250,,,,
4b3b655d,,,,
7e100ab3,,,,
e7b9c988,,,,
857e26a5,,,,
939373d4,,,,
93a7ea3b,,,,
b2a56bbd,,,,
aea05c2d,,,,
da7a0653,,,,
89782393,,,,
e0efbacd,,,,
02223736,,,,
98a93130,,,,
98afbb6f,,,,
49fd024e,,,,
cc3fb8f3,,,,
10d44d49,,,,
767352ef,,,,
eaaa396f,,,,
f23fb15c,,,,
bae02cc8,,,,
ff333b33,,,,
e44028cf,,,,
6ba2294d,,,,
939c677f,,,,
0790aeed,,,,
81bad0e8,,,,
7afb6fe8,,,,
6ea1b4c9,,,,
4d4f7fed,,,,
3cb87f66,,,,
d5507d0f,,,,
07a2f16c,,,,
178040f7,,,,
4632d9e5,,,,
9213edf4,,,,
fdda68f6,,,,
c4bfd3a3,,,,
9931855f,,,,
75aa6f30,,,,
384c9d24,,,,
67b18432,,,,
3abaaf4d,,,,
7066ca14,,,,
3377e0a5,,,,
35132ec6,,,,
6398a4b7,,,,
e7d9cdcd,,,,
6ad73059,,,,
efd6e620,,,,
9c233491,,,,
e37fd74e,,,,
e8ce4947,,,,
eaeb8980,,,,
71589a52,,,,
e77852e1,,,,
4ee0788f,,,,
78a392a9,,,,
d12e1c42,,,,
1301ef56,,,,
51089ea0,,,,
896950b6,,,,
30b2bc9e,,,,
76cc8ae8,,,,
f3e30f76,,,,
0b19f57f,,,,
452164b3,,,,
8514d169,,,,
01d2d92e,,,,
504f0c8f,,,,
d6794f47,,,,
4e48589a,,,,
7b92123b,,,,
33052cbe,,,,
bc1c5bd7,,,,
58b8101a,,,,
1c518f8a,,,,
55dce5c3,,,,
c564d580,,,,
dd392162,,,,
8bf5658b,,,,
6c18bae2,,,,
d89434fb,,,,
1372c241,,,,
01823fc6,,,,
a0a252b9,,,,
627f77f0,,,,
7a1c69e6,,,,
1b57740b,,,,
4f50a4dc,,,,
e4d0e703,,,,
8a8435cd,,,,
3bf1d0d0,,,,
306c59d6,,,,
2b028f39,,,,
2d84da62,,,,
50dd1441,,,,
e1cd91e8,,,,
a57691db,,,,
8038be32,,,,
162dc852,,,,
6fdcec5f,,,,
55b9073f,,,,
e838f315,,,,
14757a36,,,,
ff9cf419,,,,
be90a56c,,,,
ce0cc577,,,,
10b8197f,,,,
614686fa,,,,
d75f4147,,,,
33459dfc,,,,
13d02e38,,,,
ebfe8cf9,,,,
bcc810b5,,,,
64803fbb,,,,
ce567a02,,,,
f0172e97,,,,
f746cce8,,,,
c1c7dc6f,,,,
64453dd6,,,,
512c8093,,,,
9a79100b,,,,
015a0e27,,,,
2cbf3fdd,,,,
f8843142,,,,
1859fadd,,,,
d653aad2,,,,
a9d250d7,,,,
6ea40f79,,,,
50ffdffa,,,,
9091da1d,,,,
