,total,chk_3,chk_4,ratio3
f01c8990,282.0,26,21,0.09219858156028368
a6557d3e,286.0,27,16,0.0944055944055944
37d39b2a,283.0,21,17,0.07420494699646643
ada940d0,285.0,32,23,0.11228070175438597
7a65d8ca,291.0,39,25,0.13402061855670103
2ee012bc,282.0,30,17,0.10638297872340426
ff406a39,287.0,31,20,0.10801393728222997
a3f10c51,279.0,27,18,0.0967741935483871
3781eade,280.0,35,26,0.125
f0fbbc92,287.0,32,27,0.11149825783972125
4a7f8b7f,285.0,20,18,0.07017543859649122
782f02f7,282.0,29,18,0.10283687943262411
aada99bd,286.0,31,20,0.10839160839160839
9103fa93,283.0,25,16,0.08833922261484099
3120f0cd,286.0,43,36,0.15034965034965034
d0f2db07,281.0,37,24,0.13167259786476868
7331531f,283.0,34,28,0.12014134275618374
974bed45,280.0,29,20,0.10357142857142858
f0a83ef6,280.0,26,19,0.09285714285714286
e3933d4d,288.0,30,24,0.10416666666666667
527b64ec,285.0,22,16,0.07719298245614035
d147d529,282.0,23,16,0.08156028368794327
ad653c9a,278.0,21,17,0.07553956834532374
5183bac6,287.0,35,26,0.12195121951219512
a5c4d79f,279.0,25,22,0.08960573476702509
0c564ad9,287.0,30,27,0.10452961672473868
47b78c12,286.0,16,13,0.055944055944055944
3d7b0848,281.0,34,28,0.12099644128113879
b11df942,296.0,39,32,0.13175675675675674
d60172bc,294.0,27,22,0.09183673469387756
40a2e4bd,,,,
03b27a90,,,,
ec52b2cf,,,,
9a1a06da,,,,
a8bf2b90,,,,
258d317d,,,,
8f537b3e,,,,
4b67bdc7,,,,
870bcf8e,,,,
32dee842,,,,
6685f4a8,,,,
80038022,,,,
a9af454b,,,,
9ce6c267,,,,
73b8bfdc,,,,
3a210bb2,,,,
4dae5cd8,,,,
f8d2ac6f,,,,
086b3d62,,,,
81211c6e,,,,
35d269bc,,,,
7fdfa99a,,,,
a7590e1b,,,,
2272969d,,,,
65a4b8a2,,,,
09254d4d,,,,
f17dd0b4,,,,
ab0036bc,,,,
510525be,,,,
4cb7d21b,,,,
89039641,,,,
40689b2d,,,,
2dbc8c52,,,,
9a7a4889,,,,
710c622a,,,,
fb8daa8a,,,,
41c7eae7,,,,
71e2a88e,,,,
ca6d5c23,,,,
a2292e7c,,,,
dee4c511,,,,
83e2bcf8,,,,
ed2e015f,,,,
9c696a38,,,,
6a015b3d,,,,
cc269ef1,,,,
bed589ee,,,,
ca216c77,,,,
e2298220,,,,
85dda537,,,,
01c87809,,,,
ebfb088d,,,,
a30beecf,,,,
4160838c,,,,
f5951f03,,,,
01bd9421,,,,
7a718da3,,,,
d1336800,,,,
027c3f00,,,,
b076761b,,,,
d7a37a0e,,,,
35dc2492,,,,
87108b47,,,,
125fcbb2,,,,
df4d895f,,,,
b843aef8,,,,
fa5a8b8c,,,,
dec6d59f,,,,
8d2299eb,,,,
0e43ac1d,,,,
b0cec96d,,,,
4ebc7250,,,,
3dc7b49b,,,,
3b1b248e,,,,
ce4d8051,,,,
994a3d6a,,,,
c9323cbc,,,,
6a59a427,,,,
dcca3f43,,,,
6b851d55,,,,
0e79e924,,,,
9abb4361,,,,
0d1ed6a1,,,,
e8150538,,,,
90b354c2,,,,
194b9642,,,,
67a0020e,,,,
963dd527,,,,
fa99b84d,,,,
595813b6,,,,
a552e81f,,,,
82e1d484,,,,
7df32fe7,,,,
341fb216,,,,
ed5d37f8,,,,
3e59a275,,,,
8fb81a00,,,,
be784325,,,,
15fcc5c4,,,,
8fee15c9,,,,
b0150f6d,,,,
529d8b56,,,,
7bae7b8f,,,,
28bc2bae,,,,
de321eef,,,,
62a09526,,,,
dd23799b,,,,
ef2d39e5,,,,
ab27a884,,,,
10bfb1d8,,,,
76ca2e04,,,,
e814893b,,,,
7938951a,,,,
61f0dbf0,,,,
fdaef27a,,,,
0a718fd3,,,,
3d68f3dc,,,,
5cb3f6d9,,,,
c203a113,,,,
1a05d5f5,,,,
693dc893,,,,
b9ef793b,,,,
71a298f3,,,,
e27f907b,,,,
