,total,chk_3,chk_4,ratio3
05eba899,270.0,15,8,0.05555555555555555
8911b4e9,269.0,13,10,0.048327137546468404
dce3171b,269.0,12,10,0.04460966542750929
5af833de,269.0,18,15,0.06691449814126393
3fb5a681,271.0,16,12,0.05904059040590406
4535f937,272.0,19,18,0.06985294117647059
2ce34d5e,270.0,18,15,0.06666666666666667
803b30b9,269.0,14,11,0.05204460966542751
4cfb344e,270.0,16,13,0.05925925925925926
339ae842,270.0,17,13,0.06296296296296296
e8e236f2,269.0,15,13,0.055762081784386616
375b7b57,269.0,12,10,0.04460966542750929
04b49130,266.0,16,11,0.06015037593984962
d70928e7,270.0,12,8,0.044444444444444446
9b5b6390,271.0,13,12,0.04797047970479705
5b284741,278.0,13,10,0.046762589928057555
3b5879ab,273.0,16,14,0.05860805860805861
6439a5f6,268.0,22,11,0.08208955223880597
85d296c2,270.0,12,10,0.044444444444444446
cbb2c624,270.0,16,12,0.05925925925925926
2ff7ee60,269.0,16,11,0.05947955390334572
0180cf4c,269.0,12,10,0.04460966542750929
253c7b37,270.0,14,12,0.05185185185185185
f6b7ab29,269.0,15,13,0.055762081784386616
ca546a02,270.0,10,9,0.037037037037037035
2abe8437,269.0,9,9,0.03345724907063197
001373a7,270.0,11,10,0.040740740740740744
032ee29a,270.0,10,10,0.037037037037037035
f4964487,270.0,15,11,0.05555555555555555
17d6e078,270.0,17,12,0.06296296296296296
358a97d2,,,,
f1916a55,,,,
c2109f5f,,,,
e51ac228,,,,
64f1946f,,,,
af6b2c58,,,,
439565b3,,,,
4263417c,,,,
b8b5f663,,,,
de757389,,,,
d291d07e,,,,
b6b8cc09,,,,
15f9033e,,,,
501a7364,,,,
c0b8e72b,,,,
8ef053ae,,,,
bf03d854,,,,
9d6cddaf,,,,
a721001e,,,,
df2658d5,,,,
df3a86fe,,,,
21bc0401,,,,
cef05c1d,,,,
1176900e,,,,
2793171a,,,,
e89d2cad,,,,
a33177cd,,,,
a1c3a032,,,,
c41b6c8a,,,,
bd5ddd2f,,,,
831542a1,,,,
68c352f6,,,,
bb5d1edc,,,,
587cf742,,,,
c27d9566,,,,
fea29a5e,,,,
ffabea9a,,,,
7c508c65,,,,
9a47ab78,,,,
