,total,chk_3,chk_4,ratio3
1d1171e7,275.0,19,12,0.06909090909090909
618fc5d8,281.0,28,25,0.099644128113879
ffde157a,284.0,23,17,0.08098591549295775
ae085ed9,276.0,20,14,0.07246376811594203
8a5e4ad1,276.0,21,16,0.07608695652173914
937821a5,282.0,19,17,0.0673758865248227
5e7b7e5f,276.0,19,15,0.06884057971014493
9373d2e8,275.0,13,9,0.04727272727272727
a47bc888,281.0,18,9,0.06405693950177936
c0d1278b,284.0,16,11,0.056338028169014086
1dacc48e,276.0,18,14,0.06521739130434782
2f24b711,275.0,16,13,0.05818181818181818
f5c6c471,275.0,17,12,0.06181818181818182
7cb28492,281.0,29,23,0.10320284697508897
03517048,275.0,14,11,0.05090909090909091
36be91b0,277.0,23,18,0.08303249097472924
432118e8,277.0,14,11,0.05054151624548736
95447f72,275.0,18,12,0.06545454545454546
b7994987,275.0,20,17,0.07272727272727272
d58959d9,276.0,23,16,0.08333333333333333
957168d2,276.0,13,8,0.04710144927536232
6cb8431e,277.0,15,12,0.05415162454873646
221e9dad,277.0,16,15,0.05776173285198556
b284d485,276.0,16,14,0.057971014492753624
670b4afe,276.0,19,12,0.06884057971014493
9c25ebbc,277.0,23,16,0.08303249097472924
4c0865a0,281.0,19,14,0.06761565836298933
37607b85,275.0,21,17,0.07636363636363637
7143c606,277.0,18,15,0.06498194945848375
99c7ed72,278.0,14,13,0.050359712230215826
1a0b3871,,,,
fa769efd,,,,
ec44af1b,,,,
bb2c3a5c,,,,
774007b4,,,,
38d0e9ec,,,,
eb94fa16,,,,
e8fdd98a,,,,
f2561e83,,,,
2edbca3d,,,,
b44bad79,,,,
22c12013,,,,
e5b8ed1f,,,,
421e008f,,,,
60b202a1,,,,
2ee4b152,,,,
ad7dec42,,,,
68228059,,,,
4fc2a58c,,,,
25e4e662,,,,
cbc09773,,,,
d339cafa,,,,
821213ed,,,,
1609260a,,,,
3e0f16de,,,,
44eec31c,,,,
5b02014f,,,,
40468267,,,,
662bface,,,,
f4f2e769,,,,
08979e6a,,,,
094d9d8b,,,,
bdb0307a,,,,
cc7d45af,,,,
95816660,,,,
e73bad54,,,,
101e2ef2,,,,
740322e8,,,,
76b2d879,,,,
53215372,,,,
d1888d99,,,,
de3aedaf,,,,
25827771,,,,
a3aa965a,,,,
f6325e27,,,,
d61b5fb6,,,,
b95b50cd,,,,
29576b79,,,,
29317e54,,,,
79a9c331,,,,
28699036,,,,
d8b6c938,,,,
81f2b717,,,,
7547c348,,,,
c64d5190,,,,
ed3ad3a3,,,,
3303585f,,,,
81e65538,,,,
152cc86e,,,,
6d914524,,,,
23b010a6,,,,
ca25bba1,,,,
4117077e,,,,
7656123d,,,,
d85b8678,,,,
403bcf63,,,,
6b5596f4,,,,
fee32492,,,,
601ccdc4,,,,
23374400,,,,
6cc027b0,,,,
c668bc63,,,,
0210269a,,,,
ccfe36b0,,,,
5066ccba,,,,
e696086f,,,,
8d04b37a,,,,
8cac7940,,,,
d73145f7,,,,
1e61c8c9,,,,
94a7b1e2,,,,
7c260fa0,,,,
d221e080,,,,
1f92b63f,,,,
f6667968,,,,
bc4cfff5,,,,
d09a4105,,,,
df881afe,,,,
f0fc774c,,,,
ed604f5e,,,,
1ff59692,,,,
1aaa9a53,,,,
8f146597,,,,
2617a0bb,,,,
ce0c4405,,,,
fcd5b89e,,,,
61faa776,,,,
e801e82e,,,,
2c52012b,,,,
acf32e2c,,,,
7c05a740,,,,
9f9792db,,,,
a696bdad,,,,
3ab28816,,,,
fe6283aa,,,,
bd02c80b,,,,
27b13563,,,,
9bef6f9b,,,,
a1f5aa43,,,,
24ff77d4,,,,
d8f247c9,,,,
b2610734,,,,
b6aa7e83,,,,
71521f5a,,,,
2f0c4d33,,,,
eb24e83b,,,,
6fd5a8ac,,,,
