,total,chk_3,chk_4,ratio3
b293eb08,320.0,16,9,0.05
f801b20c,285.0,44,35,0.1543859649122807
19b57bf4,326.0,31,26,0.0950920245398773
15ce6ea3,284.0,25,20,0.0880281690140845
7dffe92d,311.0,31,24,0.09967845659163987
d080b590,250.0,18,13,0.072
aefdae66,326.0,25,20,0.07668711656441718
c508bc6e,283.0,20,15,0.0706713780918728
8f19b9ac,324.0,31,26,0.09567901234567901
ad025ad7,281.0,21,15,0.07473309608540925
991f9998,328.0,40,37,0.12195121951219512
493d6030,282.0,32,24,0.11347517730496454
ed9251c8,325.0,21,16,0.06461538461538462
dbe74d27,280.0,17,13,0.060714285714285714
5c399545,324.0,21,18,0.06481481481481481
e7451bb8,281.0,29,21,0.10320284697508897
8da9d2e8,327.0,30,25,0.09174311926605505
990693e4,284.0,34,27,0.11971830985915492
2c42ca51,313.0,22,19,0.07028753993610223
ec03ee51,266.0,15,10,0.05639097744360902
31289b7e,313.0,25,18,0.07987220447284345
1a471d85,266.0,12,11,0.045112781954887216
7d1d8992,327.0,27,20,0.08256880733944955
51d692c6,283.0,29,25,0.10247349823321555
a8d37329,325.0,18,15,0.055384615384615386
a1740507,279.0,27,15,0.0967741935483871
a30f2583,310.0,18,12,0.05806451612903226
e21e6e19,267.0,13,10,0.04868913857677903
f9a4d7bf,313.0,17,11,0.054313099041533544
f2a07e72,280.0,31,28,0.11071428571428571
cf1598c8,,,,
ed7cbb94,,,,
26f8f834,,,,
9376210b,,,,
466bef1b,,,,
5c87c33c,,,,
45c63a93,,,,
c8e98598,,,,
d6b95f9f,,,,
9dac81e9,,,,
d4ebf9d9,,,,
4f9e3fb7,,,,
d6ef468e,,,,
b120dea6,,,,
e8f5cfad,,,,
20e49447,,,,
ecee4f1f,,,,
a6bd759f,,,,
fdeedf45,,,,
7afb1381,,,,
429a4659,,,,
b0458e1c,,,,
6c2628d7,,,,
7e93150f,,,,
24173bcf,,,,
407ede65,,,,
3a59491f,,,,
90dc0df5,,,,
17aaff58,,,,
bf39cc59,,,,
78d60737,,,,
6e3f84e0,,,,
f186ee4b,,,,
a53f6bf1,,,,
e4950e04,,,,
06e59707,,,,
3d0c0273,,,,
77076fb7,,,,
af7f6e44,,,,
990e6477,,,,
779220c7,,,,
f2e8a2b0,,,,
42d97e06,,,,
33fbd32c,,,,
49775228,,,,
87a8b50c,,,,
60566cac,,,,
fa6f6d83,,,,
c97dbb3a,,,,
12f0304c,,,,
3099f607,,,,
2d3521d7,,,,
a0ae0d05,,,,
3e33db59,,,,
bd8a75ef,,,,
bcecedd4,,,,
017cf6ad,,,,
9fd6060a,,,,
e3ba9355,,,,
fc9771db,,,,
9f16f3d0,,,,
58d6d31a,,,,
1b03c1ae,,,,
56a64015,,,,
ae3ade57,,,,
8169ac57,,,,
ed1d4315,,,,
516b1727,,,,
eec62ce4,,,,
f8b9ad96,,,,
12329ba7,,,,
fd6828d5,,,,
9163ca58,,,,
4452d9f3,,,,
ba5bd5ce,,,,
f80ba41a,,,,
0d9e6000,,,,
b79f52c1,,,,
bdad0eae,,,,
c6ff6228,,,,
f1e639b1,,,,
7fd89e0e,,,,
3bf96910,,,,
04e97e14,,,,
c09c7df1,,,,
2f7c1cff,,,,
025a6a35,,,,
aa6610ae,,,,
9e830044,,,,
d14972b6,,,,
f021b81f,,,,
e6b11298,,,,
08ad572f,,,,
1eb51322,,,,
f97b413a,,,,
d9c909d0,,,,
cba82d14,,,,
f4347386,,,,
672f9fb9,,,,
eb270d06,,,,
7209eb03,,,,
8a738d2c,,,,
d1782150,,,,
b88283e9,,,,
38611673,,,,
c74c7a03,,,,
0f6292ed,,,,
ff3660a0,,,,
a8f95e4b,,,,
ee80d79b,,,,
21486a64,,,,
2aa6a5c6,,,,
5dc6b928,,,,
42da7ac1,,,,
235e051c,,,,
1e82ee83,,,,
1f6eef06,,,,
f361f058,,,,
92418ce0,,,,
74a29cce,,,,
cfd79b6b,,,,
ab486fd6,,,,
d693e91b,,,,
4bb3e617,,,,
e0e8dadb,,,,
a081eac3,,,,
38d14522,,,,
76bc6045,,,,
395aa5b4,,,,
1012881e,,,,
1ae0d8c0,,,,
b7d7f118,,,,
32658282,,,,
04f4ec32,,,,
8c8c29d1,,,,
b2063fab,,,,
5cc07791,,,,
d2cd4ef4,,,,
c3e7a30d,,,,
c7f1f10f,,,,
23eb213a,,,,
d943cdd5,,,,
27e9d40d,,,,
12d271da,,,,
dd792350,,,,
2057359a,,,,
8fd84d02,,,,
d1c275da,,,,
d788a8d1,,,,
c4a1a173,,,,
37a8ccf9,,,,
09ee248a,,,,
387140af,,,,
4cf9fcdc,,,,
98762ecf,,,,
65714c0e,,,,
84c8baeb,,,,
c29c7d36,,,,
fe1c3557,,,,
1040f5f5,,,,
1238422f,,,,
2f05578c,,,,
7ca63ec6,,,,
13c1b45c,,,,
858f08cd,,,,
b1e6e417,,,,
23813486,,,,
70984012,,,,
2776a422,,,,
e194e25c,,,,
f8f6237f,,,,
9f0ec3a5,,,,
45228d08,,,,
9379e1a9,,,,
ec42989d,,,,
20a6085e,,,,
de35bc45,,,,
c9615696,,,,
f8aedff1,,,,
ada10490,,,,
41e03534,,,,
e24b6ccc,,,,
111df405,,,,
3f8fbf33,,,,
886a12a1,,,,
50c71cf6,,,,
7bdf03a4,,,,
f94ab245,,,,
0e096104,,,,
720aa2c0,,,,
7870fb55,,,,
64108393,,,,
7a5fa0e4,,,,
be7a2129,,,,
e0395f91,,,,
8ae96794,,,,
18e4c52b,,,,
884b41c1,,,,
f144b49b,,,,
37a64c14,,,,
041842ec,,,,
ac3bde17,,,,
60443823,,,,
65382bad,,,,
40565fa8,,,,
ea2f0373,,,,
2007a291,,,,
d6964b54,,,,
d95e9a99,,,,
bf68e2ae,,,,
dd4409c3,,,,
8cc518dc,,,,
e450640d,,,,
2c1b75d0,,,,
587b3ddd,,,,
c1b76046,,,,
d5d3c0af,,,,
b08ffece,,,,
4307ce4a,,,,
7a103225,,,,
01879bcc,,,,
130a4e82,,,,
968074fb,,,,
51a925df,,,,
224193da,,,,
5f6d279e,,,,
b45d528d,,,,
57822a13,,,,
d38dce5a,,,,
f7e2e3a9,,,,
489ca68b,,,,
67115c0e,,,,
8b04fea3,,,,
cfa2bafb,,,,
01d77a18,,,,
997def93,,,,
a37f64c3,,,,
d5e697a0,,,,
a92ea3e6,,,,
e950bfb4,,,,
63d3cdec,,,,
f22245e2,,,,
e8436055,,,,
4c61ff96,,,,
55cc9b31,,,,
80f16ded,,,,
4d854a88,,,,
ca64e452,,,,
a5d42ed3,,,,
281c7fb0,,,,
63fb2ab7,,,,
1457fea8,,,,
420da463,,,,
54668edc,,,,
c9a1a208,,,,
58d0f85d,,,,
462e6a5b,,,,
fb28eca8,,,,
f8757971,,,,
38e79c34,,,,
23bc5eea,,,,
0773f3bc,,,,
4a01932f,,,,
15eb41ee,,,,
0d8f12f1,,,,
30245c69,,,,
02b0c47f,,,,
4c86b93c,,,,
96f54d13,,,,
e44c8d87,,,,
bb02e174,,,,
6036fcc9,,,,
fd8dd2db,,,,
37e56c83,,,,
5541d289,,,,
c5bf5d2a,,,,
69a98d78,,,,
9ed177bd,,,,
c6030569,,,,
f3f9a340,,,,
2aeb501d,,,,
0ccc1448,,,,
d07e7b3f,,,,
