,total,chk_3,chk_4,ratio3
4389805c,397.0,29,22,0.07304785894206549
7d51089b,402.0,35,23,0.08706467661691543
447a196c,398.0,26,20,0.06532663316582915
0e63fe70,399.0,28,21,0.07017543859649122
7a97d9b9,400.0,21,17,0.0525
fe59aaee,388.0,21,16,0.05412371134020619
0c382eb6,390.0,42,41,0.1076923076923077
3711b2ba,400.0,46,36,0.115
8c79d8b4,401.0,33,18,0.08229426433915212
2a36d359,406.0,55,42,0.1354679802955665
311ff99a,403.0,40,31,0.09925558312655088
256c169f,399.0,31,25,0.07769423558897243
d3b1ccc0,398.0,39,31,0.09798994974874371
ba1259cd,402.0,32,24,0.07960199004975124
cab242db,398.0,29,19,0.0728643216080402
86935161,400.0,36,31,0.09
06aa81e3,400.0,36,32,0.09
0c6bdfe3,399.0,25,21,0.06265664160401002
aab6c2dd,397.0,28,20,0.07052896725440806
4089f476,400.0,39,34,0.0975
0c95b369,400.0,38,33,0.095
39fa427b,393.0,27,19,0.06870229007633588
0ca78a86,399.0,32,24,0.08020050125313283
fda1ff55,396.0,28,21,0.0707070707070707
e18dad73,396.0,31,22,0.07828282828282829
ec9cba03,399.0,24,19,0.06015037593984962
56d31e18,401.0,35,22,0.08728179551122195
5040b015,386.0,29,24,0.07512953367875648
cbdff3c3,402.0,34,25,0.0845771144278607
e0428a7f,397.0,42,35,0.10579345088161209
1529707a,,,,
0d399062,,,,
1c095fc6,,,,
2a165626,,,,
3a1dd99f,,,,
62426666,,,,
cf13ba56,,,,
2b7f09b4,,,,
9bbcee49,,,,
5213b4ac,,,,
751c7885,,,,
fb44ebdb,,,,
8d1cde48,,,,
6574be77,,,,
b3a6dd2c,,,,
f4b65732,,,,
fb4a6acb,,,,
11a0c04e,,,,
ba3c9910,,,,
e29433a5,,,,
f7006646,,,,
6aa3aecf,,,,
c12ed79d,,,,
aa497ce4,,,,
37a89e8f,,,,
ae1ae315,,,,
8420500f,,,,
a4d2d065,,,,
7965f5ac,,,,
27f7116a,,,,
3fccf124,,,,
95a1337d,,,,
b61f151c,,,,
cc1cad3b,,,,
e40aafab,,,,
087c1dc1,,,,
a6936a2b,,,,
59b51652,,,,
9d003471,,,,
f3dec443,,,,
885d84ea,,,,
668187ec,,,,
f964347d,,,,
dc62f20f,,,,
52c7050e,,,,
43fc0414,,,,
27dd1fe8,,,,
f9cca654,,,,
16efdcf4,,,,
6619c0be,,,,
2902c942,,,,
ced87d53,,,,
4f6f448c,,,,
349d6fd3,,,,
366394e9,,,,
e41d3047,,,,
cb83f8d9,,,,
fc58e907,,,,
1e4aa9f1,,,,
6cee6ffc,,,,
37b322c4,,,,
7bc6a632,,,,
eb47d2e9,,,,
b3ac33cc,,,,
4ac23aa3,,,,
9db8b3cb,,,,
20e6ccd7,,,,
3dd4abaa,,,,
8953fa63,,,,
908c28de,,,,
15509752,,,,
0b838be1,,,,
da5789e5,,,,
11c16141,,,,
186dbbd9,,,,
c167e410,,,,
2f6029a3,,,,
e43bc5cc,,,,
65df95ef,,,,
bd240496,,,,
96a04e5b,,,,
92f5c84b,,,,
7841fe41,,,,
887e8413,,,,
8cd592d5,,,,
3a641859,,,,
2ea3705d,,,,
a2f6bd6e,,,,
0c602e1a,,,,
c6b87721,,,,
9c2c6082,,,,
6b7ed781,,,,
1489ab3d,,,,
4952f87e,,,,
1c957b56,,,,
954ad685,,,,
535d9ff0,,,,
74cd47b0,,,,
3f23fbd1,,,,
6fa71a50,,,,
e78863cf,,,,
4a2c041b,,,,
a689369c,,,,
b98d8472,,,,
c732ad03,,,,
70bf1e71,,,,
85e4fb7d,,,,
2ff4d7fe,,,,
13bd6e6d,,,,
dbf08f6b,,,,
b97aeacc,,,,
afbaefa0,,,,
48c335e0,,,,
84fd2ef8,,,,
da08f080,,,,
2beb1548,,,,
21a973ac,,,,
a89fe31e,,,,
f90793c3,,,,
ee6f6080,,,,
f90846fb,,,,
491c4cd0,,,,
6b1472d1,,,,
e659f740,,,,
082bf473,,,,
cd73b898,,,,
fccadc45,,,,
daa80f04,,,,
4991ccc3,,,,
72163e8f,,,,
e471e26a,,,,
8b098adf,,,,
1871cb3d,,,,
ffd3bb23,,,,
03a580e8,,,,
d5d63f5b,,,,
008396ae,,,,
5e711231,,,,
7a29dea6,,,,
9b1dfefc,,,,
69efaca2,,,,
34a94d65,,,,
52c9096f,,,,
7b89a351,,,,
4e04a0a4,,,,
7cd41a3a,,,,
ae847c5b,,,,
78be27a0,,,,
ea2b0382,,,,
f255183b,,,,
2564a061,,,,
e0dddd08,,,,
7c7dfd0f,,,,
1d95b892,,,,
88363468,,,,
e66caf97,,,,
5b14b722,,,,
8430c680,,,,
1d461488,,,,
37ac8fe6,,,,
f80cc82b,,,,
eb3aa7e3,,,,
6f4a7316,,,,
121a885e,,,,
737fe098,,,,
1fb50a96,,,,
72ed8da3,,,,
884240a3,,,,
08ead045,,,,
3f894e97,,,,
da3be1ba,,,,
cd64d9dc,,,,
79441456,,,,
94a7fe8e,,,,
ab88f547,,,,
3de7bc3f,,,,
8a0a49ea,,,,
dd6585ea,,,,
343d761d,,,,
2c727c63,,,,
3cb7452c,,,,
b3d95cb2,,,,
25458a67,,,,
b8e34e8e,,,,
40d83bdf,,,,
8fc1cfa1,,,,
0e8c4e9c,,,,
694e7b7e,,,,
fe18f99f,,,,
f450d117,,,,
0c25dc98,,,,
ef1b201e,,,,
b5fb4018,,,,
1b03924b,,,,
e0de0c3a,,,,
af6739b3,,,,
8aa0e029,,,,
3fec68a3,,,,
b6ab9fe3,,,,
65e211fe,,,,
6c578868,,,,
0a5326b9,,,,
d806ec58,,,,
873a87dc,,,,
2b99af4a,,,,
a1ce7cf4,,,,
bccabadb,,,,
51a4ba85,,,,
e312f93b,,,,
66c6b7b3,,,,
ea9ba38d,,,,
8a7a56b7,,,,
d5f977b0,,,,
3bd7e68e,,,,
1fac6baf,,,,
9b2a4e0a,,,,
dfbed801,,,,
f68d8622,,,,
ca0493c3,,,,
d8d2bf35,,,,
0d2a5133,,,,
a010d32d,,,,
0b310490,,,,
d67ba26e,,,,
5914fc05,,,,
7c89ce96,,,,
13f171df,,,,
1c973f06,,,,
c48c958a,,,,
7eca7d63,,,,
9f5b8680,,,,
d28b6e5b,,,,
68c317fe,,,,
8b2dbb0d,,,,
4ace944d,,,,
993e6714,,,,
6302d340,,,,
e67d260f,,,,
b9d058cb,,,,
26daddc2,,,,
5b23ea8a,,,,
3d8f867e,,,,
1626c1a9,,,,
0bc9239c,,,,
28dbaebb,,,,
243a8722,,,,
03d470ee,,,,
7b82f6c4,,,,
4e0d8728,,,,
49af0432,,,,
4cd871a7,,,,
e3460602,,,,
579eb991,,,,
dd7dd8de,,,,
f48144c7,,,,
fdb5ce0d,,,,
8e9d4e1d,,,,
94d6b93a,,,,
9d881fe4,,,,
7e1dad12,,,,
ca733450,,,,
32a84739,,,,
438dfa9e,,,,
9288bb92,,,,
3467207a,,,,
25a21361,,,,
91f0af56,,,,
f54590ad,,,,
435e392b,,,,
2b054b5a,,,,
70918098,,,,
cd956fee,,,,
8d75e257,,,,
90ee0e5a,,,,
a2f69df5,,,,
5b08088e,,,,
7437acfc,,,,
7330d2b1,,,,
db918746,,,,
b88c5c0d,,,,
9c5731ab,,,,
2a6ad6f1,,,,
a36b6038,,,,
baa4e5e2,,,,
86e92668,,,,
f030a330,,,,
c64f512d,,,,
bcbc024c,,,,
85b6a8b1,,,,
da41e4d9,,,,
5c39f00a,,,,
84d06215,,,,
9bca652d,,,,
7c88afdb,,,,
45b5c9f4,,,,
7f691a6a,,,,
5c3abfb2,,,,
6ac6e860,,,,
0bdb96d8,,,,
763b06f4,,,,
ba375e10,,,,
e1023cb8,,,,
d9899fcd,,,,
46e1aafb,,,,
0f5092cf,,,,
ba86b6a2,,,,
237baa4a,,,,
45d36279,,,,
a8de515b,,,,
d5a1537c,,,,
08ffc911,,,,
6561bba4,,,,
5fe440e3,,,,
dc8620bc,,,,
67b84088,,,,
0aee9f29,,,,
c4a13dbc,,,,
bc71fe68,,,,
74409285,,,,
9b87c5e4,,,,
888b022d,,,,
4c68e13b,,,,
26ed9ebf,,,,
808eadc0,,,,
ea82855e,,,,
57a50d7d,,,,
5a9fee9f,,,,
7e27ae80,,,,
17ee7ceb,,,,
19abd6e4,,,,
3185bc3b,,,,
e08dd61d,,,,
677f937d,,,,
cf5f4ac4,,,,
4003f51e,,,,
7913dd4c,,,,
cd8a001b,,,,
97347613,,,,
ec4622a6,,,,
8f44b8b8,,,,
8138cc4c,,,,
97bd5e2a,,,,
b4300bb6,,,,
f28d04f2,,,,
4624f7d0,,,,
c48cb1e9,,,,
8e232306,,,,
bf5a6de5,,,,
0da49792,,,,
2f95ba14,,,,
c473f93a,,,,
c3275e13,,,,
f1d14946,,,,
d137de57,,,,
697d5b62,,,,
1a7f6530,,,,
f4a73a82,,,,
b0ed353e,,,,
d25eb384,,,,
1bece532,,,,
2bcd109e,,,,
b79a35b8,,,,
5f5470a1,,,,
54315ab2,,,,
065c6fb4,,,,
58702abc,,,,
f453ddbe,,,,
fe9dacb4,,,,
cbad7eed,,,,
b94cfcba,,,,
0c899ff8,,,,
38a49bfe,,,,
3c2cd675,,,,
13a15e18,,,,
2ea03e28,,,,
a7b9045f,,,,
134ed1c2,,,,
8bb48bb8,,,,
9c4b9d03,,,,
5bd33ae3,,,,
a0b52bc6,,,,
d9f4471d,,,,
b1377ae6,,,,
5028d2f8,,,,
a3f44a4c,,,,
2e1e6f07,,,,
2c45b670,,,,
31097e69,,,,
051dde8d,,,,
ec89929e,,,,
afee278d,,,,
c3a72933,,,,
502eaa34,,,,
971ad510,,,,
4e94a372,,,,
1c29bf9b,,,,
b9adbe39,,,,
f818b913,,,,
7bffa721,,,,
2847790b,,,,
6cb2a5b2,,,,
ea014388,,,,
18c7515f,,,,
905c7509,,,,
3ddf5145,,,,
33af5d46,,,,
c4c98683,,,,
595535e5,,,,
e918b942,,,,
94cea45d,,,,
51a77d0a,,,,
5b61ff4d,,,,
b87a139a,,,,
e51487f7,,,,
0d216c67,,,,
275a8862,,,,
734b4b01,,,,
3841cb0b,,,,
e9cfb255,,,,
85cfcea0,,,,
b2677208,,,,
94ce492a,,,,
423cc9c2,,,,
049ac9ff,,,,
15decc0a,,,,
39317c5a,,,,
048ff5e7,,,,
0f4ecf3e,,,,
f6fca205,,,,
b92f1dc9,,,,
411a70ca,,,,
100ae3e8,,,,
daad0a6a,,,,
e30361aa,,,,
8e6d78f0,,,,
2429ac9b,,,,
f902284c,,,,
8790b815,,,,
bb2706fd,,,,
590c50b1,,,,
f79a0bcc,,,,
02da84af,,,,
80cdcf60,,,,
f2bed67e,,,,
0dcd80c2,,,,
f3d31fbc,,,,
ab03a31d,,,,
bf29f0d9,,,,
043a456d,,,,
5e3042ac,,,,
c5e9db41,,,,
823b60a4,,,,
f93aaf26,,,,
b12dfcee,,,,
df5b5762,,,,
866c01b2,,,,
7848e9b9,,,,
dd43754d,,,,
8b71e315,,,,
eff955fc,,,,
31f2186a,,,,
6b19471a,,,,
7f428d0b,,,,
c94a929c,,,,
d856a448,,,,
287c9830,,,,
75602114,,,,
ece21e49,,,,
47156248,,,,
1402cf5d,,,,
41b2e4c3,,,,
e1a43de5,,,,
94b1ffe6,,,,
bacf6ff7,,,,
0edaaff5,,,,
c503fd39,,,,
f4846b28,,,,
7af3b427,,,,
54715b7c,,,,
a595c99a,,,,
d4f23e8a,,,,
169b232b,,,,
930d7ac5,,,,
8e7d5202,,,,
c3e50447,,,,
8a56db7b,,,,
5ce478d0,,,,
ce459213,,,,
508daf02,,,,
e4625a04,,,,
73380ae7,,,,
4cc5aff7,,,,
468e2081,,,,
41aea237,,,,
cf7d2d24,,,,
0f6675c5,,,,
8b46714e,,,,
a7c36650,,,,
910f4f56,,,,
1c79937a,,,,
dda47a93,,,,
afdfcd77,,,,
bd9e5dbb,,,,
78db457c,,,,
08ffb0b2,,,,
104744ff,,,,
07e243d5,,,,
4d25be2c,,,,
2ab081d9,,,,
875f88f0,,,,
f04eb2cb,,,,
1668be1e,,,,
97d05556,,,,
f9e609c7,,,,
866213ee,,,,
0e984879,,,,
c88fe07c,,,,
a86b7b60,,,,
4c944c5c,,,,
cd6815b0,,,,
bddd18d8,,,,
9e3a7062,,,,
49fd421a,,,,
524d4318,,,,
bc6fbc57,,,,
da5dc0de,,,,
659d6371,,,,
ebbf08f7,,,,
372aae2c,,,,
6e3dd021,,,,
3aa02c2d,,,,
950c56c0,,,,
0776efd1,,,,
ce59e16d,,,,
3c07efa6,,,,
83d2d420,,,,
fe604303,,,,
cbfb30c4,,,,
25a3762c,,,,
52176972,,,,
03a93f09,,,,
a58fb80f,,,,
a1cc6808,,,,
3c9626d4,,,,
7f91d18e,,,,
e711b9f3,,,,
dde83269,,,,
4dbdf44e,,,,
b9e49091,,,,
fa83f8a4,,,,
0a133c24,,,,
b7d63748,,,,
89bd397f,,,,
a85efd08,,,,
df93f144,,,,
8522b9f1,,,,
1650197c,,,,
d4b4b389,,,,
7c5d4750,,,,
f309946e,,,,
7d9abe0e,,,,
b77869a6,,,,
b4281fa2,,,,
1f343c3b,,,,
bdb331b7,,,,
4d05a693,,,,
141e31bd,,,,
53e98359,,,,
7ad75028,,,,
3d8c1c16,,,,
c37cf154,,,,
48e929ed,,,,
917a9cd1,,,,
6f89f8a1,,,,
34e01a6a,,,,
bdd06aee,,,,
7b6570a6,,,,
0e0d4048,,,,
da55c756,,,,
20e5d310,,,,
d9c13542,,,,
ed52f046,,,,
fdb61665,,,,
42c893ff,,,,
5b230c28,,,,
46e8c1bd,,,,
77b8e70a,,,,
c92027cf,,,,
410f488d,,,,
293556e6,,,,
c28fe285,,,,
8bedf2d6,,,,
712f343c,,,,
156566cf,,,,
77a71f1f,,,,
6a8b30b3,,,,
03216c17,,,,
cfb7bb18,,,,
e9ea6601,,,,
791b6c3b,,,,
967c65f7,,,,
4c55e930,,,,
910df9c7,,,,
afc09d3a,,,,
b7aa32ca,,,,
fbe38e03,,,,
24a0e19d,,,,
33a8576e,,,,
280692e9,,,,
51564023,,,,
a4fbc670,,,,
eda8cce1,,,,
c187cccd,,,,
9313d8cf,,,,
d24e6a08,,,,
4b19a4c0,,,,
97c34852,,,,
91c10050,,,,
5071e2bc,,,,
09118b90,,,,
fc6307db,,,,
4dce42a0,,,,
982310be,,,,
6af442aa,,,,
10e226eb,,,,
204956b1,,,,
2463d446,,,,
46c3848d,,,,
fdac2dc9,,,,
4eb6fbd7,,,,
36e11514,,,,
14c17e02,,,,
a62155b6,,,,
b636da1a,,,,
50540557,,,,
25f5d785,,,,
61f7b021,,,,
920a6a09,,,,
050e43dd,,,,
1428bf5c,,,,
d9717cf1,,,,
756e363c,,,,
d9335a25,,,,
a3f5d2a0,,,,
d32fdf76,,,,
9737765d,,,,
ec2a67bf,,,,
c14b79fd,,,,
070dbb55,,,,
6f63a28b,,,,
69ebe510,,,,
2d548e09,,,,
a75340bf,,,,
e903cffc,,,,
caf54b4a,,,,
912b5dc9,,,,
92c4dcb8,,,,
31711710,,,,
61e06ed4,,,,
45c5cd20,,,,
98005fa9,,,,
21ed21f0,,,,
d3a28ee3,,,,
51269355,,,,
f745ad01,,,,
4842259b,,,,
03816715,,,,
a01c5d20,,,,
6d58158e,,,,
9c441218,,,,
c353a1b7,,,,
72ed86f6,,,,
b480fa6f,,,,
04110a09,,,,
6969b471,,,,
6e3ad1c0,,,,
806437ed,,,,
9e618be7,,,,
9a206d23,,,,
0645498d,,,,
86665b13,,,,
eaefca98,,,,
a403e3fb,,,,
