,total,chk_3,chk_4,ratio3
9b3e172d,364.0,15,14,0.04120879120879121
8970c2f2,353.0,26,16,0.07365439093484419
ac7ecd6c,353.0,22,15,0.06232294617563739
13512fdb,364.0,23,19,0.06318681318681318
b89dbf8c,356.0,27,21,0.07584269662921349
7328e20d,353.0,16,14,0.0453257790368272
93fbf0a5,361.0,16,14,0.0443213296398892
2522f434,361.0,18,12,0.04986149584487535
a2829620,361.0,21,13,0.05817174515235457
1318b402,353.0,26,21,0.07365439093484419
56b65f96,364.0,24,20,0.06593406593406594
6df541dc,361.0,26,21,0.07202216066481995
8135562b,365.0,31,20,0.08493150684931507
33b8abe9,364.0,20,13,0.054945054945054944
a742bad0,366.0,17,13,0.04644808743169399
5c55acfe,366.0,29,24,0.07923497267759563
60268dc8,364.0,22,19,0.06043956043956044
59802afe,366.0,26,18,0.07103825136612021
ac7df9c9,362.0,24,13,0.06629834254143646
b753ed6f,364.0,17,12,0.046703296703296704
783ff3e1,407.0,44,33,0.10810810810810811
ec9d05c3,371.0,27,22,0.07277628032345014
f6830d2e,371.0,19,15,0.05121293800539083
87a28f53,383.0,38,31,0.09921671018276762
8cdafe38,358.0,20,13,0.055865921787709494
97af30a7,353.0,17,13,0.04815864022662889
7d3d8bb1,361.0,19,13,0.05263157894736842
02b24eb3,353.0,29,21,0.0821529745042493
aeba3092,362.0,23,20,0.06353591160220995
32e73483,353.0,22,19,0.06232294617563739
064a7498,,,,
baa8c1f0,,,,
ef7ba991,,,,
79783a1a,,,,
bf2294a3,,,,
50ea1258,,,,
2eefada8,,,,
e0e37b8a,,,,
5f388a66,,,,
69f32323,,,,
f0978957,,,,
69850b61,,,,
a3401d45,,,,
b63faa3a,,,,
0a0e6fe7,,,,
0b12720d,,,,
9e705949,,,,
3e6bfa0a,,,,
2b8bf011,,,,
3fa2f0bc,,,,
9108320c,,,,
63476b89,,,,
e2c1a758,,,,
9fff23e2,,,,
dfd7480a,,,,
f98a60d7,,,,
7a321f02,,,,
d575885c,,,,
208f2a60,,,,
56ce90bf,,,,
b99c0499,,,,
d9e75be4,,,,
006461db,,,,
acddaefb,,,,
c419f6f1,,,,
75a8342e,,,,
534e558f,,,,
1e7f3b6b,,,,
197ae1e7,,,,
05578ade,,,,
4ca88c3c,,,,
74ec5482,,,,
5e04bd37,,,,
59e6d033,,,,
4f7ac94f,,,,
4d41afc4,,,,
dfa4316d,,,,
add1b8f2,,,,
3d7893c5,,,,
72606038,,,,
fa470934,,,,
9d87a872,,,,
5a346ffe,,,,
62b8fa0d,,,,
1104d7c1,,,,
c8f18ddb,,,,
8773e7d2,,,,
5b6cbc6d,,,,
b51f1411,,,,
acf517d1,,,,
4f53e4ea,,,,
8b8d85fa,,,,
0587d57e,,,,
4b2eb8c7,,,,
85e10b78,,,,
d7a75522,,,,
049a77d3,,,,
19088912,,,,
142f4258,,,,
83588e42,,,,
f58b9c40,,,,
a011b89d,,,,
76dfeeda,,,,
c82a37cd,,,,
acfc9561,,,,
b1171685,,,,
be0dfc0f,,,,
3d332596,,,,
f661c67c,,,,
41d453e6,,,,
c3df2dc8,,,,
1d32d6c9,,,,
8fea8c60,,,,
c1f15db0,,,,
b62e1aae,,,,
9854aace,,,,
1de0211b,,,,
093edb54,,,,
6521d486,,,,
7646eec1,,,,
