,total,chk_3,chk_4,ratio3
f8ff4669,247.0,11,10,0.044534412955465584
0a2230bf,287.0,12,11,0.041811846689895474
ab090871,247.0,14,9,0.05668016194331984
15d07f3a,286.0,7,7,0.024475524475524476
9c57cb5b,247.0,12,10,0.048582995951417005
47279dad,286.0,8,7,0.027972027972027972
90e92bb8,247.0,10,9,0.04048582995951417
0cdcf7c7,286.0,7,7,0.024475524475524476
11dcf6a6,246.0,8,8,0.032520325203252036
52f973d8,287.0,11,8,0.03832752613240418
e063ddef,245.0,10,8,0.04081632653061224
6a8b2b9d,292.0,12,10,0.0410958904109589
82e3a264,245.0,3,3,0.012244897959183673
a8f15698,286.0,11,7,0.038461538461538464
7bc5db4d,247.0,8,8,0.032388663967611336
aa6dfa6e,288.0,9,9,0.03125
b498ddf2,246.0,13,8,0.052845528455284556
7b13486d,288.0,9,8,0.03125
6e10e8b6,247.0,14,11,0.05668016194331984
0e2a63b6,288.0,11,9,0.03819444444444445
ca381a6a,247.0,11,8,0.044534412955465584
0c905213,288.0,9,9,0.03125
a274d614,247.0,0,0,0.0
0fb165b2,288.0,9,7,0.03125
e36439af,247.0,11,7,0.044534412955465584
490baa7e,3.0,1,1,0.3333333333333333
22727a59,3.0,1,1,0.3333333333333333
6e4d56d1,3.0,0,0,0.0
f7d3cac7,288.0,3,2,0.010416666666666666
7cf9ffb2,247.0,3,3,0.012145748987854251
d853653f,,,,
01314976,,,,
