,total,chk_3,chk_4,ratio3
3c5d3ffc,242.0,9,8,0.0371900826446281
980cc891,288.0,5,5,0.017361111111111112
8e1fa509,241.0,5,4,0.02074688796680498
a1763ddd,288.0,5,4,0.017361111111111112
7b72ac48,242.0,5,4,0.02066115702479339
89d51712,287.0,8,4,0.027874564459930314
81742574,243.0,7,7,0.02880658436213992
fa310a62,289.0,8,7,0.02768166089965398
76e9604f,243.0,7,6,0.02880658436213992
1eb141ed,291.0,7,7,0.024054982817869417
925d3b4a,243.0,6,5,0.024691358024691357
fa109667,287.0,5,4,0.017421602787456445
69ce9dba,241.0,4,4,0.016597510373443983
b2860bfb,288.0,6,4,0.020833333333333332
f5f2d672,240.0,6,4,0.025
a5c48362,287.0,7,5,0.024390243902439025
be5e124d,244.0,11,7,0.045081967213114756
607efe6b,291.0,8,6,0.027491408934707903
8d204ff8,244.0,7,6,0.028688524590163935
025f395f,289.0,0,0,0.0
6bbb43db,244.0,10,7,0.040983606557377046
aa000fdf,286.0,13,10,0.045454545454545456
3af7471e,245.0,8,7,0.0326530612244898
d5afc881,293.0,8,6,0.027303754266211604
e151dc59,239.0,9,9,0.03765690376569038
8ff72c14,297.0,11,10,0.037037037037037035
a92e89db,240.0,7,5,0.029166666666666667
874d9a5b,294.0,9,7,0.030612244897959183
f9b36a45,18.0,5,5,0.2777777777777778
d82aa931,238.0,6,6,0.025210084033613446
d285e397,,,,
f2a9eb75,,,,
71e0020d,,,,
69cc2145,,,,
24fc4410,,,,
56ec213a,,,,
5bd558d5,,,,
18c96ad7,,,,
d3073653,,,,
87921df3,,,,
aa5f4af1,,,,
60a7a6db,,,,
2bf47b35,,,,
8d342152,,,,
41d83474,,,,
55cf7f83,,,,
b2864a4e,,,,
34e4fa4a,,,,
c7519fc3,,,,
141092bd,,,,
18754aa5,,,,
5171190a,,,,
2d2cd321,,,,
a8a0752b,,,,
1313e452,,,,
df0da632,,,,
7d27dad2,,,,
5ae018d9,,,,
96ba1b5a,,,,
9fe3f194,,,,
bd047e16,,,,
d6921c41,,,,
6de05512,,,,
9350a4a3,,,,
bb018ab5,,,,
6784dd11,,,,
c3a92c1e,,,,
b8e2ea31,,,,
a1d8a7d3,,,,
b5730ccf,,,,
1d98ac06,,,,
fb9b48d0,,,,
4f36b02e,,,,
98c01389,,,,
26f20f12,,,,
e9bf833a,,,,
30dee7c7,,,,
93891fa2,,,,
1b6a2380,,,,
77362a6f,,,,
057c534f,,,,
b4e63537,,,,
d2271f54,,,,
48733b67,,,,
0e1a919a,,,,
d84672e8,,,,
65fda869,,,,
9dde6fe9,,,,
fc59c305,,,,
9befe540,,,,
2209e6f7,,,,
8ee05e38,,,,
972827e6,,,,
98dfd0c5,,,,
b85a6ba3,,,,
1f377a9c,,,,
a7f4fe73,,,,
0ee7db3e,,,,
1abe8404,,,,
e93e89dc,,,,
