,total,chk_3,chk_4,ratio3
4e09d262,291.0,4,2,0.013745704467353952
25c95ffe,260.0,8,6,0.03076923076923077
55ddcc0c,291.0,4,2,0.013745704467353952
32e04c4e,259.0,8,7,0.03088803088803089
0cea1000,292.0,4,3,0.0136986301369863
15c4c30e,259.0,6,4,0.023166023166023165
119ffd9a,291.0,5,5,0.01718213058419244
c9b9dc78,259.0,6,3,0.023166023166023165
ea34f5c1,292.0,4,2,0.0136986301369863
cb96f1d7,260.0,8,6,0.03076923076923077
bf95945c,291.0,6,4,0.020618556701030927
0c830d13,259.0,6,4,0.023166023166023165
53434f35,292.0,9,6,0.030821917808219176
ef17b85a,259.0,5,5,0.019305019305019305
9104d95e,290.0,3,3,0.010344827586206896
e4e86ae5,259.0,5,3,0.019305019305019305
c41132c3,291.0,16,11,0.054982817869415807
1062d110,260.0,3,3,0.011538461538461539
75f4b67b,291.0,7,6,0.024054982817869417
2d0e6294,259.0,6,5,0.023166023166023165
056b2aaf,291.0,11,6,0.037800687285223365
3265bad9,259.0,7,5,0.02702702702702703
b9b3d06e,291.0,9,5,0.030927835051546393
083ad586,259.0,3,3,0.011583011583011582
16f1ef24,292.0,5,5,0.017123287671232876
98db4104,259.0,6,4,0.023166023166023165
688da8f5,292.0,6,3,0.02054794520547945
660436e8,259.0,4,4,0.015444015444015444
591c1470,291.0,9,5,0.030927835051546393
0517789d,259.0,7,5,0.02702702702702703
4e64f779,,,,
30d09e14,,,,
ee8533fb,,,,
d3afe008,,,,
8c588a64,,,,
b8e3ba66,,,,
56d4df59,,,,
e14f6ca4,,,,
0ed7f5a6,,,,
7fbdb4de,,,,
1ccffcbc,,,,
abbfe670,,,,
18766bbd,,,,
7183eb0d,,,,
a66cf5ef,,,,
391681ff,,,,
f8919d50,,,,
040ed6b3,,,,
a637c685,,,,
4e74f4d7,,,,
fc8999b7,,,,
7cc1d083,,,,
1c0386de,,,,
effc39f6,,,,
9a3a2c65,,,,
7bee9607,,,,
ed322e80,,,,
cfb09c19,,,,
182f5d5e,,,,
556e9e7f,,,,
1041bcbc,,,,
1353662f,,,,
46b75dd1,,,,
f312353a,,,,
eacb3189,,,,
87d36fa5,,,,
8076b66c,,,,
6dce7bee,,,,
36fab8e8,,,,
64bd7e02,,,,
e4e699c6,,,,
2d3af02b,,,,
3907f888,,,,
9f9fc772,,,,
16e4663e,,,,
abfed58a,,,,
0f94442f,,,,
582b6f49,,,,
ff4e81a4,,,,
ffce09ea,,,,
1189c5be,,,,
e4cc7aa2,,,,
57434987,,,,
beab6eae,,,,
5f4b3f86,,,,
aaff522e,,,,
d7a470e4,,,,
32dea8aa,,,,
f1eb025f,,,,
2d7aee4c,,,,
2bd4e968,,,,
86c51cd1,,,,
c5458d56,,,,
bee2c575,,,,
75125d65,,,,
edb4f345,,,,
cfd074e1,,,,
0d11787e,,,,
677f1587,,,,
402d91d3,,,,
f4f541aa,,,,
d5166b3c,,,,
bf9e7a81,,,,
2ce000a9,,,,
d108249b,,,,
380c32dd,,,,
68978229,,,,
33274f7c,,,,
79272ee7,,,,
a8fe3bd7,,,,
b4bdbdf7,,,,
86548873,,,,
499f8272,,,,
df205d84,,,,
e408ed28,,,,
0df22d2c,,,,
36140634,,,,
0657c2ee,,,,
dd342c33,,,,
fd87d93d,,,,
f9a38ae4,,,,
15451dc3,,,,
7d5a7379,,,,
d161c55d,,,,
03e4305e,,,,
1aa05a63,,,,
33d88d36,,,,
a2e43103,,,,
331af8ae,,,,
1bdcb09f,,,,
4e8b20bd,,,,
e3513b0b,,,,
58740c8f,,,,
f958b342,,,,
78198eb7,,,,
0b3382ee,,,,
4b6a43df,,,,
92099900,,,,
b7454f35,,,,
c804c28e,,,,
3ba546f7,,,,
e23cd155,,,,
f36582eb,,,,
eb9d706a,,,,
e8bffedc,,,,
5d681b4c,,,,
b020a9a2,,,,
60c55bee,,,,
f191cf52,,,,
12b40395,,,,
77dc2dff,,,,
82ab1a4b,,,,
747a00b5,,,,
933c09e0,,,,
69b7d515,,,,
c8dda381,,,,
febda6b2,,,,
c1936fce,,,,
8ea01fcc,,,,
31157fbb,,,,
f864a307,,,,
53d7d5c3,,,,
b4077e54,,,,
d3386738,,,,
1fc0149e,,,,
4a678809,,,,
55037397,,,,
7f54afb3,,,,
41e6a35e,,,,
1ee906c9,,,,
8670d918,,,,
8934a440,,,,
2d78f27e,,,,
4085a778,,,,
131e6387,,,,
6f54ee0e,,,,
cca4b55e,,,,
10399f50,,,,
d7813b10,,,,
a35dbb45,,,,
95eb1e14,,,,
2d180558,,,,
8553df05,,,,
2bd0bdff,,,,
28b89fcc,,,,
33126039,,,,
1ca5efc9,,,,
79d7bfcb,,,,
b5ca1abe,,,,
60e984be,,,,
87fc2370,,,,
574a4fac,,,,
86f024c5,,,,
613ec2a6,,,,
4add641e,,,,
17746917,,,,
bce7bff2,,,,
59728802,,,,
5d7ba544,,,,
2d369f45,,,,
4f3019f2,,,,
e63f21ff,,,,
630dda37,,,,
8848c0f0,,,,
e676a388,,,,
f2947e4f,,,,
0f4a2eed,,,,
76aab177,,,,
b52e8cf0,,,,
a50f1c33,,,,
8b562fa6,,,,
a8384b27,,,,
14c9f620,,,,
8e77ef81,,,,
f46163b2,,,,
5b8b4026,,,,
cd41323f,,,,
830e59b9,,,,
c661c160,,,,
876d3fc9,,,,
7b3a5841,,,,
6f8738e6,,,,
99235293,,,,
f506639f,,,,
607d90cb,,,,
adc4ec91,,,,
7e26be97,,,,
a3bb0463,,,,
dfbf3ec9,,,,
b74bc782,,,,
521c16e3,,,,
3a500f77,,,,
567203df,,,,
2560c99b,,,,
be34a48e,,,,
cf8b158f,,,,
f825f378,,,,
dd80af04,,,,
d90d4f3c,,,,
de666ab2,,,,
e26b1868,,,,
83ac478b,,,,
b5313c14,,,,
2e858d04,,,,
64e180c1,,,,
79f9bf55,,,,
2611a8e1,,,,
16b9c310,,,,
d4a87c7e,,,,
6bab5e05,,,,
54a36938,,,,
1e48baac,,,,
896fa8c4,,,,
66ee1b7c,,,,
ae40f053,,,,
b0dd780a,,,,
c0523d22,,,,
6d56153f,,,,
883719b2,,,,
658a89de,,,,
0086ea47,,,,
fec036ae,,,,
44dd6449,,,,
a3661b52,,,,
d357c0c4,,,,
65294f83,,,,
3673e137,,,,
2195214c,,,,
4beba755,,,,
58a78aba,,,,
fb8890b9,,,,
4b9119f3,,,,
3910c424,,,,
cc5d172c,,,,
c76a22c3,,,,
a8ccc0d6,,,,
18c88c0b,,,,
b1a97e67,,,,
1f443dd1,,,,
8d9edbcc,,,,
98459a6c,,,,
23c662ef,,,,
11eb38fb,,,,
cb3accac,,,,
3a5ce340,,,,
49220fe2,,,,
abf2b812,,,,
646860ae,,,,
bfc3cee4,,,,
5155aae3,,,,
1ec81f88,,,,
f6ac914a,,,,
6b7ef0b6,,,,
7c927bbe,,,,
dbbbd971,,,,
55126530,,,,
ceea6dc3,,,,
ac17cdbf,,,,
88790ff3,,,,
29a5df15,,,,
85def246,,,,
8f168a98,,,,
84e5cb72,,,,
5afc0478,,,,
32109033,,,,
6d972cbe,,,,
cd04605a,,,,
568ff3da,,,,
a99e25ad,,,,
53ec577c,,,,
eb4ca7c0,,,,
24dfa537,,,,
44e37f81,,,,
07c7ac4d,,,,
07b4cf29,,,,
9a2e3208,,,,
6830b9ae,,,,
b0056667,,,,
53962d99,,,,
54cc183e,,,,
bacf7e8e,,,,
9ae91e6c,,,,
b01bf56d,,,,
55b88dfe,,,,
4bf3b687,,,,
97307800,,,,
96161f58,,,,
08cdab80,,,,
bb4bec3b,,,,
f295500d,,,,
c39b1908,,,,
f1703c3a,,,,
d04432c9,,,,
5dc0b020,,,,
47cca84f,,,,
37c3fe02,,,,
10d3e503,,,,
649e7e04,,,,
3825ead9,,,,
7e536f0d,,,,
2223ec87,,,,
cb4710bb,,,,
9c2a539c,,,,
e3cfa86e,,,,
20477404,,,,
db47aa86,,,,
686df8af,,,,
6acadc3f,,,,
735f810a,,,,
84230ead,,,,
740bd876,,,,
e9a3cdc4,,,,
76d0008c,,,,
a33b8bba,,,,
614f43be,,,,
592aaa9b,,,,
5e231ec5,,,,
c488fd79,,,,
1f3527a1,,,,
620e27e3,,,,
ab1196c5,,,,
efbe7fef,,,,
e39181c2,,,,
a308d06a,,,,
a346cca0,,,,
07b2770a,,,,
06b263b0,,,,
0ae3abd2,,,,
d0a240c9,,,,
821d0c00,,,,
bff2d1b8,,,,
c917a78d,,,,
d01d8f18,,,,
f8128aad,,,,
915c4b34,,,,
4b5af286,,,,
d04ea5fd,,,,
34340588,,,,
cc33a854,,,,
d092a20c,,,,
7aedb319,,,,
bb83e631,,,,
7c927028,,,,
2514f72f,,,,
7ec8addf,,,,
46e88a30,,,,
3604bb22,,,,
e9f8f02e,,,,
eddcc9a5,,,,
7e208b8f,,,,
33c0191c,,,,
f4158298,,,,
8f1029c6,,,,
4d3ce3d3,,,,
e60685d5,,,,
5b11a6e6,,,,
3be201c5,,,,
27aad4bb,,,,
52f90903,,,,
ccb3a7f5,,,,
4069c2e1,,,,
c2794c11,,,,
b078f4c3,,,,
c67b9ed8,,,,
955ae59a,,,,
604d1151,,,,
4880ac6a,,,,
5f0c1d02,,,,
6ba928a9,,,,
ec1625f3,,,,
347e08ed,,,,
6d9ff8c3,,,,
3f833aca,,,,
ba696896,,,,
ef083a41,,,,
01784e30,,,,
c98677f3,,,,
9ad76fdb,,,,
793c02b7,,,,
580f2fb8,,,,
f05e8c95,,,,
ca9aaaf8,,,,
21804eea,,,,
b113d5fb,,,,
a261dd16,,,,
3085db5a,,,,
8e3dee4b,,,,
b9af0344,,,,
14ab38ed,,,,
9772d16f,,,,
