,total,chk_3,chk_4,ratio3
05452155,388.0,54,37,0.13917525773195877
e9c8b1a9,325.0,48,41,0.1476923076923077
ebc7e9a5,398.0,50,42,0.12562814070351758
62e29923,333.0,45,36,0.13513513513513514
98aa5512,404.0,55,39,0.13613861386138615
e67c682b,351.0,42,35,0.11965811965811966
9a0d4659,400.0,38,27,0.095
44fa3262,332.0,45,36,0.1355421686746988
2d50d24b,376.0,44,38,0.11702127659574468
b9550535,312.0,38,28,0.12179487179487179
c0fed02a,382.0,49,36,0.12827225130890052
b8ae4d22,316.0,43,38,0.1360759493670886
850c51ae,389.0,57,46,0.14652956298200515
5b12b7ba,326.0,71,66,0.21779141104294478
42b5157a,381.0,33,27,0.08661417322834646
100f0cef,317.0,39,30,0.12302839116719243
49c5aef6,360.0,22,15,0.06111111111111111
fd9d0972,299.0,44,38,0.14715719063545152
f1b7dee1,405.0,50,31,0.12345679012345678
b6f06dc3,341.0,52,39,0.15249266862170088
38d66c7b,379.0,37,31,0.09762532981530343
0b4470e9,303.0,35,31,0.11551155115511551
6fa5ef64,392.0,41,35,0.10459183673469388
7fa0ac25,327.0,52,42,0.15902140672782875
704718ab,401.0,70,61,0.1745635910224439
9fcbda5e,341.0,46,36,0.1348973607038123
8157924d,376.0,45,38,0.1196808510638298
f3edfd3f,314.0,47,42,0.14968152866242038
1dff216c,388.0,31,26,0.07989690721649484
5c4ae62c,318.0,32,24,0.10062893081761007
fc068f29,,,,
4bfcbae2,,,,
981b8fc1,,,,
757d5787,,,,
8babed62,,,,
29e5454b,,,,
c5db7946,,,,
c1975378,,,,
a1592508,,,,
7e9fa371,,,,
64941f17,,,,
470daf98,,,,
683bc540,,,,
1499bb78,,,,
78102bd6,,,,
a1cfa7af,,,,
d0db1fd3,,,,
ff05af09,,,,
64d6f0fc,,,,
0ed01ee1,,,,
6d5262f8,,,,
6ed96ba0,,,,
9d633445,,,,
454540c0,,,,
dac0e586,,,,
811482ec,,,,
393f5e9f,,,,
d2260aea,,,,
3236cd4a,,,,
9823cfe0,,,,
9cb3dbf1,,,,
090712fd,,,,
5e7478ee,,,,
842cf719,,,,
d7baf066,,,,
23bbdcaa,,,,
86df40b3,,,,
49a4c6cb,,,,
e57a4de6,,,,
4d82276b,,,,
b63f238b,,,,
21631dc0,,,,
2f84e648,,,,
2cccbf16,,,,
b2b785f5,,,,
33a6d5f5,,,,
e4642994,,,,
f90d8ae5,,,,
5beb7f5d,,,,
6e2d4117,,,,
8907f24b,,,,
ce646bcd,,,,
9ae44de3,,,,
ede6fd64,,,,
d115271f,,,,
77ce1ed2,,,,
3d72179b,,,,
2608ea24,,,,
9a3ead04,,,,
cd9c7674,,,,
2024841c,,,,
febcde39,,,,
f247d430,,,,
b4519455,,,,
a4145bea,,,,
de617fcb,,,,
0438ab36,,,,
095731ee,,,,
9a8ebe20,,,,
33566e34,,,,
7f065b56,,,,
2cbc1d65,,,,
1baccbcb,,,,
d8b54c04,,,,
2148dd58,,,,
9755b6d1,,,,
2ca76ac1,,,,
23bf9490,,,,
e186400b,,,,
cef7774f,,,,
6d067333,,,,
6dce6033,,,,
a45b3e33,,,,
628698a1,,,,
225d6760,,,,
9eed91e2,,,,
ee3ee2d8,,,,
1f994b42,,,,
1ef78120,,,,
9056894c,,,,
00af9fb4,,,,
814b7ae6,,,,
1c6b6600,,,,
0191643e,,,,
70ef28b1,,,,
1090ccc8,,,,
3a2a97b7,,,,
35389c65,,,,
e0df56af,,,,
7d32c355,,,,
4463af0e,,,,
2780cace,,,,
339fa7cc,,,,
7fd6118a,,,,
ed0c4711,,,,
be711f2c,,,,
d5986a88,,,,
3e78c1a5,,,,
1cf0c27c,,,,
3c2eb4f5,,,,
15e1a982,,,,
f51a0ed2,,,,
597439a3,,,,
308ac851,,,,
8080c300,,,,
39670ce4,,,,
e1fccd8b,,,,
6fb7b493,,,,
24368149,,,,
bd783fbe,,,,
a91a1d01,,,,
94851206,,,,
83d90642,,,,
8f3a91b4,,,,
1bc72af3,,,,
e437479a,,,,
6a742390,,,,
ee55d637,,,,
609c60cd,,,,
b6533262,,,,
57f88a45,,,,
487ac72a,,,,
42739293,,,,
8cb9f1b5,,,,
eb0a8f91,,,,
96d60bec,,,,
b08f3c3a,,,,
caebf3b2,,,,
edc1e770,,,,
47c1823f,,,,
01cb5244,,,,
fb3693ba,,,,
7dd47d8e,,,,
b38b2631,,,,
9ac05e50,,,,
14b6fe9b,,,,
bc5b12c3,,,,
b1463078,,,,
0a6cfd9d,,,,
43a70e55,,,,
66855995,,,,
0ade9967,,,,
6a6c63a1,,,,
100e55a4,,,,
e9660dde,,,,
a0929bd2,,,,
05046f2f,,,,
16453d60,,,,
d9e983cc,,,,
edfb6096,,,,
0227aca2,,,,
7296354c,,,,
bad8baf9,,,,
b04ea77e,,,,
c6b7472d,,,,
e5197bd2,,,,
30d9dbe6,,,,
f241d867,,,,
9ddf2db2,,,,
8d9b3749,,,,
59745518,,,,
fb3a8fa1,,,,
8508963d,,,,
7142a9f8,,,,
6b6598c7,,,,
42e7ce88,,,,
5ba184a9,,,,
5da0b7be,,,,
886f25ea,,,,
59f50a3c,,,,
f622f591,,,,
75280b82,,,,
c7bc4331,,,,
b73789f0,,,,
0f17aadc,,,,
cb5ba7fc,,,,
576df58a,,,,
f024a058,,,,
b3ffd7ed,,,,
244d5a35,,,,
6c70785f,,,,
e739833a,,,,
1307d998,,,,
28c12e69,,,,
2e716a1c,,,,
034aaba5,,,,
a2d5ca99,,,,
eda7832c,,,,
f4f7b3d7,,,,
1c7860c9,,,,
48bceeb0,,,,
b95da903,,,,
af818e3b,,,,
28add29c,,,,
6e68bde1,,,,
cadcb69e,,,,
f787afef,,,,
4a7e53a0,,,,
4496a81f,,,,
be3a98c7,,,,
4ffdeee6,,,,
2b5c9162,,,,
222a6e69,,,,
50b84114,,,,
d7735175,,,,
a99d6d1a,,,,
8d90dabf,,,,
082de667,,,,
8d31a534,,,,
cf7df5f0,,,,
78ff07a2,,,,
56ae9aff,,,,
ba4dfc4c,,,,
2bdfb3a9,,,,
300fd07e,,,,
a5bc04f8,,,,
d0a7a3a9,,,,
fd5fcdbb,,,,
2c430ee8,,,,
5999590b,,,,
61e267e2,,,,
adcb214e,,,,
a3cbf3d7,,,,
0493cf9c,,,,
4ae54c0e,,,,
5a033164,,,,
c8bfd2ac,,,,
8963430d,,,,
4f3269ed,,,,
975bd7d4,,,,
23249639,,,,
74091d33,,,,
e0eb89f9,,,,
3b622aff,,,,
335af498,,,,
c7e53e75,,,,
c9b84742,,,,
0b37ea47,,,,
387aa5c0,,,,
60c14a28,,,,
b0cd264c,,,,
79bf0bce,,,,
0cbfead7,,,,
4a2b24d7,,,,
c48178c2,,,,
728bd546,,,,
d56e8bf2,,,,
5ad9f3d3,,,,
51c8cb36,,,,
159dac81,,,,
0fc7b935,,,,
e4f75c8e,,,,
0b6e2dcc,,,,
a58ba8fd,,,,
043dbc0f,,,,
0c658f61,,,,
9ec57e1a,,,,
17693001,,,,
22495ed6,,,,
d7631e9b,,,,
e4920039,,,,
aa546297,,,,
a35bc4c7,,,,
d02d8854,,,,
7432afcf,,,,
2e8acaa4,,,,
d3233454,,,,
ea434448,,,,
ea15e348,,,,
f7144efe,,,,
50ed0287,,,,
861309c9,,,,
0fa642f6,,,,
f1b227db,,,,
39d12ca8,,,,
c32d95aa,,,,
500c4fb3,,,,
20eef436,,,,
000675e7,,,,
07f1d185,,,,
a26051dc,,,,
63f14c29,,,,
18813655,,,,
adc90439,,,,
eff02901,,,,
5536ecc6,,,,
2d0cd6d2,,,,
f276325e,,,,
db483ee9,,,,
094a7394,,,,
c1b6e4ca,,,,
772a2fd8,,,,
9e05ad27,,,,
264ecf1c,,,,
65ca3d38,,,,
c3fdc31b,,,,
26386365,,,,
12b84c14,,,,
a3089491,,,,
129d5eab,,,,
82f3fc1e,,,,
e314456f,,,,
45f471b7,,,,
e7a458f4,,,,
cada45a2,,,,
9b8660a0,,,,
86c353d0,,,,
36cb8b21,,,,
65700249,,,,
07399680,,,,
4905d35c,,,,
c30e59a2,,,,
0e0b4411,,,,
63a6216c,,,,
