,total,chk_3,chk_4,ratio3
2add042a,414.0,73,62,0.17632850241545894
e991ea51,367.0,63,50,0.17166212534059946
dc75c2f5,412.0,32,26,0.07766990291262135
706a40a0,377.0,81,67,0.21485411140583555
1ad1087d,406.0,63,54,0.15517241379310345
2eb5be2d,391.0,49,45,0.12531969309462915
52c32cd0,405.0,34,23,0.08395061728395062
037dd607,317.0,49,39,0.15457413249211358
df9f9045,386.0,73,64,0.18911917098445596
9356e1b2,333.0,66,51,0.1981981981981982
e8394186,399.0,51,44,0.12781954887218044
0f2b147c,393.0,85,85,0.21628498727735368
c754e21e,441.0,66,53,0.14965986394557823
a3111fc3,389.0,103,82,0.2647814910025707
02d0d512,463.0,79,70,0.17062634989200864
a6a32864,431.0,110,90,0.2552204176334107
cd0be658,453.0,64,48,0.141280353200883
172c2124,428.0,93,71,0.21728971962616822
7a170dfd,470.0,76,58,0.16170212765957448
b8600f14,400.0,50,35,0.125
1000e1ae,709.0,267,223,0.3765867418899859
a2a1cbcd,395.0,105,86,0.26582278481012656
ed9f3c02,355.0,37,36,0.10422535211267606
890949ad,391.0,103,84,0.26342710997442453
ef12c077,431.0,87,75,0.20185614849187936
58c26628,390.0,67,43,0.1717948717948718
90bfec3b,439.0,37,27,0.08428246013667426
643d29fb,390.0,91,89,0.23333333333333334
48ea98cd,453.0,80,61,0.17660044150110377
c6a0d78d,426.0,66,56,0.15492957746478872
8ce744c6,,,,
1e7c69cd,,,,
817e4cf9,,,,
3a5ec51f,,,,
f6508375,,,,
5afa89b7,,,,
2ff47997,,,,
55b48457,,,,
ce259971,,,,
82e6323e,,,,
53131b0d,,,,
928db81a,,,,
8bd1079d,,,,
a3a0f49e,,,,
c13a8d63,,,,
502ff0f9,,,,
a2766c66,,,,
c05e0274,,,,
2c21c392,,,,
08154a11,,,,
e01043a9,,,,
15b3358f,,,,
67033d13,,,,
2b1d5599,,,,
36ecc4eb,,,,
6e4b16d4,,,,
2007ba2f,,,,
