,thld,MAE,MAE_no
0,0.0,0.015261848675255424,0.02718010188667555
1,0.1,0.01490365074736102,0.02718010188667555
2,0.2,0.014754866165609594,0.02718010188667555
3,0.30000000000000004,0.014624549464528546,0.02718010188667555
4,0.4,0.014313150311276276,0.02718010188667555
5,0.5,0.014054032525896893,0.02718010188667555
6,0.6000000000000001,0.013937981698530949,0.02718010188667555
7,0.7000000000000001,0.013590281523082896,0.02718010188667555
8,0.8,0.013368645264786328,0.02718010188667555
9,0.9,0.01307620207151362,0.02718010188667555
10,1.0,0.012690202469785987,0.02718010188667555
11,1.1,0.012170783827276882,0.02718010188667555
12,1.2000000000000002,0.012170783827276882,0.02718010188667555
13,1.3,0.012058599671839264,0.02718010188667555
14,1.4,0.011987732468572444,0.02718010188667555
15,1.5,0.01185446135990728,0.02718010188667555
16,1.6,0.011834418487001902,0.02718010188667555
17,1.7000000000000002,0.011640338882116151,0.02718010188667555
18,1.8,0.0115831419757082,0.02718010188667555
19,1.9,0.011337805512341424,0.02718010188667555
20,2.0,0.0110605480445145,0.02718010188667555
21,2.1,0.010584132289287812,0.02718010188667555
22,2.2,0.01041528868596316,0.02718010188667555
23,2.3000000000000003,0.01048638934699385,0.02718010188667555
24,2.4000000000000004,0.01048638934699385,0.02718010188667555
25,2.5,0.010446462385998265,0.02718010188667555
26,2.6,0.010446462385998265,0.02718010188667555
27,2.7,0.010425533873951478,0.02718010188667555
28,2.8000000000000003,0.010332982176096751,0.02718010188667555
29,2.9000000000000004,0.010289085333672844,0.02718010188667555
30,3.0,0.010126014948773241,0.02718010188667555
31,3.1,0.010126014948773241,0.02718010188667555
32,3.2,0.009925504038285477,0.02718010188667555
33,3.3000000000000003,0.009891230311778586,0.02718010188667555
34,3.4000000000000004,0.009800865948587579,0.02718010188667555
35,3.5,0.009743527577135595,0.02718010188667555
36,3.6,0.009670713298097185,0.02718010188667555
37,3.7,0.009595287738161358,0.02718010188667555
38,3.8,0.00955378232072324,0.02718010188667555
39,3.9,0.009660794705053715,0.02718010188667555
40,4.0,0.00957248038509384,0.02718010188667555
41,4.1000000000000005,0.00957248038509384,0.02718010188667555
42,4.2,0.00957248038509384,0.02718010188667555
43,4.3,0.00957248038509384,0.02718010188667555
44,4.4,0.009339079964852144,0.02718010188667555
45,4.5,0.009480658378855054,0.02718010188667555
46,4.6000000000000005,0.009596908677262508,0.02718010188667555
47,4.7,0.009428509776332642,0.02718010188667555
48,4.800000000000002,0.009670523526190477,0.02718010188667555
49,4.9,0.009670523526190477,0.02718010188667555
50,5.0,0.009730015688274585,0.02718010188667555
51,5.1000000000000005,0.00966764038133404,0.02718010188667555
52,5.2,0.009615114021949471,0.02718010188667555
53,5.300000000000002,0.009508741758571988,0.02718010188667555
54,5.4,0.009508741758571988,0.02718010188667555
55,5.5,0.00947188400508153,0.02718010188667555
56,5.6000000000000005,0.009446475066530756,0.02718010188667555
57,5.7,0.009102775673109706,0.02718010188667555
58,5.800000000000002,0.009102775673109706,0.02718010188667555
59,5.9,0.009454982411295113,0.02718010188667555
60,6.0,0.009454982411295113,0.02718010188667555
61,6.1000000000000005,0.009454982411295113,0.02718010188667555
62,6.2,0.009526973034797258,0.02718010188667555
63,6.300000000000002,0.009526973034797258,0.02718010188667555
64,6.4,0.009409147800806036,0.02718010188667555
65,6.5,0.009409147800806036,0.02718010188667555
66,6.6000000000000005,0.009409147800806036,0.02718010188667555
67,6.7,0.009409147800806036,0.02718010188667555
68,6.800000000000002,0.0096519285256086,0.02718010188667555
69,6.9,0.0096519285256086,0.02718010188667555
70,7.0,0.009608641805614077,0.02718010188667555
71,7.1000000000000005,0.00957766126043025,0.02718010188667555
72,7.2,0.00957766126043025,0.02718010188667555
73,7.300000000000002,0.009775355488007221,0.02718010188667555
74,7.4,0.009775355488007221,0.02718010188667555
75,7.5,0.009775355488007221,0.02718010188667555
76,7.6,0.009775355488007221,0.02718010188667555
77,7.7,0.009775355488007221,0.02718010188667555
78,7.800000000000002,0.009775355488007221,0.02718010188667555
79,7.9,0.009775355488007221,0.02718010188667555
80,8.0,0.009931988529050535,0.02718010188667555
81,8.1,0.010009188516366223,0.02718010188667555
82,8.200000000000001,0.010009188516366223,0.02718010188667555
83,8.3,0.010009188516366223,0.02718010188667555
84,8.4,0.010148777734453685,0.02718010188667555
85,8.5,0.010148777734453685,0.02718010188667555
86,8.6,0.010148777734453685,0.02718010188667555
87,8.700000000000001,0.010148777734453685,0.02718010188667555
88,8.8,0.010148777734453685,0.02718010188667555
89,8.9,0.010512248693222924,0.02718010188667555
90,9.0,0.010512248693222924,0.02718010188667555
91,9.1,0.010502639037339407,0.02718010188667555
92,9.2,0.010502639037339407,0.02718010188667555
93,9.3,0.010701434405380905,0.02718010188667555
94,9.4,0.010701434405380905,0.02718010188667555
95,9.5,0.010701434405380905,0.02718010188667555
96,9.6,0.011153490722431814,0.02718010188667555
97,9.7,0.011153490722431814,0.02718010188667555
98,9.8,0.011153490722431814,0.02718010188667555
99,9.9,0.011153490722431814,0.02718010188667555
100,10.0,0.011153490722431814,0.02718010188667555
101,10.1,0.011153490722431814,0.02718010188667555
102,10.2,0.011328918242946935,0.02718010188667555
103,10.3,0.011328918242946935,0.02718010188667555
104,10.4,0.011424538624890058,0.02718010188667555
105,10.5,0.011424538624890058,0.02718010188667555
106,10.6,0.011424538624890058,0.02718010188667555
107,10.7,0.011424538624890058,0.02718010188667555
108,10.8,0.011493836417306122,0.02718010188667555
109,10.9,0.011592756745544736,0.02718010188667555
110,11.0,0.011592756745544736,0.02718010188667555
111,11.1,0.012312519917495744,0.02718010188667555
112,11.2,0.012312519917495744,0.02718010188667555
113,11.3,0.012312519917495744,0.02718010188667555
114,11.4,0.01234690228281478,0.02718010188667555
115,11.5,0.012470282567733164,0.02718010188667555
116,11.6,0.012470282567733164,0.02718010188667555
117,11.7,0.012470282567733164,0.02718010188667555
118,11.8,0.012470282567733164,0.02718010188667555
119,11.9,0.012470282567733164,0.02718010188667555
120,12.0,0.012523622147849606,0.02718010188667555
121,12.1,0.012523622147849606,0.02718010188667555
122,12.2,0.012625895965622995,0.02718010188667555
123,12.3,0.012625895965622995,0.02718010188667555
124,12.4,0.012779543142178605,0.02718010188667555
125,12.5,0.012779543142178605,0.02718010188667555
126,12.6,0.012779543142178605,0.02718010188667555
127,12.7,0.012779543142178605,0.02718010188667555
128,12.8,0.012779543142178605,0.02718010188667555
129,12.9,0.012779543142178605,0.02718010188667555
130,13.0,0.012835245137218863,0.02718010188667555
131,13.1,0.01285424512581795,0.02718010188667555
132,13.2,0.01285424512581795,0.02718010188667555
133,13.3,0.01285424512581795,0.02718010188667555
134,13.4,0.01285424512581795,0.02718010188667555
135,13.5,0.013001483173473148,0.02718010188667555
136,13.6,0.01306934621185569,0.02718010188667555
137,13.7,0.01306934621185569,0.02718010188667555
138,13.8,0.01306934621185569,0.02718010188667555
139,13.9,0.013216705382180406,0.02718010188667555
140,14.0,0.013216705382180406,0.02718010188667555
141,14.1,0.013216705382180406,0.02718010188667555
142,14.2,0.013216705382180406,0.02718010188667555
143,14.3,0.013216705382180406,0.02718010188667555
144,14.4,0.013216705382180406,0.02718010188667555
145,14.5,0.013216705382180406,0.02718010188667555
146,14.6,0.013216705382180406,0.02718010188667555
147,14.7,0.013216705382180406,0.02718010188667555
148,14.8,0.013556287872994129,0.02718010188667555
149,14.9,0.013556287872994129,0.02718010188667555
150,15.0,0.013556287872994129,0.02718010188667555
151,15.1,0.013556287872994129,0.02718010188667555
152,15.2,0.013556287872994129,0.02718010188667555
153,15.3,0.013556287872994129,0.02718010188667555
154,15.4,0.013556287872994129,0.02718010188667555
155,15.5,0.013556287872994129,0.02718010188667555
156,15.6,0.013556287872994129,0.02718010188667555
157,15.7,0.013556287872994129,0.02718010188667555
158,15.8,0.013556287872994129,0.02718010188667555
159,15.9,0.013556287872994129,0.02718010188667555
160,16.0,0.013556287872994129,0.02718010188667555
161,16.1,0.013556287872994129,0.02718010188667555
162,16.2,0.013556287872994129,0.02718010188667555
163,16.3,0.013556287872994129,0.02718010188667555
164,16.400000000000002,0.013556287872994129,0.02718010188667555
165,16.5,0.013556287872994129,0.02718010188667555
166,16.6,0.013751083981360504,0.02718010188667555
167,16.7,0.013751083981360504,0.02718010188667555
168,16.8,0.013751083981360504,0.02718010188667555
169,16.900000000000002,0.013751083981360504,0.02718010188667555
170,17.0,0.013751083981360504,0.02718010188667555
171,17.1,0.013751083981360504,0.02718010188667555
172,17.2,0.013751083981360504,0.02718010188667555
173,17.3,0.013751083981360504,0.02718010188667555
174,17.400000000000002,0.013916394054551579,0.02718010188667555
175,17.5,0.013916394054551579,0.02718010188667555
176,17.6,0.013916394054551579,0.02718010188667555
177,17.7,0.013916394054551579,0.02718010188667555
178,17.8,0.013916394054551579,0.02718010188667555
179,17.900000000000006,0.013916394054551579,0.02718010188667555
180,18.0,0.013916394054551579,0.02718010188667555
181,18.1,0.013916394054551579,0.02718010188667555
182,18.2,0.013916394054551579,0.02718010188667555
183,18.3,0.013916394054551579,0.02718010188667555
184,18.4,0.013916394054551579,0.02718010188667555
185,18.5,0.013916394054551579,0.02718010188667555
186,18.6,0.013871900442215958,0.02718010188667555
187,18.7,0.013871900442215958,0.02718010188667555
188,18.8,0.013871900442215958,0.02718010188667555
