,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
70,,,,,,,0.103,0.155,0.152,,,0.26,0.36,0.305,0.355,0.458,,,0.467,0.431,0.386,0.475,0.374,,,0.194,0.401,0.326,0.358,0.422,,,0.738,0.546,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,0.317,0.08,0.135,,,,0.28600000000000003,0.337,0.349,0.484,0.451,,,0.455,,0.344,0.37,0.371,,,,0.324,0.345,,0.441,,,0.47,0.6559999999999999,0.185,0.4,0.335,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,0.125,0.239,,,,,,0.35600000000000004,0.442,,,,,,0.307,0.387,,,,,,0.423,0.594,,,,,,0.333,0.388,0.481,0.332,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,0.109,0.211,,,,,,0.341,0.391,,,,,,0.368,0.332,,,,,,0.384,0.45,,,,,,0.337,0.35700000000000004,0.36,0.375,,,,,,,,,,,,,,,,,,,
74,,,,,,,0.254,0.156,0.156,,,0.273,,0.382,0.386,0.395,,,0.512,0.503,0.505,0.727,0.6,,,0.273,0.475,0.519,0.404,0.519,,,0.777,0.34,0.29100000000000004,0.402,0.436,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,0.102,0.199,,,,,,,0.392,,,,,,0.383,0.365,,,,,,0.377,0.418,,,,,,0.516,0.334,0.328,0.365,0.318,0.468,0.381,0.457,0.409,,,,,,,,,,,,,,
76,,,,,,0.465,0.149,0.155,0.138,,,0.486,0.4970000000000001,1.105,0.55,1.012,,,0.994,,0.478,0.547,0.536,,,0.569,0.59,0.514,0.529,0.622,,,0.353,0.523,0.598,0.584,0.532,,,,,,,,,,,0.705,,,,,,,,,,,,
77,,,,,,0.395,0.156,0.15,0.155,,,0.458,1.102,0.591,0.643,1.121,,,0.904,0.555,0.542,,0.374,,,0.534,0.5379999999999999,0.511,0.5529999999999999,0.515,,,0.369,0.522,0.514,0.493,0.535,,,,,,,,,,,0.396,0.5429999999999999,0.555,0.61,,,,,,,,,
78,,,,,,,0.103,0.155,0.152,,,0.26,0.36,0.305,0.355,0.458,,,0.467,0.431,0.386,0.475,,,,0.194,0.401,0.326,0.358,0.422,,,0.738,0.546,0.21,0.349,0.382,,,,,,,,,,,0.354,0.385,0.535,0.317,,,,,,,,,
79,,,,,,0.317,0.08,0.135,0.153,,,0.28600000000000003,0.337,0.349,0.484,0.451,,,0.455,,0.344,0.37,0.371,,,,0.324,0.345,,0.441,,,0.47,0.6559999999999999,0.185,0.4,0.335,,,,,,,,,,,0.355,0.264,0.36,0.316,,,,,,,,,
80,,,,,,0.369,0.168,0.172,0.146,,,0.205,0.308,0.422,0.478,0.7390000000000001,,,0.728,0.329,0.443,0.409,0.377,,,0.56,0.431,0.507,0.326,0.38,,,0.775,0.498,0.561,0.394,0.657,,,,,,,,,,,0.47,0.493,0.48,0.603,,,,,,,,,
81,,,,,,,,,,0.131,0.14,,,,,,0.464,0.454,,,,,,0.381,,,,,,,0.514,0.486,,,,,,0.338,0.535,0.5820000000000001,0.326,0.335,0.313,0.337,0.685,0.337,0.345,,,,,0.529,0.602,,,,,,,
82,,,,,,,0.564,0.156,,,,0.433,0.456,1.254,0.546,0.607,,,0.493,0.967,0.528,0.494,0.529,,,0.404,0.528,0.52,0.47,0.5770000000000001,,,0.723,0.338,0.509,0.43,0.528,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,0.133,,,,,,,0.546,0.634,,,,,,0.324,0.547,,,,,,0.499,0.515,,,,,,0.46,0.645,0.614,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,0.133,0.138,,,,,,0.546,0.634,,,,,,0.324,0.547,,,,,,0.499,0.515,,,,,,0.46,0.645,0.614,0.353,,,,,,,,,,,,,,,,,,,
85,,,,,,0.333,0.081,0.128,0.156,,,0.248,,0.363,0.469,0.446,,,0.429,,0.39,0.414,0.3720000000000001,,,0.314,0.365,0.328,0.305,0.407,,,0.624,0.5870000000000001,0.221,0.379,0.383,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,0.254,0.156,0.156,,,0.273,0.461,,0.386,0.395,,,0.512,0.503,0.505,0.727,0.6,,,0.273,0.475,0.519,0.404,0.519,,,0.777,0.34,0.29100000000000004,0.402,0.436,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,0.389,0.155,0.155,0.281,,,1.098,1.134,,0.669,1.027,,,0.918,0.591,0.489,0.503,0.494,,,0.5660000000000001,0.575,0.569,0.546,0.556,,,0.348,0.542,0.5760000000000001,0.544,0.5,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,0.125,0.239,,,,,,0.35600000000000004,0.442,,,,,,0.307,0.387,,,,,,0.423,0.594,,,,,,0.333,0.388,0.481,0.332,0.34700000000000003,0.345,0.328,0.382,0.307,0.301,,,,,,,,,,,,,
89,,,,,,,,,,0.109,0.211,,,,,,0.341,0.391,,,,,,0.368,0.332,,,,,,0.384,0.45,,,,,,0.337,0.35700000000000004,0.36,0.375,0.36,0.448,0.321,0.35700000000000004,0.334,0.314,,,,,,,,,,,,,
90,,,,,,,,,,0.145,0.14300000000000002,,,,,,0.528,1.16,,,,,,0.34,,,,,,,0.454,0.486,,,,,,0.496,0.18,0.649,0.399,0.319,0.348,0.35100000000000003,0.653,0.42,0.31,,,,,0.631,0.7440000000000001,,,,,,,
91,,,,,,,,,,0.099,0.17800000000000002,,,,,,1.078,0.469,,,,,,0.519,,,,,,,0.337,0.375,,,,,,0.541,0.512,0.542,0.35200000000000004,0.35200000000000004,0.353,0.7759999999999999,0.5529999999999999,0.735,0.465,,,,,0.506,0.322,,,,,,,
92,,,,,,,,,,0.14400000000000002,0.481,,,,,,1.214,0.639,,,,,,0.444,,,,,,,0.608,0.4,,,,,,0.189,0.579,0.32,0.32,0.35,0.36,0.778,0.515,0.379,0.521,,,,,0.507,0.439,,,,,,,
93,,,,,,,,,,0.145,0.14300000000000002,,,,,,0.528,1.16,,,,,,0.34,0.652,,,,,,0.454,0.486,,,,,,0.496,0.18,0.649,0.399,0.319,0.348,0.35100000000000003,0.653,0.42,0.31,,,,,0.631,0.7440000000000001,,,,,,,
94,,,,,,,0.254,0.156,0.156,,,0.273,0.461,0.382,0.386,0.395,,,0.512,0.503,0.505,0.727,0.6,,,0.273,0.475,0.519,0.404,0.519,,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,0.133,0.138,,,,,,0.546,0.634,,,,,,0.324,0.547,,,,,,0.499,0.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,0.125,0.239,,,,,,0.35600000000000004,0.442,,,,,,0.307,0.387,,,,,,0.423,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
